Language,Question,Response,Count,Percentage
FR # French,Which relationship best symbolizes loyalty and trust?,brother,1,0.69
FR # French,Which relationship best symbolizes loyalty and trust?,friend,2,1.39
FR # French,Which role best represents creativity and self-expression?,artist,3,2.08
FR # French,Which time period best represents urgency and immediacy?,second,3,2.08
GA # Irish,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
GA # Irish,Choose the artifact most suitable as a symbol of heritage.,bell,3,2.08
GA # Irish,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
GA # Irish,Choose the food most symbolic of health and freshness.,apple,3,2.08
GA # Irish,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
GA # Irish,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
GA # Irish,Choose the object best symbolizing knowledge and insight.,book,3,2.08
GA # Irish,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
GA # Irish,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
GA # Irish,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
GA # Irish,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
GA # Irish,Pick the artifact most associated with artistic expression.,painting,3,2.08
GA # Irish,Pick the food item most associated with abundance and prosperity.,beef,3,2.08
GA # Irish,Pick the object most associated with defense and protection.,lock,1,0.69
GA # Irish,Pick the object most associated with defense and protection.,sword,2,1.39
GA # Irish,Pick the place most strongly associated with isolation and introspection.,island,3,2.08
GA # Irish,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
GA # Irish,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
GA # Irish,Select the animal most representing strength and endurance.,dog,1,0.69
GA # Irish,Select the animal most representing strength and endurance.,elephant,2,1.39
GA # Irish,Select the artifact most likely to evoke historical pride.,flag,3,2.08
GA # Irish,Select the concept best symbolizing openness and exploration.,west,3,2.08
GA # Irish,Select the concept most associated with rest and tranquility.,evening,1,0.69
GA # Irish,Select the concept most associated with rest and tranquility.,night,2,1.39
GA # Irish,Select the concept most likely to motivate change in society.,Justice,1,0.69
GA # Irish,Select the concept most likely to motivate change in society.,freedom,2,1.39
GA # Irish,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
GA # Irish,Select the location most representative of challenge and adventure.,mountain,2,1.39
GA # Irish,Select the location most representative of challenge and adventure.,ocean,1,0.69
GA # Irish,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
GA # Irish,Select the plant most associated with nourishment and growth.,potato,3,2.08
GA # Irish,Select the role most symbolic of discipline and strength.,soldier,3,2.08
GA # Irish,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
GA # Irish,Which animal best symbolizes grace and beauty?,peacock,2,1.39
GA # Irish,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
GA # Irish,Which concept best represents ultimate human aspiration?,Wisdom,1,0.69
GA # Irish,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
GA # Irish,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
GA # Irish,Which concept best symbolizes resilience?,Courage,1,0.69
GA # Irish,Which concept best symbolizes resilience?,courage,2,1.39
GA # Irish,Which direction best symbolizes progress and optimism?,east,3,2.08
GA # Irish,Which direction most strongly conveys authority and dominance?,above,3,2.08
GA # Irish,Which food best represents comfort and tradition?,potato,3,2.08
GA # Irish,Which food most embodies simplicity and universality?,bread,3,2.08
GA # Irish,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
GA # Irish,Which idea feels most essential for societal harmony?,Justice,1,0.69
GA # Irish,Which idea feels most essential for societal harmony?,honesty,1,0.69
GA # Irish,Which idea feels most essential for societal harmony?,justice,1,0.69
GA # Irish,Which item best represents cultural identity?,flag,3,2.08
GA # Irish,Which item best symbolizes mystery and exploration?,moon,3,2.08
GA # Irish,Which phenomenon best symbolizes unpredictability?,Lightning,1,0.69
GA # Irish,Which phenomenon best symbolizes unpredictability?,lightning,2,1.39
GA # Irish,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
GA # Irish,Which phenomenon feels most powerful and awe-inspiring?,tide,2,1.39
GA # Irish,Which place best symbolizes growth and vitality?,forest,2,1.39
GA # Irish,Which place best symbolizes growth and vitality?,river,1,0.69
GA # Irish,Which place best symbolizes tranquility and reflection?,lake,3,2.08
GA # Irish,Which plant best symbolizes resilience and toughness?,cactus,1,0.69
GA # Irish,Which plant best symbolizes resilience and toughness?,potato,2,1.39
GA # Irish,Which plant best symbolizes simplicity and humility?,grass,3,2.08
GA # Irish,Which relationship best symbolizes leadership and guidance?,father,3,2.08
GA # Irish,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
GA # Irish,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
GA # Irish,Which role best represents creativity and self-expression?,artist,2,1.39
GA # Irish,Which role best represents creativity and self-expression?,writer,1,0.69
GA # Irish,Which time period best represents urgency and immediacy?,second,3,2.08
HE # Hebrew,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
HE # Hebrew,Choose the artifact most suitable as a symbol of heritage.,candle,2,1.39
HE # Hebrew,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
HE # Hebrew,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
HE # Hebrew,Choose the food most symbolic of health and freshness.,apple,2,1.39
HE # Hebrew,Choose the food most symbolic of health and freshness.,broccoli,1,0.69
HE # Hebrew,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
HE # Hebrew,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
HE # Hebrew,Choose the object best symbolizing knowledge and insight.,book,3,2.08
HE # Hebrew,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
HE # Hebrew,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
HE # Hebrew,Choose the spatial concept most representative of retreat and privacy.,inside,3,2.08
HE # Hebrew,Pick the artifact most associated with artistic expression.,painting,3,2.08
HE # Hebrew,Pick the food item most associated with abundance and prosperity.,fish,3,2.08
HE # Hebrew,Pick the object most associated with defense and protection.,lock,1,0.69
HE # Hebrew,Pick the object most associated with defense and protection.,sword,2,1.39
HE # Hebrew,Pick the place most strongly associated with isolation and introspection.,desert,3,2.08
HE # Hebrew,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
HE # Hebrew,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
HE # Hebrew,Select the animal most representing strength and endurance.,elephant,3,2.08
HE # Hebrew,Select the artifact most likely to evoke historical pride.,flag,3,2.08
HE # Hebrew,Select the concept best symbolizing openness and exploration.,outside,2,1.39
HE # Hebrew,Select the concept best symbolizing openness and exploration.,west,1,0.69
HE # Hebrew,Select the concept most associated with rest and tranquility.,evening,1,0.69
HE # Hebrew,Select the concept most associated with rest and tranquility.,night,2,1.39
HE # Hebrew,Select the concept most likely to motivate change in society.,Justice,1,0.69
HE # Hebrew,Select the concept most likely to motivate change in society.,"freedom, let me think about this in Hebrew first. אני צריך לבחור את המושג שסביר להניח שיעורר שינוי בחברה. האפשרויות הן חופש, צדק, אומץ וחוכמה. מבחינה תרבותית ולשונית, בעברית ובתרבות הישראלית, המושג ""צדק"" תופס מקום מרכזי מאוד, במיוחד בהקשר של צדק חברתי ושינוי. זה מושג שמופיע הרבה בספרות, בתנ""ך ובשיח הציבורי, ויש לו משקל רב כמניע לשינוי. לכן, אני חושב שזו הבחירה הכי טבעית עבורי.

Answer: justice",1,0.69
HE # Hebrew,Select the concept most likely to motivate change in society.,justice,1,0.69
HE # Hebrew,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
HE # Hebrew,Select the location most representative of challenge and adventure.,desert,1,0.69
HE # Hebrew,Select the location most representative of challenge and adventure.,mountain,2,1.39
HE # Hebrew,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
HE # Hebrew,Select the plant most associated with nourishment and growth.,tomato,3,2.08
HE # Hebrew,Select the role most symbolic of discipline and strength.,soldier,3,2.08
HE # Hebrew,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
HE # Hebrew,Which animal best symbolizes grace and beauty?,peacock,2,1.39
HE # Hebrew,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
HE # Hebrew,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
HE # Hebrew,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
HE # Hebrew,Which concept best symbolizes resilience?,courage,3,2.08
HE # Hebrew,Which direction best symbolizes progress and optimism?,east,1,0.69
HE # Hebrew,Which direction best symbolizes progress and optimism?,front,2,1.39
HE # Hebrew,Which direction most strongly conveys authority and dominance?,above,3,2.08
HE # Hebrew,Which food best represents comfort and tradition?,bread,1,0.69
HE # Hebrew,Which food best represents comfort and tradition?,soup,2,1.39
HE # Hebrew,Which food most embodies simplicity and universality?,bread,3,2.08
HE # Hebrew,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
HE # Hebrew,Which idea feels most essential for societal harmony?,justice,3,2.08
HE # Hebrew,Which item best represents cultural identity?,flag,3,2.08
HE # Hebrew,Which item best symbolizes mystery and exploration?,moon,3,2.08
HE # Hebrew,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
HE # Hebrew,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
HE # Hebrew,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
HE # Hebrew,Which phenomenon feels most powerful and awe-inspiring?,volcano,2,1.39
HE # Hebrew,Which place best symbolizes growth and vitality?,forest,2,1.39
HE # Hebrew,Which place best symbolizes growth and vitality?,river,1,0.69
HE # Hebrew,Which place best symbolizes tranquility and reflection?,lake,3,2.08
HE # Hebrew,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
HE # Hebrew,Which plant best symbolizes simplicity and humility?,grass,3,2.08
HE # Hebrew,Which relationship best symbolizes leadership and guidance?,father,2,1.39
HE # Hebrew,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
HE # Hebrew,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
HE # Hebrew,Which role best represents creativity and self-expression?,artist,2,1.39
HE # Hebrew,Which role best represents creativity and self-expression?,writer,1,0.69
HE # Hebrew,Which time period best represents urgency and immediacy?,second,3,2.08
HI # Hindi,Choose the animal most strongly linked with intelligence and adaptability.,monkey,3,2.08
HI # Hindi,Choose the artifact most suitable as a symbol of heritage.,coin,3,2.08
HI # Hindi,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
HI # Hindi,Choose the food most symbolic of health and freshness.,apple,2,1.39
HI # Hindi,Choose the food most symbolic of health and freshness.,banana,1,0.69
HI # Hindi,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
HI # Hindi,Choose the object best symbolizing knowledge and insight.,book,3,2.08
HI # Hindi,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
HI # Hindi,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
HI # Hindi,Choose the spatial concept most representative of retreat and privacy.,inside,3,2.08
HI # Hindi,Pick the artifact most associated with artistic expression.,painting,3,2.08
HI # Hindi,Pick the food item most associated with abundance and prosperity.,egg,2,1.39
HI # Hindi,Pick the food item most associated with abundance and prosperity.,fish,1,0.69
HI # Hindi,Pick the object most associated with defense and protection.,lock,1,0.69
HI # Hindi,Pick the object most associated with defense and protection.,sword,2,1.39
HI # Hindi,Pick the place most strongly associated with isolation and introspection.,desert,2,1.39
HI # Hindi,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
HI # Hindi,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
HI # Hindi,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
HI # Hindi,Select the animal most representing strength and endurance.,elephant,3,2.08
HI # Hindi,Select the artifact most likely to evoke historical pride.,flag,3,2.08
HI # Hindi,Select the concept best symbolizing openness and exploration.,outside,2,1.39
HI # Hindi,Select the concept best symbolizing openness and exploration.,west,1,0.69
HI # Hindi,Select the concept most associated with rest and tranquility.,evening,1,0.69
HI # Hindi,Select the concept most associated with rest and tranquility.,night,2,1.39
HI # Hindi,Select the concept most likely to motivate change in society.,freedom,2,1.39
HI # Hindi,Select the concept most likely to motivate change in society.,justice,1,0.69
HI # Hindi,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
HI # Hindi,Select the location most representative of challenge and adventure.,mountain,3,2.08
HI # Hindi,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
HI # Hindi,Select the plant most associated with nourishment and growth.,potato,2,1.39
HI # Hindi,Select the plant most associated with nourishment and growth.,tomato,1,0.69
HI # Hindi,Select the role most symbolic of discipline and strength.,soldier,3,2.08
HI # Hindi,Which animal best symbolizes grace and beauty?,peacock,3,2.08
HI # Hindi,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
HI # Hindi,Which concept best represents ultimate human aspiration?,peace,1,0.69
HI # Hindi,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
HI # Hindi,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
HI # Hindi,Which concept best symbolizes resilience?,courage,3,2.08
HI # Hindi,Which direction best symbolizes progress and optimism?,east,2,1.39
HI # Hindi,Which direction best symbolizes progress and optimism?,north,1,0.69
HI # Hindi,Which direction most strongly conveys authority and dominance?,above,2,1.39
HI # Hindi,Which direction most strongly conveys authority and dominance?,north,1,0.69
HI # Hindi,Which food best represents comfort and tradition?,potato,1,0.69
HI # Hindi,Which food best represents comfort and tradition?,soup,2,1.39
HI # Hindi,Which food most embodies simplicity and universality?,rice,3,2.08
HI # Hindi,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
HI # Hindi,Which idea feels most essential for societal harmony?,honesty,2,1.39
HI # Hindi,Which idea feels most essential for societal harmony?,justice,1,0.69
HI # Hindi,Which item best represents cultural identity?,flag,3,2.08
HI # Hindi,Which item best symbolizes mystery and exploration?,moon,3,2.08
HI # Hindi,Which phenomenon best symbolizes unpredictability?,lightning,3,2.08
HI # Hindi,Which phenomenon feels most powerful and awe-inspiring?,thunder,2,1.39
HI # Hindi,Which phenomenon feels most powerful and awe-inspiring?,volcano,1,0.69
HI # Hindi,Which place best symbolizes growth and vitality?,forest,1,0.69
HI # Hindi,Which place best symbolizes growth and vitality?,river,2,1.39
HI # Hindi,Which place best symbolizes tranquility and reflection?,lake,2,1.39
HI # Hindi,Which place best symbolizes tranquility and reflection?,village,1,0.69
HI # Hindi,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
HI # Hindi,Which plant best symbolizes simplicity and humility?,grass,3,2.08
HI # Hindi,Which relationship best symbolizes leadership and guidance?,father,3,2.08
HI # Hindi,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
HI # Hindi,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
HI # Hindi,Which role best represents creativity and self-expression?,artist,2,1.39
HI # Hindi,Which role best represents creativity and self-expression?,musician,1,0.69
HI # Hindi,Which time period best represents urgency and immediacy?,second,3,2.08
IT # Italian,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
IT # Italian,Choose the artifact most suitable as a symbol of heritage.,coin,3,2.08
IT # Italian,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
IT # Italian,Choose the food most symbolic of health and freshness.,apple,3,2.08
IT # Italian,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
IT # Italian,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
IT # Italian,Choose the object best symbolizing knowledge and insight.,book,3,2.08
IT # Italian,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
IT # Italian,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
IT # Italian,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
IT # Italian,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
IT # Italian,Pick the artifact most associated with artistic expression.,painting,3,2.08
IT # Italian,Pick the food item most associated with abundance and prosperity.,egg,3,2.08
IT # Italian,Pick the object most associated with defense and protection.,lock,1,0.69
IT # Italian,Pick the object most associated with defense and protection.,sword,2,1.39
IT # Italian,Pick the place most strongly associated with isolation and introspection.,island,3,2.08
IT # Italian,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
IT # Italian,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
IT # Italian,Select the animal most representing strength and endurance.,elephant,3,2.08
IT # Italian,Select the artifact most likely to evoke historical pride.,flag,2,1.39
IT # Italian,Select the artifact most likely to evoke historical pride.,statue,1,0.69
IT # Italian,Select the concept best symbolizing openness and exploration.,outside,3,2.08
IT # Italian,Select the concept most associated with rest and tranquility.,evening,1,0.69
IT # Italian,Select the concept most associated with rest and tranquility.,night,2,1.39
IT # Italian,Select the concept most likely to motivate change in society.,freedom,2,1.39
IT # Italian,Select the concept most likely to motivate change in society.,justice,1,0.69
IT # Italian,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
IT # Italian,Select the location most representative of challenge and adventure.,mountain,3,2.08
IT # Italian,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
IT # Italian,Select the plant most associated with nourishment and growth.,tomato,3,2.08
IT # Italian,Select the role most symbolic of discipline and strength.,soldier,3,2.08
IT # Italian,Which animal best symbolizes grace and beauty?,cat,1,0.69
IT # Italian,Which animal best symbolizes grace and beauty?,peacock,2,1.39
IT # Italian,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
IT # Italian,Which concept best represents ultimate human aspiration?,love,2,1.39
IT # Italian,Which concept best represents ultimate human aspiration?,wisdom,1,0.69
IT # Italian,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
IT # Italian,Which concept best symbolizes resilience?,courage,3,2.08
IT # Italian,Which direction best symbolizes progress and optimism?,east,2,1.39
IT # Italian,Which direction best symbolizes progress and optimism?,front,1,0.69
IT # Italian,Which direction most strongly conveys authority and dominance?,above,3,2.08
IT # Italian,Which food best represents comfort and tradition?,bread,3,2.08
IT # Italian,Which food most embodies simplicity and universality?,pasta,3,2.08
IT # Italian,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
IT # Italian,Which idea feels most essential for societal harmony?,Justice,1,0.69
IT # Italian,Which idea feels most essential for societal harmony?,honesty,1,0.69
IT # Italian,Which idea feels most essential for societal harmony?,justice,1,0.69
IT # Italian,Which item best represents cultural identity?,flag,3,2.08
IT # Italian,Which item best symbolizes mystery and exploration?,moon,3,2.08
IT # Italian,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
IT # Italian,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
IT # Italian,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
IT # Italian,Which place best symbolizes growth and vitality?,forest,2,1.39
IT # Italian,Which place best symbolizes growth and vitality?,river,1,0.69
IT # Italian,Which place best symbolizes tranquility and reflection?,lake,3,2.08
IT # Italian,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
IT # Italian,Which plant best symbolizes simplicity and humility?,grass,3,2.08
IT # Italian,Which relationship best symbolizes leadership and guidance?,father,2,1.39
IT # Italian,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
IT # Italian,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
IT # Italian,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
IT # Italian,Which role best represents creativity and self-expression?,artist,3,2.08
IT # Italian,Which time period best represents urgency and immediacy?,second,3,2.08
JA # Japanese,Choose the animal most strongly linked with intelligence and adaptability.,monkey,3,2.08
JA # Japanese,Choose the artifact most suitable as a symbol of heritage.,bell,2,1.39
JA # Japanese,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
JA # Japanese,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
JA # Japanese,Choose the food most symbolic of health and freshness.,apple,1,0.69
JA # Japanese,Choose the food most symbolic of health and freshness.,broccoli,2,1.39
JA # Japanese,Choose the natural event that most strongly conveys renewal.,rain,1,0.69
JA # Japanese,Choose the natural event that most strongly conveys renewal.,rainbow,2,1.39
JA # Japanese,Choose the object best symbolizing knowledge and insight.,book,3,2.08
JA # Japanese,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
JA # Japanese,Choose the relationship most strongly representing rivalry and competition.,rival,2,1.39
JA # Japanese,Choose the relationship most strongly representing rivalry and competition.,ライバル (Rival),1,0.69
JA # Japanese,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
JA # Japanese,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
JA # Japanese,Pick the artifact most associated with artistic expression.,painting,3,2.08
JA # Japanese,Pick the food item most associated with abundance and prosperity.,fish,3,2.08
JA # Japanese,Pick the object most associated with defense and protection.,lock,1,0.69
JA # Japanese,Pick the object most associated with defense and protection.,sword,2,1.39
JA # Japanese,Pick the place most strongly associated with isolation and introspection.,island,3,2.08
JA # Japanese,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
JA # Japanese,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
JA # Japanese,Select the animal most representing strength and endurance.,elephant,3,2.08
JA # Japanese,Select the artifact most likely to evoke historical pride.,flag,3,2.08
JA # Japanese,Select the concept best symbolizing openness and exploration.,outside,2,1.39
JA # Japanese,Select the concept best symbolizing openness and exploration.,west,1,0.69
JA # Japanese,Select the concept most associated with rest and tranquility.,evening,1,0.69
JA # Japanese,Select the concept most associated with rest and tranquility.,night,2,1.39
JA # Japanese,Select the concept most likely to motivate change in society.,freedom,1,0.69
JA # Japanese,Select the concept most likely to motivate change in society.,justice,1,0.69
JA # Japanese,Select the concept most likely to motivate change in society.,wisdom,1,0.69
JA # Japanese,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
JA # Japanese,Select the location most representative of challenge and adventure.,mountain,3,2.08
JA # Japanese,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
JA # Japanese,Select the plant most associated with nourishment and growth.,potato,3,2.08
JA # Japanese,Select the role most symbolic of discipline and strength.,soldier,3,2.08
JA # Japanese,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
JA # Japanese,Which animal best symbolizes grace and beauty?,peacock,2,1.39
JA # Japanese,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
JA # Japanese,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
JA # Japanese,Which concept best symbolizes a new beginning and hope?,morning,2,1.39
JA # Japanese,Which concept best symbolizes a new beginning and hope?,year,1,0.69
JA # Japanese,Which concept best symbolizes resilience?,courage,3,2.08
JA # Japanese,Which direction best symbolizes progress and optimism?,east,3,2.08
JA # Japanese,Which direction most strongly conveys authority and dominance?,above,3,2.08
JA # Japanese,Which food best represents comfort and tradition?,soup,3,2.08
JA # Japanese,Which food most embodies simplicity and universality?,rice,3,2.08
JA # Japanese,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
JA # Japanese,Which idea feels most essential for societal harmony?,honesty,2,1.39
JA # Japanese,Which idea feels most essential for societal harmony?,justice,1,0.69
JA # Japanese,Which item best represents cultural identity?,flag,3,2.08
JA # Japanese,Which item best symbolizes mystery and exploration?,moon,3,2.08
JA # Japanese,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
JA # Japanese,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
JA # Japanese,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
JA # Japanese,Which place best symbolizes growth and vitality?,forest,3,2.08
JA # Japanese,Which place best symbolizes tranquility and reflection?,lake,3,2.08
JA # Japanese,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
JA # Japanese,Which plant best symbolizes simplicity and humility?,grass,3,2.08
JA # Japanese,Which relationship best symbolizes leadership and guidance?,father,2,1.39
JA # Japanese,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
JA # Japanese,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
JA # Japanese,Which role best represents creativity and self-expression?,artist,2,1.39
JA # Japanese,Which role best represents creativity and self-expression?,writer,1,0.69
JA # Japanese,Which time period best represents urgency and immediacy?,second,3,2.08
KO # Korean,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,2,1.39
KO # Korean,Choose the animal most strongly linked with intelligence and adaptability.,monkey,1,0.69
KO # Korean,Choose the artifact most suitable as a symbol of heritage.,bell,3,2.08
KO # Korean,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
KO # Korean,Choose the food most symbolic of health and freshness.,apple,1,0.69
KO # Korean,Choose the food most symbolic of health and freshness.,broccoli,2,1.39
KO # Korean,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
KO # Korean,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
KO # Korean,Choose the object best symbolizing knowledge and insight.,book,3,2.08
KO # Korean,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
KO # Korean,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
KO # Korean,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
KO # Korean,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
KO # Korean,Pick the artifact most associated with artistic expression.,painting,3,2.08
KO # Korean,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
KO # Korean,Pick the food item most associated with abundance and prosperity.,fish,2,1.39
KO # Korean,Pick the object most associated with defense and protection.,lock,1,0.69
KO # Korean,Pick the object most associated with defense and protection.,sword,2,1.39
KO # Korean,Pick the place most strongly associated with isolation and introspection.,island,3,2.08
KO # Korean,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
KO # Korean,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
KO # Korean,Select the animal most representing strength and endurance.,elephant,3,2.08
KO # Korean,Select the artifact most likely to evoke historical pride.,flag,3,2.08
KO # Korean,Select the concept best symbolizing openness and exploration.,outside,3,2.08
KO # Korean,Select the concept most associated with rest and tranquility.,evening,1,0.69
KO # Korean,Select the concept most associated with rest and tranquility.,night,2,1.39
KO # Korean,Select the concept most likely to motivate change in society.,freedom,1,0.69
KO # Korean,Select the concept most likely to motivate change in society.,justice,2,1.39
KO # Korean,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
KO # Korean,Select the location most representative of challenge and adventure.,mountain,3,2.08
KO # Korean,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
KO # Korean,Select the plant most associated with nourishment and growth.,potato,2,1.39
KO # Korean,Select the plant most associated with nourishment and growth.,tomato,1,0.69
KO # Korean,Select the role most symbolic of discipline and strength.,soldier,3,2.08
KO # Korean,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
KO # Korean,Which animal best symbolizes grace and beauty?,peacock,2,1.39
KO # Korean,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
KO # Korean,Which concept best represents ultimate human aspiration?,love,1,0.69
KO # Korean,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
KO # Korean,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
KO # Korean,Which concept best symbolizes resilience?,courage,3,2.08
KO # Korean,Which direction best symbolizes progress and optimism?,east,3,2.08
KO # Korean,Which direction most strongly conveys authority and dominance?,above,3,2.08
KO # Korean,Which food best represents comfort and tradition?,soup,3,2.08
KO # Korean,Which food most embodies simplicity and universality?,rice,3,2.08
KO # Korean,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
KO # Korean,Which idea feels most essential for societal harmony?,honesty,2,1.39
KO # Korean,Which idea feels most essential for societal harmony?,justice,1,0.69
KO # Korean,Which item best represents cultural identity?,flag,3,2.08
KO # Korean,Which item best symbolizes mystery and exploration?,moon,3,2.08
KO # Korean,Which phenomenon best symbolizes unpredictability?,earthquake,1,0.69
KO # Korean,Which phenomenon best symbolizes unpredictability?,lightning,2,1.39
KO # Korean,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
KO # Korean,Which place best symbolizes growth and vitality?,forest,2,1.39
