Language,Response,Count,Percentage
PL # Polish,soldier,3,2.08
PL # Polish,sword,2,1.39
PL # Polish,rain,2,1.39
PL # Polish,wisdom,2,1.39
PL # Polish,justice,2,1.39
PL # Polish,island,2,1.39
PL # Polish,outside,2,1.39
PL # Polish,night,2,1.39
PL # Polish,inside,2,1.39
PL # Polish,front,2,1.39
PL # Polish,father,2,1.39
PL # Polish,brother,2,1.39
PL # Polish,egg,2,1.39
PL # Polish,peacock,2,1.39
PL # Polish,back,1,0.69
PL # Polish,brat,1,0.69
PL # Polish,bell,1,0.69
PL # Polish,cactus,1,0.69
PL # Polish,leader,1,0.69
PL # Polish,love,1,0.69
PL # Polish,fish,1,0.69
PL # Polish,dzwon,1,0.69
PL # Polish,lock,1,0.69
PL # Polish,evening,1,0.69
PL # Polish,coin,1,0.69
PL # Polish,west,1,0.69
PL # Polish,rainbow,1,0.69
PL # Polish,honesty,1,0.69
PL # Polish,east,1,0.69
PS # Pashto,flag,6,4.17
PS # Pashto,bread,5,3.47
PS # Pashto,courage,3,2.08
PS # Pashto,potato,3,2.08
PS # Pashto,elephant,3,2.08
PS # Pashto,dog,3,2.08
PS # Pashto,mountain,3,2.08
PS # Pashto,cactus,3,2.08
PS # Pashto,rose,3,2.08
PS # Pashto,grass,3,2.08
PS # Pashto,brother,3,2.08
PS # Pashto,moon,3,2.08
PS # Pashto,father,3,2.08
PS # Pashto,stranger,3,2.08
PS # Pashto,east,3,2.08
PS # Pashto,above,3,2.08
PS # Pashto,morning,3,2.08
PS # Pashto,second,3,2.08
PS # Pashto,century,3,2.08
PS # Pashto,peacock,3,2.08
PS # Pashto,desert,3,2.08
PS # Pashto,bridge,3,2.08
PS # Pashto,freedom,3,2.08
PS # Pashto,painting,3,2.08
PS # Pashto,carpet,3,2.08
PS # Pashto,fog,3,2.08
PS # Pashto,apple,3,2.08
PS # Pashto,beef,3,2.08
PS # Pashto,rain,3,2.08
PS # Pashto,soldier,3,2.08
PS # Pashto,teacher,3,2.08
PS # Pashto,farmer,3,2.08
PS # Pashto,book,3,2.08
PS # Pashto,monkey,2,1.39
PS # Pashto,earthquake,2,1.39
PS # Pashto,wisdom,2,1.39
PS # Pashto,outside,2,1.39
PS # Pashto,night,2,1.39
PS # Pashto,sword,2,1.39
PS # Pashto,inside,2,1.39
PS # Pashto,forest,2,1.39
PS # Pashto,volcano,2,1.39
PS # Pashto,rival,2,1.39
PS # Pashto,artist,2,1.39
PS # Pashto,honesty,2,1.39
PS # Pashto,lake,2,1.39
PS # Pashto,back,1,0.69
PS # Pashto,valley,1,0.69
PS # Pashto,writer,1,0.69
PS # Pashto,thunder,1,0.69
PS # Pashto,justice,1,0.69
PS # Pashto,dolphin,1,0.69
PS # Pashto,lock,1,0.69
PS # Pashto,enemy,1,0.69
PS # Pashto,west,1,0.69
PS # Pashto,lightning,1,0.69
PS # Pashto,peace,1,0.69
PS # Pashto,rice,1,0.69
PS # Pashto,evening,1,0.69
PS # Pashto,river,1,0.69
PT # Portuguese,flag,6,4.17
PT # Portuguese,dolphin,4,2.78
PT # Portuguese,teacher,3,2.08
PT # Portuguese,century,3,2.08
PT # Portuguese,elephant,3,2.08
PT # Portuguese,above,3,2.08
PT # Portuguese,moon,3,2.08
PT # Portuguese,bridge,3,2.08
PT # Portuguese,book,3,2.08
PT # Portuguese,farmer,3,2.08
PT # Portuguese,rival,3,2.08
PT # Portuguese,morning,3,2.08
PT # Portuguese,second,3,2.08
PT # Portuguese,inside,3,2.08
PT # Portuguese,lake,3,2.08
PT # Portuguese,soup,3,2.08
PT # Portuguese,apple,3,2.08
PT # Portuguese,fog,3,2.08
PT # Portuguese,volcano,3,2.08
PT # Portuguese,forest,3,2.08
PT # Portuguese,stranger,3,2.08
PT # Portuguese,painting,3,2.08
PT # Portuguese,cactus,3,2.08
PT # Portuguese,rose,3,2.08
PT # Portuguese,grass,3,2.08
PT # Portuguese,dog,3,2.08
PT # Portuguese,courage,2,1.39
PT # Portuguese,rain,2,1.39
PT # Portuguese,sword,2,1.39
PT # Portuguese,peacock,2,1.39
PT # Portuguese,east,2,1.39
PT # Portuguese,west,2,1.39
PT # Portuguese,night,2,1.39
PT # Portuguese,father,2,1.39
PT # Portuguese,brother,2,1.39
PT # Portuguese,honesty,2,1.39
PT # Portuguese,artist,2,1.39
PT # Portuguese,coin,2,1.39
PT # Portuguese,potato,2,1.39
PT # Portuguese,fish,2,1.39
PT # Portuguese,freedom,2,1.39
PT # Portuguese,love,2,1.39
PT # Portuguese,bread,2,1.39
PT # Portuguese,soldier,2,1.39
PT # Portuguese,mountain,2,1.39
PT # Portuguese,island,2,1.39
PT # Portuguese,earthquake,1,0.69
PT # Portuguese,desert,1,0.69
PT # Portuguese,bell,1,0.69
PT # Portuguese,justice,1,0.69
PT # Portuguese,egg,1,0.69
PT # Portuguese,writer,1,0.69
PT # Portuguese,ocean,1,0.69
PT # Portuguese,friend,1,0.69
PT # Portuguese,tomato,1,0.69
PT # Portuguese,rice,1,0.69
PT # Portuguese,lightning,1,0.69
PT # Portuguese,rainbow,1,0.69
PT # Portuguese,Soldier,1,0.69
PT # Portuguese,Lightning,1,0.69
PT # Portuguese,Justice,1,0.69
PT # Portuguese,sabedoria,1,0.69
PT # Portuguese,Courage,1,0.69
PT # Portuguese,evening,1,0.69
PT # Portuguese,lock,1,0.69
PT # Portuguese,outside,1,0.69
PT # Portuguese,front,1,0.69
PT # Portuguese,leader,1,0.69
RU # Russian,flag,6,4.17
RU # Russian,bread,5,3.47
RU # Russian,potato,4,2.78
RU # Russian,forest,4,2.78
RU # Russian,courage,3,2.08
RU # Russian,second,3,2.08
RU # Russian,elephant,3,2.08
RU # Russian,dolphin,3,2.08
RU # Russian,dog,3,2.08
RU # Russian,lake,3,2.08
RU # Russian,mountain,3,2.08
RU # Russian,morning,3,2.08
RU # Russian,justice,3,2.08
RU # Russian,rose,3,2.08
RU # Russian,grass,3,2.08
RU # Russian,brother,3,2.08
RU # Russian,rival,3,2.08
RU # Russian,father,3,2.08
RU # Russian,stranger,3,2.08
RU # Russian,century,3,2.08
RU # Russian,bridge,3,2.08
RU # Russian,moon,3,2.08
RU # Russian,apple,3,2.08
RU # Russian,wisdom,3,2.08
RU # Russian,painting,3,2.08
RU # Russian,lightning,3,2.08
RU # Russian,inside,3,2.08
RU # Russian,fog,3,2.08
RU # Russian,soldier,3,2.08
RU # Russian,teacher,3,2.08
RU # Russian,farmer,3,2.08
RU # Russian,book,3,2.08
RU # Russian,above,3,2.08
RU # Russian,rain,2,1.39
RU # Russian,bell,2,1.39
RU # Russian,sword,2,1.39
RU # Russian,peacock,2,1.39
RU # Russian,outside,2,1.39
RU # Russian,night,2,1.39
RU # Russian,cactus,2,1.39
RU # Russian,artist,2,1.39
RU # Russian,east,2,1.39
RU # Russian,volcano,2,1.39
RU # Russian,west,1,0.69
RU # Russian,rainbow,1,0.69
RU # Russian,egg,1,0.69
RU # Russian,soup,1,0.69
RU # Russian,thunder,1,0.69
RU # Russian,freedom,1,0.69
RU # Russian,carpet,1,0.69
RU # Russian,front,1,0.69
RU # Russian,desert,1,0.69
RU # Russian,beef,1,0.69
RU # Russian,fish,1,0.69
RU # Russian,Justice,1,0.69
RU # Russian,lock,1,0.69
RU # Russian,cat,1,0.69
RU # Russian,island,1,0.69
RU # Russian,evening,1,0.69
RU # Russian,honesty,1,0.69
RU # Russian,writer,1,0.69
SQ # Albanian,flag,6,4.17
SQ # Albanian,bread,6,4.17
SQ # Albanian,courage,3,2.08
SQ # Albanian,grass,3,2.08
SQ # Albanian,elephant,3,2.08
SQ # Albanian,dolphin,3,2.08
SQ # Albanian,dog,3,2.08
SQ # Albanian,mountain,3,2.08
SQ # Albanian,island,3,2.08
SQ # Albanian,rose,3,2.08
SQ # Albanian,brother,3,2.08
SQ # Albanian,moon,3,2.08
SQ # Albanian,rival,3,2.08
SQ # Albanian,stranger,3,2.08
SQ # Albanian,outside,3,2.08
SQ # Albanian,above,3,2.08
SQ # Albanian,morning,3,2.08
SQ # Albanian,second,3,2.08
SQ # Albanian,century,3,2.08
SQ # Albanian,peacock,3,2.08
SQ # Albanian,cactus,3,2.08
SQ # Albanian,painting,3,2.08
SQ # Albanian,apple,3,2.08
SQ # Albanian,book,3,2.08
SQ # Albanian,farmer,3,2.08
SQ # Albanian,teacher,3,2.08
SQ # Albanian,bridge,3,2.08
SQ # Albanian,soldier,3,2.08
SQ # Albanian,volcano,3,2.08
SQ # Albanian,fog,3,2.08
SQ # Albanian,freedom,3,2.08
SQ # Albanian,egg,3,2.08
SQ # Albanian,night,2,1.39
SQ # Albanian,justice,2,1.39
SQ # Albanian,inside,2,1.39
SQ # Albanian,carpet,2,1.39
SQ # Albanian,rain,2,1.39
SQ # Albanian,earthquake,2,1.39
SQ # Albanian,father,2,1.39
SQ # Albanian,front,2,1.39
SQ # Albanian,potato,2,1.39
SQ # Albanian,artist,2,1.39
SQ # Albanian,forest,2,1.39
SQ # Albanian,lake,2,1.39
SQ # Albanian,sword,2,1.39
SQ # Albanian,river,1,0.69
SQ # Albanian,tomato,1,0.69
SQ # Albanian,valley,1,0.69
SQ # Albanian,writer,1,0.69
SQ # Albanian,wisdom,1,0.69
SQ # Albanian,leader,1,0.69
SQ # Albanian,back,1,0.69
SQ # Albanian,lock,1,0.69
SQ # Albanian,lightning,1,0.69
SQ # Albanian,Wisdom,1,0.69
SQ # Albanian,love,1,0.69
SQ # Albanian,evening,1,0.69
SQ # Albanian,coin,1,0.69
SQ # Albanian,rainbow,1,0.69
SQ # Albanian,honesty,1,0.69
SQ # Albanian,east,1,0.69
SW # Swahili,flag,5,3.47
SW # Swahili,farmer,4,2.78
SW # Swahili,justice,4,2.78
SW # Swahili,lake,3,2.08
SW # Swahili,moon,3,2.08
SW # Swahili,second,3,2.08
SW # Swahili,peacock,3,2.08
SW # Swahili,elephant,3,2.08
SW # Swahili,morning,3,2.08
SW # Swahili,dog,3,2.08
SW # Swahili,above,3,2.08
SW # Swahili,mountain,3,2.08
SW # Swahili,book,3,2.08
SW # Swahili,outside,3,2.08
SW # Swahili,cactus,3,2.08
SW # Swahili,grass,3,2.08
SW # Swahili,east,3,2.08
SW # Swahili,stranger,3,2.08
SW # Swahili,century,3,2.08
SW # Swahili,rose,3,2.08
SW # Swahili,fog,3,2.08
SW # Swahili,teacher,3,2.08
SW # Swahili,painting,3,2.08
SW # Swahili,lightning,3,2.08
SW # Swahili,rain,3,2.08
SW # Swahili,volcano,3,2.08
SW # Swahili,rival,3,2.08
SW # Swahili,soup,3,2.08
SW # Swahili,rice,3,2.08
SW # Swahili,sword,2,1.39
SW # Swahili,drums,2,1.39
SW # Swahili,carpet,2,1.39
SW # Swahili,inside,2,1.39
SW # Swahili,wisdom,2,1.39
SW # Swahili,island,2,1.39
SW # Swahili,night,2,1.39
SW # Swahili,father,2,1.39
SW # Swahili,courage,2,1.39
SW # Swahili,brother,2,1.39
SW # Swahili,soldier,2,1.39
SW # Swahili,apple,2,1.39
SW # Swahili,potato,2,1.39
SW # Swahili,artist,2,1.39
SW # Swahili,fish,2,1.39
SW # Swahili,monkey,2,1.39
SW # Swahili,forest,2,1.39
SW # Swahili,evening,1,0.69
SW # Swahili,Friend,1,0.69
SW # Swahili,river,1,0.69
SW # Swahili,musician,1,0.69
SW # Swahili,beef,1,0.69
SW # Swahili,banana,1,0.69
SW # Swahili,mask,1,0.69
SW # Swahili,peace,1,0.69
SW # Swahili,back,1,0.69
SW # Swahili,coin,1,0.69
SW # Swahili,tomato,1,0.69
SW # Swahili,lock,1,0.69
SW # Swahili,nyani,1,0.69
SW # Swahili,honesty,1,0.69
SW # Swahili,desert,1,0.69
SW # Swahili,Justice,1,0.69
SW # Swahili,Courage,1,0.69
SW # Swahili,bridge,1,0.69
SW # Swahili,leader,1,0.69
TH # Thai,flag,5,3.47
TH # Thai,courage,3,2.08
TH # Thai,grass,3,2.08
TH # Thai,elephant,3,2.08
TH # Thai,dog,3,2.08
TH # Thai,lake,3,2.08
TH # Thai,mountain,3,2.08
TH # Thai,forest,3,2.08
TH # Thai,honesty,3,2.08
TH # Thai,rose,3,2.08
TH # Thai,rival,3,2.08
TH # Thai,moon,3,2.08
TH # Thai,father,3,2.08
TH # Thai,stranger,3,2.08
TH # Thai,outside,3,2.08
TH # Thai,above,3,2.08
TH # Thai,morning,3,2.08
TH # Thai,second,3,2.08
TH # Thai,century,3,2.08
TH # Thai,peacock,3,2.08
TH # Thai,cactus,3,2.08
TH # Thai,bridge,3,2.08
TH # Thai,artist,3,2.08
TH # Thai,rain,3,2.08
TH # Thai,fog,3,2.08
TH # Thai,soup,3,2.08
TH # Thai,fish,3,2.08
TH # Thai,rice,3,2.08
TH # Thai,painting,3,2.08
TH # Thai,soldier,3,2.08
TH # Thai,teacher,3,2.08
TH # Thai,farmer,3,2.08
TH # Thai,book,3,2.08
TH # Thai,inside,2,1.39
TH # Thai,sword,2,1.39
TH # Thai,broccoli,2,1.39
TH # Thai,bell,2,1.39
TH # Thai,wisdom,2,1.39
TH # Thai,night,2,1.39
TH # Thai,freedom,2,1.39
TH # Thai,earthquake,2,1.39
TH # Thai,front,2,1.39
TH # Thai,volcano,2,1.39
TH # Thai,brother,2,1.39
TH # Thai,potato,2,1.39
TH # Thai,monkey,2,1.39
TH # Thai,tomato,1,0.69
TH # Thai,thunder,1,0.69
TH # Thai,statue,1,0.69
TH # Thai,justice,1,0.69
TH # Thai,back,1,0.69
TH # Thai,river,1,0.69
TH # Thai,friend,1,0.69
TH # Thai,peace,1,0.69
TH # Thai,desert,1,0.69
TH # Thai,dolphin,1,0.69
TH # Thai,lightning,1,0.69
TH # Thai,island,1,0.69
TH # Thai,evening,1,0.69
TH # Thai,coin,1,0.69
TH # Thai,lock,1,0.69
TH # Thai,apple,1,0.69
TH # Thai,east,1,0.69
TR # Turkish,flag,6,4.17
TR # Turkish,bread,5,3.47
TR # Turkish,justice,4,2.78
TR # Turkish,forest,3,2.08
TR # Turkish,peacock,3,2.08
TR # Turkish,elephant,3,2.08
TR # Turkish,dolphin,3,2.08
TR # Turkish,dog,3,2.08
TR # Turkish,above,3,2.08
TR # Turkish,mountain,3,2.08
TR # Turkish,courage,3,2.08
TR # Turkish,moon,3,2.08
TR # Turkish,cactus,3,2.08
TR # Turkish,rose,3,2.08
TR # Turkish,grass,3,2.08
TR # Turkish,tomato,3,2.08
TR # Turkish,rival,3,2.08
TR # Turkish,father,3,2.08
TR # Turkish,morning,3,2.08
TR # Turkish,bridge,3,2.08
TR # Turkish,volcano,3,2.08
TR # Turkish,fog,3,2.08
TR # Turkish,wisdom,3,2.08
TR # Turkish,carpet,3,2.08
TR # Turkish,painting,3,2.08
TR # Turkish,earthquake,3,2.08
TR # Turkish,rain,3,2.08
TR # Turkish,second,3,2.08
TR # Turkish,stranger,3,2.08
TR # Turkish,apple,3,2.08
TR # Turkish,century,3,2.08
TR # Turkish,soldier,3,2.08
TR # Turkish,teacher,3,2.08
TR # Turkish,farmer,3,2.08
TR # Turkish,sword,2,1.39
TR # Turkish,west,2,1.39
TR # Turkish,night,2,1.39
TR # Turkish,inside,2,1.39
TR # Turkish,island,2,1.39
TR # Turkish,front,2,1.39
TR # Turkish,lake,2,1.39
TR # Turkish,book,2,1.39
TR # Turkish,artist,2,1.39
TR # Turkish,freedom,2,1.39
TR # Turkish,brother,2,1.39
TR # Turkish,friend,1,0.69
TR # Turkish,east,1,0.69
TR # Turkish,valley,1,0.69
TR # Turkish,writer,1,0.69
TR # Turkish,egg,1,0.69
TR # Turkish,back,1,0.69
TR # Turkish,fish,1,0.69
TR # Turkish,desert,1,0.69
TR # Turkish,kitap,1,0.69
TR # Turkish,beef,1,0.69
TR # Turkish,soup,1,0.69
TR # Turkish,evening,1,0.69
TR # Turkish,lock,1,0.69
TR # Turkish,outside,1,0.69
UR # Urdu,flag,6,4.17
UR # Urdu,justice,4,2.78
UR # Urdu,courage,3,2.08
UR # Urdu,brother,3,2.08
UR # Urdu,elephant,3,2.08
UR # Urdu,dog,3,2.08
UR # Urdu,mountain,3,2.08
UR # Urdu,desert,3,2.08
UR # Urdu,rose,3,2.08
UR # Urdu,grass,3,2.08
UR # Urdu,potato,3,2.08
UR # Urdu,rival,3,2.08
UR # Urdu,moon,3,2.08
UR # Urdu,father,3,2.08
UR # Urdu,stranger,3,2.08
UR # Urdu,above,3,2.08
UR # Urdu,morning,3,2.08
UR # Urdu,second,3,2.08
UR # Urdu,century,3,2.08
UR # Urdu,peacock,3,2.08
UR # Urdu,cactus,3,2.08
UR # Urdu,bridge,3,2.08
UR # Urdu,soldier,3,2.08
UR # Urdu,carpet,3,2.08
UR # Urdu,painting,3,2.08
UR # Urdu,rain,3,2.08
UR # Urdu,rice,3,2.08
UR # Urdu,fog,3,2.08
UR # Urdu,teacher,3,2.08
UR # Urdu,book,3,2.08
UR # Urdu,farmer,3,2.08
UR # Urdu,lake,2,1.39
UR # Urdu,east,2,1.39
UR # Urdu,monkey,2,1.39
UR # Urdu,lightning,2,1.39
UR # Urdu,wisdom,2,1.39
UR # Urdu,outside,2,1.39
UR # Urdu,night,2,1.39
UR # Urdu,forest,2,1.39
UR # Urdu,inside,2,1.39
UR # Urdu,volcano,2,1.39
UR # Urdu,sword,2,1.39
UR # Urdu,apple,2,1.39
UR # Urdu,fish,2,1.39
UR # Urdu,artist,2,1.39
UR # Urdu,soup,2,1.39
UR # Urdu,valley,1,0.69
UR # Urdu,thunder,1,0.69
UR # Urdu,beef,1,0.69
UR # Urdu,back,1,0.69
UR # Urdu,front,1,0.69
UR # Urdu,writer,1,0.69
UR # Urdu,earthquake,1,0.69
UR # Urdu,broccoli,1,0.69
UR # Urdu,Justice,1,0.69
UR # Urdu,peace,1,0.69
UR # Urdu,evening,1,0.69
UR # Urdu,lock,1,0.69
UR # Urdu,west,1,0.69
UR # Urdu,bread,1,0.69
UR # Urdu,honesty,1,0.69
UR # Urdu,dolphin,1,0.69
UR # Urdu,river,1,0.69
VI # Vietnamese,flag,6,4.17
VI # Vietnamese,courage,3,2.08
VI # Vietnamese,grass,3,2.08
VI # Vietnamese,moon,3,2.08
VI # Vietnamese,peacock,3,2.08
VI # Vietnamese,elephant,3,2.08
VI # Vietnamese,dog,3,2.08
VI # Vietnamese,mountain,3,2.08
VI # Vietnamese,forest,3,2.08
VI # Vietnamese,cactus,3,2.08
VI # Vietnamese,brother,3,2.08
VI # Vietnamese,book,3,2.08
VI # Vietnamese,father,3,2.08
VI # Vietnamese,stranger,3,2.08
VI # Vietnamese,above,3,2.08
VI # Vietnamese,morning,3,2.08
VI # Vietnamese,second,3,2.08
VI # Vietnamese,century,3,2.08
VI # Vietnamese,bridge,3,2.08
VI # Vietnamese,rose,3,2.08
VI # Vietnamese,farmer,3,2.08
VI # Vietnamese,fish,3,2.08
VI # Vietnamese,freedom,3,2.08
VI # Vietnamese,bell,3,2.08
VI # Vietnamese,teacher,3,2.08
VI # Vietnamese,volcano,3,2.08
VI # Vietnamese,fog,3,2.08
VI # Vietnamese,soup,3,2.08
VI # Vietnamese,painting,3,2.08
VI # Vietnamese,rice,3,2.08
VI # Vietnamese,soldier,3,2.08
VI # Vietnamese,lake,2,1.39
VI # Vietnamese,inside,2,1.39
VI # Vietnamese,night,2,1.39
VI # Vietnamese,outside,2,1.39
VI # Vietnamese,monkey,2,1.39
VI # Vietnamese,sword,2,1.39
VI # Vietnamese,lettuce,2,1.39
VI # Vietnamese,rain,2,1.39
VI # Vietnamese,artist,2,1.39
VI # Vietnamese,wisdom,2,1.39
VI # Vietnamese,potato,2,1.39
VI # Vietnamese,lightning,2,1.39
VI # Vietnamese,honesty,2,1.39
VI # Vietnamese,rival,2,1.39
VI # Vietnamese,east,2,1.39
VI # Vietnamese,tomato,1,0.69
VI # Vietnamese,village,1,0.69
VI # Vietnamese,writer,1,0.69
VI # Vietnamese,earthquake,1,0.69
VI # Vietnamese,apple,1,0.69
VI # Vietnamese,back,1,0.69
VI # Vietnamese,north,1,0.69
VI # Vietnamese,enemy,1,0.69
VI # Vietnamese,west,1,0.69
VI # Vietnamese,desert,1,0.69
VI # Vietnamese,dolphin,1,0.69
VI # Vietnamese,rainbow,1,0.69
VI # Vietnamese,peace,1,0.69
VI # Vietnamese,justice,1,0.69
VI # Vietnamese,island,1,0.69
VI # Vietnamese,lock,1,0.69
VI # Vietnamese,evening,1,0.69
VI # Vietnamese,river,1,0.69
ZH # Mandarin,flag,5,3.47
ZH # Mandarin,justice,4,2.78
ZH # Mandarin,above,4,2.78
ZH # Mandarin,courage,3,2.08
ZH # Mandarin,mountain,3,2.08
ZH # Mandarin,century,3,2.08
ZH # Mandarin,peacock,3,2.08
ZH # Mandarin,elephant,3,2.08
ZH # Mandarin,monkey,3,2.08
ZH # Mandarin,dog,3,2.08
ZH # Mandarin,lake,3,2.08
ZH # Mandarin,cactus,3,2.08
ZH # Mandarin,second,3,2.08
ZH # Mandarin,bridge,3,2.08
ZH # Mandarin,rose,3,2.08
ZH # Mandarin,grass,3,2.08
ZH # Mandarin,brother,3,2.08
ZH # Mandarin,rival,3,2.08
ZH # Mandarin,father,3,2.08
ZH # Mandarin,moon,3,2.08
ZH # Mandarin,book,3,2.08
ZH # Mandarin,inside,3,2.08
ZH # Mandarin,soup,3,2.08
ZH # Mandarin,wisdom,3,2.08
ZH # Mandarin,bell,3,2.08
ZH # Mandarin,painting,3,2.08
ZH # Mandarin,fog,3,2.08
ZH # Mandarin,farmer,3,2.08
ZH # Mandarin,stranger,3,2.08
ZH # Mandarin,fish,3,2.08
ZH # Mandarin,rice,3,2.08
ZH # Mandarin,soldier,3,2.08
ZH # Mandarin,teacher,3,2.08
ZH # Mandarin,broccoli,2,1.39
ZH # Mandarin,sword,2,1.39
ZH # Mandarin,outside,2,1.39
ZH # Mandarin,night,2,1.39
ZH # Mandarin,rain,2,1.39
ZH # Mandarin,morning,2,1.39
ZH # Mandarin,island,2,1.39
ZH # Mandarin,east,2,1.39
ZH # Mandarin,forest,2,1.39
ZH # Mandarin,earthquake,2,1.39
ZH # Mandarin,artist,2,1.39
ZH # Mandarin,volcano,2,1.39
ZH # Mandarin,honesty,2,1.39
ZH # Mandarin,potato,2,1.39
ZH # Mandarin,evening,1,0.69
ZH # Mandarin,lock,1,0.69
ZH # Mandarin,lightning,1,0.69
ZH # Mandarin,apple,1,0.69
ZH # Mandarin,west,1,0.69
ZH # Mandarin,desert,1,0.69
ZH # Mandarin,tomato,1,0.69
ZH # Mandarin,rainbow,1,0.69
ZH # Mandarin,statue,1,0.69
ZH # Mandarin,thunder,1,0.69
ZH # Mandarin,writer,1,0.69
ZH # Mandarin,river,1,0.69
ZH # Mandarin,year,1,0.69
