language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
PT # Portuguese,RU # Russian,29.97142857142857,0.9999970738663095,False,0.2177768401848999,Small effect,small,144,144
PT # Portuguese,SQ # Albanian,32.47619047619048,0.9999895352324757,False,0.2799772701092155,Small effect,small,144,144
PT # Portuguese,SW # Swahili,48.1004329004329,0.9982021364137218,False,-0.01337245015250937,Negligible effect,negligible,144,144
PT # Portuguese,TH # Thai,36.090909090909086,0.9999586368492402,False,0.1375811407994058,Negligible effect,negligible,144,144
PT # Portuguese,TR # Turkish,38.02857142857143,0.999764324956885,False,0.26441987264946165,Small effect,small,144,144
PT # Portuguese,UR # Urdu,43.06666666666668,0.9993842668418416,False,0.14722368397922736,Negligible effect,negligible,144,144
PT # Portuguese,VI # Vietnamese,36.33333333333333,0.9999677002208367,False,0.16254824765453027,Negligible effect,negligible,144,144
PT # Portuguese,ZH # Mandarin,42.033766233766244,0.9989901428370656,False,0.3273667542349566,Small effect,small,144,144
RU # Russian,SQ # Albanian,29.024242424242424,0.9999942506656748,False,0.06737957276418721,Negligible effect,negligible,144,144
RU # Russian,SW # Swahili,44.30995670995671,0.9981733520646721,False,-0.23961855411151253,Small effect,small,144,144
RU # Russian,TH # Thai,39.5004329004329,0.9991102753522676,False,-0.0806039499555453,Negligible effect,negligible,144,144
RU # Russian,TR # Turkish,28.885714285714286,0.9999804341250434,False,0.04833661910668255,Negligible effect,negligible,144,144
RU # Russian,UR # Urdu,26.885714285714286,0.9999981526160493,False,-0.07455325493229643,Negligible effect,negligible,144,144
RU # Russian,VI # Vietnamese,35.94285714285715,0.9998313958984462,False,-0.05253493353568373,Negligible effect,negligible,144,144
RU # Russian,ZH # Mandarin,36.176623376623375,0.9994631786494439,False,0.11378192017626472,Negligible effect,negligible,144,144
SQ # Albanian,SW # Swahili,51.63376623376624,0.9819684848071597,False,-0.30380133684912297,Small effect,small,144,144
SQ # Albanian,TH # Thai,43.35757575757576,0.996064741284279,False,-0.14605340985240556,Negligible effect,negligible,144,144
SQ # Albanian,TR # Turkish,24.55757575757576,0.9999995646333751,False,-0.019770257624766405,Negligible effect,negligible,144,144
SQ # Albanian,UR # Urdu,41.304761904761904,0.9981486458996338,False,-0.14131944916949538,Negligible effect,negligible,144,144
SQ # Albanian,VI # Vietnamese,45.8,0.9931814826961178,False,-0.11766174702848702,Negligible effect,negligible,144,144
SQ # Albanian,ZH # Mandarin,51.96709956709957,0.9563798422767084,False,0.04471608706844292,Negligible effect,negligible,144,144
SW # Swahili,TH # Thai,35.00952380952381,0.9999515559804552,False,0.15611638219159502,Negligible effect,negligible,144,144
SW # Swahili,TR # Turkish,53.36709956709957,0.9723288998811402,False,0.2880936323522768,Small effect,small,144,144
SW # Swahili,UR # Urdu,26.63376623376623,0.9999998765749626,False,0.1665355522595604,Negligible effect,negligible,144,144
SW # Swahili,VI # Vietnamese,36.433766233766235,0.9999499337056108,False,0.1817465704274564,Negligible effect,negligible,144,144
SW # Swahili,ZH # Mandarin,34.55238095238095,0.9999627125075099,False,0.35355432705432444,Small effect,small,144,144
TH # Thai,TR # Turkish,44.42424242424242,0.9927062742636399,False,0.1283657022002363,Negligible effect,negligible,144,144
TH # Thai,UR # Urdu,25.490909090909092,0.9999996463908063,False,0.007493958771357498,Negligible effect,negligible,144,144
TH # Thai,VI # Vietnamese,19.09090909090909,0.9999999996441437,False,0.026890211659049344,Negligible effect,negligible,144,144
TH # Thai,ZH # Mandarin,17.80952380952381,0.9999999995408478,False,0.1929526141423845,Negligible effect,negligible,144,144
TR # Turkish,UR # Urdu,34.86666666666666,0.9997151071146926,False,-0.12325111073386921,Negligible effect,negligible,144,144
TR # Turkish,VI # Vietnamese,47.33333333333333,0.9862841839453268,False,-0.09975738355375006,Negligible effect,negligible,144,144
TR # Turkish,ZH # Mandarin,49.033766233766244,0.9732107214529171,False,0.06548337776822666,Negligible effect,negligible,144,144
UR # Urdu,VI # Vietnamese,28.866666666666667,0.999997947259038,False,0.019959835784466962,Negligible effect,negligible,144,144
UR # Urdu,ZH # Mandarin,24.7004329004329,0.9999997056880172,False,0.18914070110915981,Negligible effect,negligible,144,144
VI # Vietnamese,ZH # Mandarin,20.633766233766234,0.9999999916308466,False,0.16361728331359013,Negligible effect,negligible,144,144
