language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,lang1_sample_size,lang2_sample_size
SW # Swahili,TR # Turkish,22.0,0.9999874155333099,False,0.06328472789519558,Negligible effect,48,48
SW # Swahili,UR # Urdu,10.0,0.9999999999298219,False,-0.004603783532191897,Negligible effect,48,48
SW # Swahili,VI # Vietnamese,14.0,0.9999999854909243,False,0.0,Negligible effect,48,48
SW # Swahili,ZH # Mandarin,12.0,0.9999999986557516,False,0.0,Negligible effect,48,48
TH # Thai,TR # Turkish,16.0,0.9999998071886679,False,0.061721790236620486,Negligible effect,48,48
TH # Thai,UR # Urdu,14.0,0.9999999854909243,False,-0.0061364707719641165,Negligible effect,48,48
TH # Thai,VI # Vietnamese,14.0,0.9999999854909243,False,-0.0015332086374348283,Negligible effect,48,48
TH # Thai,ZH # Mandarin,12.0,0.9999999986557516,False,-0.0015332086374348283,Negligible effect,48,48
TR # Turkish,UR # Urdu,11.333333333333334,0.9999999990959837,False,-0.0679561299152671,Negligible effect,48,48
TR # Turkish,VI # Vietnamese,16.0,0.9999998071886679,False,-0.06328472789519558,Negligible effect,48,48
TR # Turkish,ZH # Mandarin,16.0,0.9999998071886679,False,-0.06328472789519558,Negligible effect,48,48
UR # Urdu,VI # Vietnamese,14.0,0.9999999854909243,False,0.004603783532191897,Negligible effect,48,48
UR # Urdu,ZH # Mandarin,12.0,0.9999999986557516,False,0.004603783532191897,Negligible effect,48,48
VI # Vietnamese,ZH # Mandarin,6.0,0.9999999999999911,False,0.0,Negligible effect,48,48
