Language,Question,Response,Count,Percentage
SQ # Albanian,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
SQ # Albanian,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
SQ # Albanian,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
SQ # Albanian,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,3,8.33
SW # Swahili,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,2,5.56
SW # Swahili,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Threatening,1,2.78
SW # Swahili,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
SW # Swahili,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
SW # Swahili,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Peaceful,1,2.78
SW # Swahili,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,2,5.56
SW # Swahili,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
SW # Swahili,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,1,2.78
SW # Swahili,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,2,5.56
SW # Swahili,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,2,5.56
SW # Swahili,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Respect,1,2.78
SW # Swahili,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
SW # Swahili,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
SW # Swahili,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
SW # Swahili,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
SW # Swahili,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,3,8.33
TH # Thai,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,3,8.33
TH # Thai,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
TH # Thai,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
TH # Thai,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,3,8.33
TH # Thai,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
TH # Thai,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,2,5.56
TH # Thai,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,1,2.78
TH # Thai,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,3,8.33
TH # Thai,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
TH # Thai,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
TH # Thai,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
TH # Thai,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
TH # Thai,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,1,2.78
TH # Thai,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Reassuring,2,5.56
TR # Turkish,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,2,5.56
TR # Turkish,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Threatening,1,2.78
TR # Turkish,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
TR # Turkish,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
TR # Turkish,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Peaceful,1,2.78
TR # Turkish,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,2,5.56
TR # Turkish,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
TR # Turkish,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,1,2.78
TR # Turkish,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,2,5.56
TR # Turkish,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,3,8.33
TR # Turkish,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
TR # Turkish,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
TR # Turkish,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
TR # Turkish,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
TR # Turkish,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,3,8.33
UR # Urdu,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,2,5.56
UR # Urdu,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Threatening,1,2.78
UR # Urdu,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
UR # Urdu,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
UR # Urdu,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Peaceful,1,2.78
UR # Urdu,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,2,5.56
UR # Urdu,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
UR # Urdu,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,2,5.56
UR # Urdu,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,1,2.78
UR # Urdu,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,3,8.33
UR # Urdu,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
UR # Urdu,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
UR # Urdu,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
UR # Urdu,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
UR # Urdu,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,3,8.33
VI # Vietnamese,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,3,8.33
VI # Vietnamese,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
VI # Vietnamese,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
VI # Vietnamese,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Peaceful,1,2.78
VI # Vietnamese,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,2,5.56
VI # Vietnamese,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
VI # Vietnamese,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,1,2.78
VI # Vietnamese,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,2,5.56
VI # Vietnamese,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,3,8.33
VI # Vietnamese,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
VI # Vietnamese,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,2,5.56
VI # Vietnamese,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Suspicious,1,2.78
VI # Vietnamese,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
VI # Vietnamese,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
VI # Vietnamese,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,2,5.56
VI # Vietnamese,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Reassuring,1,2.78
ZH # Mandarin,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as a,Amusing,3,8.33
ZH # Mandarin,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxi",Awe,3,8.33
ZH # Mandarin,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggre",Playful,3,8.33
ZH # Mandarin,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Peaceful,1,2.78
ZH # Mandarin,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or",Startling,2,5.56
ZH # Mandarin,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeli",Fear,3,8.33
ZH # Mandarin,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution,2,5.56
ZH # Mandarin,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness,1,2.78
ZH # Mandarin,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear,Fear,3,8.33
ZH # Mandarin,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed,3,8.33
ZH # Mandarin,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious,3,8.33
ZH # Mandarin,You see a peacock spreading its feathers near you in an open garden. Do you consider this display be,Beautiful,3,8.33
ZH # Mandarin,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened,3,8.33
ZH # Mandarin,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reass,Intimidating,3,8.33
