language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
PT # Portuguese,SQ # Albanian,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
PT # Portuguese,SW # Swahili,2.957575757575757,0.9991465395064253,False,-0.17614796259210572,Negligible effect,negligible,36,36
PT # Portuguese,TH # Thai,6.666666666666667,0.9185029357098817,False,-0.014776814032556936,Negligible effect,negligible,36,36
PT # Portuguese,TR # Turkish,1.8666666666666667,0.9998470639055742,False,-0.10326390191656995,Negligible effect,negligible,36,36
PT # Portuguese,UR # Urdu,2.5333333333333328,0.999161555019346,False,-0.08099666673539807,Negligible effect,negligible,36,36
PT # Portuguese,VI # Vietnamese,3.0666666666666664,0.998950319289781,False,-0.1444938709148314,Negligible effect,negligible,36,36
PT # Portuguese,ZH # Mandarin,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
RU # Russian,SQ # Albanian,3.6,0.9974305503743176,False,0.1025632178989001,Negligible effect,negligible,36,36
RU # Russian,SW # Swahili,4.157575757575758,0.9971740334377678,False,-0.08312947076470799,Negligible effect,negligible,36,36
RU # Russian,TH # Thai,5.4,0.9794305456555232,False,0.07977372210656311,Negligible effect,negligible,36,36
RU # Russian,TR # Turkish,3.0666666666666664,0.998950319289781,False,-0.007240415650183789,Negligible effect,negligible,36,36
RU # Russian,UR # Urdu,2.4,0.9997488875374123,False,0.014456880415640094,Negligible effect,negligible,36,36
RU # Russian,VI # Vietnamese,4.266666666666667,0.9967245731895077,False,-0.054161687465847944,Negligible effect,negligible,36,36
RU # Russian,ZH # Mandarin,3.6,0.9974305503743176,False,0.1025632178989001,Negligible effect,negligible,36,36
SQ # Albanian,SW # Swahili,2.9575757575757575,0.9991465395064253,False,-0.18166278353180473,Negligible effect,negligible,36,36
SQ # Albanian,TH # Thai,4.2,0.9888718636865471,False,-0.021961774600152483,Negligible effect,negligible,36,36
SQ # Albanian,TR # Turkish,1.8666666666666665,0.9998470639055742,False,-0.10962773488002024,Negligible effect,negligible,36,36
SQ # Albanian,UR # Urdu,1.2,0.9999884889872948,False,-0.08755439638625742,Negligible effect,negligible,36,36
SQ # Albanian,VI # Vietnamese,3.066666666666667,0.998950319289781,False,-0.15016732501531413,Negligible effect,negligible,36,36
SQ # Albanian,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
SW # Swahili,TH # Thai,7.157575757575757,0.9531286327210344,False,0.15922738013291346,Negligible effect,negligible,36,36
SW # Swahili,TR # Turkish,1.0909090909090908,0.9999982282210644,False,0.07603985381921528,Negligible effect,negligible,36,36
SW # Swahili,UR # Urdu,1.7575757575757576,0.9999625938976191,False,0.09663205717683584,Negligible effect,negligible,36,36
SW # Swahili,VI # Vietnamese,4.690909090909091,0.997088688286769,False,0.026000099914861772,Negligible effect,negligible,36,36
SW # Swahili,ZH # Mandarin,2.9575757575757575,0.9991465395064253,False,0.18166278353180473,Negligible effect,negligible,36,36
TH # Thai,TR # Turkish,6.066666666666666,0.964783043631006,False,-0.08682297848459006,Negligible effect,negligible,36,36
TH # Thai,UR # Urdu,5.4,0.9794305456555232,False,-0.0650096851007205,Negligible effect,negligible,36,36
TH # Thai,VI # Vietnamese,3.733333333333333,0.9968680924406473,False,-0.12855372838499093,Negligible effect,negligible,36,36
TH # Thai,ZH # Mandarin,4.2,0.9888718636865471,False,0.021961774600152483,Negligible effect,negligible,36,36
TR # Turkish,UR # Urdu,0.6666666666666666,0.9999996827147446,False,0.02163509045769216,Negligible effect,negligible,36,36
TR # Turkish,VI # Vietnamese,3.6,0.9987810165210779,False,-0.047295138145608415,Negligible effect,negligible,36,36
TR # Turkish,ZH # Mandarin,1.8666666666666665,0.9998470639055742,False,0.10962773488002024,Negligible effect,negligible,36,36
UR # Urdu,VI # Vietnamese,4.266666666666667,0.9967245731895077,False,-0.06746714210582253,Negligible effect,negligible,36,36
UR # Urdu,ZH # Mandarin,1.2,0.9999884889872948,False,0.08755439638625742,Negligible effect,negligible,36,36
VI # Vietnamese,ZH # Mandarin,3.066666666666667,0.998950319289781,False,0.15016732501531413,Negligible effect,negligible,36,36
