Language,Question,Response,Count,Percentage
FA # Persian,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
FA # Persian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500, #FFA500]",1,0.83
FA # Persian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500,#FFA500]",1,0.83
FA # Persian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[FFA500, FF7F00]",1,0.83
FA # Persian,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"Your Answer: [ #FF0000, #FF8080 ]",1,0.83
FA # Persian,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#800000,#FF0000]",1,0.83
FA # Persian,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000, #FF4040]",1,0.83
FA # Persian,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
FA # Persian,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#8000FF, #EE82EE]",1,0.83
FA # Persian,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[7F00FF,EE82EE]",1,0.83
FA # Persian,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0, #FFFFFF]",1,0.83
FA # Persian,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0,#FFFFFF]",2,1.67
FA # Persian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #FFD700, #FFFF00 ]",1,0.83
FA # Persian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFFE0]",1,0.83
FA # Persian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00,#FFFF66]",1,0.83
FA # Persian,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,1,0.83
FA # Persian,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,2,1.67
FA # Persian,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,1,0.83
FA # Persian,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,2,1.67
FA # Persian,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
FA # Persian,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
FA # Persian,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,1,0.83
FA # Persian,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,2,1.67
FA # Persian,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,1,0.83
FA # Persian,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,2,1.67
FA # Persian,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
FA # Persian,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
FA # Persian,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
FA # Persian,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
FA # Persian,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,1,0.83
FA # Persian,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Green,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",white,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
FA # Persian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
FR # French,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
FR # French,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,2,1.67
FR # French,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
FR # French,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
FR # French,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: blue,1,0.83
FR # French,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: Blue,1,0.83
FR # French,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
FR # French,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",blue,1,0.83
FR # French,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Blue,1,0.83
FR # French,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
FR # French,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
FR # French,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: Blue,1,0.83
FR # French,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: blue,1,0.83
FR # French,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",blue,1,0.83
FR # French,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
FR # French,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: Blue,1,0.83
FR # French,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
FR # French,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,2,1.67
FR # French,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",red,1,0.83
FR # French,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Red,1,0.83
FR # French,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
FR # French,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
FR # French,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,2,1.67
FR # French,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,1,0.83
FR # French,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,2,1.67
FR # French,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,1,0.83
FR # French,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: indigo,1,0.83
FR # French,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,2,1.67
FR # French,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: violet,1,0.83
FR # French,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,2,1.67
FR # French,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,2,1.67
FR # French,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,1,0.83
FR # French,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Orange,1,0.83
FR # French,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,2,1.67
FR # French,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: yellow,2,1.67
FR # French,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",yellow,1,0.83
FR # French,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: white,2,1.67
FR # French,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",white,1,0.83
FR # French,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[""#00008B"", ""#87CEEB""]",1,0.83
FR # French,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080,#ADD8E6]",1,0.83
FR # French,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#0000FF, #00B7EB]",1,0.83
FR # French,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[ #006400, #90EE90 ]",1,0.83
FR # French,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[#008000,#00FF00]",2,1.67
FR # French,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"Your Answer: [#4B0082,#663399]",1,0.83
FR # French,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
FR # French,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
FR # French,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #FF7F00, #FFD700 ]",1,0.83
FR # French,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500, #FFA500]",1,0.83
FR # French,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[FFA500,FF7F00]",1,0.83
FR # French,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[ #FF0000, #FF4500 ]",1,0.83
FR # French,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000, #FF4040]",1,0.83
FR # French,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[FF0000,FF6347]",1,0.83
FR # French,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
FR # French,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#800080,#EE82EE]",1,0.83
FR # French,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#9400D3, #EE82EE]",1,0.83
FR # French,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[ #F0F0F0, #FFFFFF ]",1,0.83
FR # French,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#FFFFFF,#FFFFFF]",1,0.83
FR # French,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[FFFFFF, F5F5F5]",1,0.83
FR # French,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFD700,#FFFF00]",1,0.83
FR # French,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFFE0]",1,0.83
FR # French,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00,#FFFF66]",1,0.83
FR # French,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,2,1.67
FR # French,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,1,0.83
FR # French,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
FR # French,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
FR # French,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
FR # French,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
FR # French,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
FR # French,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
FR # French,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,2,1.67
FR # French,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,1,0.83
FR # French,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
FR # French,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
FR # French,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
FR # French,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
FR # French,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
FR # French,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",green,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",yellow,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",white,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
FR # French,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
GA # Irish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
GA # Irish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: Blue,1,0.83
GA # Irish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: blue,1,0.83
GA # Irish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
GA # Irish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: green,1,0.83
GA # Irish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",white,1,0.83
GA # Irish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: Blue,1,0.83
GA # Irish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
GA # Irish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",blue,1,0.83
GA # Irish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Blue,1,0.83
GA # Irish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
GA # Irish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
GA # Irish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Blue,1,0.83
GA # Irish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: Blue,1,0.83
GA # Irish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: blue,1,0.83
GA # Irish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
GA # Irish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: Blue,1,0.83
GA # Irish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
GA # Irish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Green,1,0.83
GA # Irish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,1,0.83
GA # Irish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: green,1,0.83
GA # Irish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Red,1,0.83
GA # Irish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
GA # Irish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
GA # Irish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,2,1.67
GA # Irish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,1,0.83
GA # Irish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,2,1.67
GA # Irish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,1,0.83
GA # Irish,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: indigo,1,0.83
GA # Irish,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,2,1.67
GA # Irish,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: violet,1,0.83
GA # Irish,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,2,1.67
GA # Irish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,1,0.83
GA # Irish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,2,1.67
GA # Irish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Orange,1,0.83
GA # Irish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,2,1.67
GA # Irish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: yellow,2,1.67
GA # Irish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",yellow,1,0.83
GA # Irish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: white,1,0.83
GA # Irish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",white,2,1.67
GA # Irish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080,#ADD8E6]",1,0.83
GA # Irish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#0000FF,#00B7EB]",1,0.83
GA # Irish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[00008B,ADD8E6]",1,0.83
GA # Irish,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[#008000,#00FF00]",3,2.5
GA # Irish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #4B0082, #8700FF ]",1,0.83
GA # Irish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
GA # Irish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
GA # Irish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500, #FFA500]",1,0.83
GA # Irish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF8000, #FFD700]",1,0.83
GA # Irish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[FFA500, FF7F00]",1,0.83
GA # Irish,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"Your Answer: [#8B0000,#FF0000]",1,0.83
GA # Irish,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000,#A00000]",1,0.83
GA # Irish,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000,#FF4040]",1,0.83
GA # Irish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #9400D3, #EE82EE ]",1,0.83
GA # Irish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
GA # Irish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#800080,#EE82EE]",1,0.83
GA # Irish,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0,#FFFFFF]",2,1.67
GA # Irish,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#FFFFFF,#F0F0F0]",1,0.83
GA # Irish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #FFD700,#FFFF00 ]",1,0.83
GA # Irish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFFE0]",1,0.83
GA # Irish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00,#FFFF66]",1,0.83
GA # Irish,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,1,0.83
GA # Irish,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,2,1.67
GA # Irish,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,1,0.83
GA # Irish,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,2,1.67
GA # Irish,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
GA # Irish,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
GA # Irish,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,1,0.83
GA # Irish,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,2,1.67
GA # Irish,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,2,1.67
GA # Irish,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,1,0.83
GA # Irish,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
GA # Irish,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",sad,1,0.83
GA # Irish,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
GA # Irish,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
GA # Irish,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
GA # Irish,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Red,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Green,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Gorm,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: Blue,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",White,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: Yellow,1,0.83
GA # Irish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,1,0.83
HE # Hebrew,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
HE # Hebrew,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: Blue,1,0.83
HE # Hebrew,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,1,0.83
HE # Hebrew,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
HE # Hebrew,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
