language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
PS # Pashto,VI # Vietnamese,40.74285714285715,0.9980032435667721,False,0.10432321352537567,Negligible effect,negligible,144,144
PS # Pashto,ZH # Mandarin,40.0,0.9985109661386609,False,0.09304278005579583,Negligible effect,negligible,144,144
PT # Portuguese,RU # Russian,14.666666666666666,0.9999999999965641,False,0.020181092045166688,Negligible effect,negligible,144,144
PT # Portuguese,SQ # Albanian,19.314285714285713,0.9999999939537928,False,0.11145057627186465,Negligible effect,negligible,144,144
PT # Portuguese,SW # Swahili,19.419047619047618,0.9999999963168917,False,0.028715392013844016,Negligible effect,negligible,144,144
PT # Portuguese,TH # Thai,18.53333333333333,0.9999999956526333,False,0.1254885056242642,Negligible effect,negligible,144,144
PT # Portuguese,TR # Turkish,18.933333333333337,0.9999999994446164,False,0.001144282112143945,Negligible effect,negligible,144,144
PT # Portuguese,UR # Urdu,26.8,0.9999996047571843,False,-0.1258061984269849,Negligible effect,negligible,144,144
PT # Portuguese,VI # Vietnamese,23.542857142857144,0.9999995028549622,False,0.10173589230324552,Negligible effect,negligible,144,144
PT # Portuguese,ZH # Mandarin,24.73333333333333,0.999999153779257,False,0.0903090846456196,Negligible effect,negligible,144,144
RU # Russian,SQ # Albanian,11.276190476190477,0.9999999999999822,False,0.08930725103191717,Negligible effect,negligible,144,144
RU # Russian,SW # Swahili,24.076190476190476,0.9999998337782866,False,0.007917947522259067,Negligible effect,negligible,144,144
RU # Russian,TH # Thai,24.200000000000003,0.9999994681481886,False,0.10249728344499703,Negligible effect,negligible,144,144
RU # Russian,TR # Turkish,14.476190476190474,0.9999999999994831,False,-0.01915893101281965,Negligible effect,negligible,144,144
RU # Russian,UR # Urdu,22.4,0.9999999943857749,False,-0.14362035292515232,Negligible effect,negligible,144,144
RU # Russian,VI # Vietnamese,27.676190476190477,0.9999946164449013,False,0.07941540227317655,Negligible effect,negligible,144,144
RU # Russian,ZH # Mandarin,24.46666666666667,0.9999993278257243,False,0.06810093974769495,Negligible effect,negligible,144,144
SQ # Albanian,SW # Swahili,29.685714285714287,0.9999670611343571,False,-0.0834042331089274,Negligible effect,negligible,144,144
SQ # Albanian,TH # Thai,28.20952380952381,0.9999705085289375,False,0.011204458249249757,Negligible effect,negligible,144,144
SQ # Albanian,TR # Turkish,16.076190476190476,0.999999999982501,False,-0.11090380192858822,Negligible effect,negligible,144,144
SQ # Albanian,UR # Urdu,28.142857142857142,0.99999882163822,False,-0.23531289941301692,Small effect,small,144,144
SQ # Albanian,VI # Vietnamese,32.81904761904762,0.9997058778083476,False,-0.011458782506588964,Negligible effect,negligible,144,144
SQ # Albanian,ZH # Mandarin,32.00952380952381,0.9998083626498698,False,-0.023383731880154763,Negligible effect,negligible,144,144
SW # Swahili,TH # Thai,19.085714285714282,0.9999999914618298,False,0.09684374196393389,Negligible effect,negligible,144,144
SW # Swahili,TR # Turkish,30.20952380952381,0.9999915756958586,False,-0.02771713222001612,Negligible effect,negligible,144,144
SW # Swahili,UR # Urdu,26.152380952380952,0.9999998650858367,False,-0.15471543042605385,Negligible effect,negligible,144,144
SW # Swahili,VI # Vietnamese,20.819047619047616,0.9999999663391923,False,0.07320316375092864,Negligible effect,negligible,144,144
SW # Swahili,ZH # Mandarin,26.55238095238095,0.9999977040618585,False,0.06158179730581503,Negligible effect,negligible,144,144
TH # Thai,TR # Turkish,28.0,0.9999931889155678,False,-0.1250252453050124,Negligible effect,negligible,144,144
TH # Thai,UR # Urdu,22.542857142857144,0.9999999790597458,False,-0.2519079452825154,Small effect,small,144,144
TH # Thai,VI # Vietnamese,9.142857142857142,0.9999999999999971,False,-0.023162353138215866,Negligible effect,negligible,144,144
TH # Thai,ZH # Mandarin,9.866666666666667,0.999999999999992,False,-0.03546702860471583,Negligible effect,negligible,144,144
TR # Turkish,UR # Urdu,27.466666666666665,0.9999997453729882,False,-0.12754832011537082,Negligible effect,negligible,144,144
TR # Turkish,VI # Vietnamese,32.676190476190484,0.9999112640671636,False,0.10113520755987467,Negligible effect,negligible,144,144
TR # Turkish,ZH # Mandarin,32.266666666666666,0.9999297888048202,False,0.08964331474398655,Negligible effect,negligible,144,144
UR # Urdu,VI # Vietnamese,22.076190476190476,0.9999999872688609,False,0.22751645792417322,Small effect,small,144,144
UR # Urdu,ZH # Mandarin,24.276190476190482,0.999999931564628,False,0.21679767678684964,Small effect,small,144,144
VI # Vietnamese,ZH # Mandarin,13.076190476190476,0.9999999999958031,False,-0.012070607616185601,Negligible effect,negligible,144,144
