Language,Response,Count,Percentage
PL # Polish,soldier,2,1.39
PL # Polish,lightning,2,1.39
PL # Polish,rose,2,1.39
PL # Polish,rainbow,2,1.39
PL # Polish,monkey,2,1.39
PL # Polish,east,1,0.69
PL # Polish,island,1,0.69
PL # Polish,morning,1,0.69
PL # Polish,west,1,0.69
PL # Polish,brother,1,0.69
PL # Polish,earthquake,1,0.69
PL # Polish,przyjaciel,1,0.69
PL # Polish,flower,1,0.69
PL # Polish,żołnierz,1,0.69
PL # Polish,snake,1,0.69
PL # Polish,artysta,1,0.69
PL # Polish,rain,1,0.69
PL # Polish,sprawiedliwość,1,0.69
PL # Polish,honesty,1,0.69
PL # Polish,friend,1,0.69
PL # Polish,egg,1,0.69
PL # Polish,evening,1,0.69
PS # Pashto,bread,4,2.78
PS # Pashto,courage,3,2.08
PS # Pashto,lake,3,2.08
PS # Pashto,century,3,2.08
PS # Pashto,lock,3,2.08
PS # Pashto,cat,3,2.08
PS # Pashto,elephant,3,2.08
PS # Pashto,second,3,2.08
PS # Pashto,dog,3,2.08
PS # Pashto,desert,3,2.08
PS # Pashto,inside,3,2.08
PS # Pashto,cactus,3,2.08
PS # Pashto,justice,3,2.08
PS # Pashto,grass,3,2.08
PS # Pashto,potato,3,2.08
PS # Pashto,brother,3,2.08
PS # Pashto,above,3,2.08
PS # Pashto,outside,3,2.08
PS # Pashto,bridge,3,2.08
PS # Pashto,book,3,2.08
PS # Pashto,farmer,3,2.08
PS # Pashto,thunder,3,2.08
PS # Pashto,wisdom,3,2.08
PS # Pashto,flag,3,2.08
PS # Pashto,painting,3,2.08
PS # Pashto,teacher,3,2.08
PS # Pashto,stranger,3,2.08
PS # Pashto,fog,3,2.08
PS # Pashto,banana,3,2.08
PS # Pashto,beef,3,2.08
PS # Pashto,soldier,3,2.08
PS # Pashto,night,2,1.39
PS # Pashto,rice,2,1.39
PS # Pashto,artist,2,1.39
PS # Pashto,moon,2,1.39
PS # Pashto,candle,2,1.39
PS # Pashto,ocean,2,1.39
PS # Pashto,front,2,1.39
PS # Pashto,morning,2,1.39
PS # Pashto,rose,2,1.39
PS # Pashto,lightning,2,1.39
PS # Pashto,enemy,2,1.39
PS # Pashto,river,2,1.39
PS # Pashto,monkey,2,1.39
PS # Pashto,freedom,2,1.39
PS # Pashto,rainbow,2,1.39
PS # Pashto,father,2,1.39
PS # Pashto,crown,2,1.39
PS # Pashto,carpet,1,0.69
PS # Pashto,rival,1,0.69
PS # Pashto,earthquake,1,0.69
PS # Pashto,year,1,0.69
PS # Pashto,leader,1,0.69
PS # Pashto,flower,1,0.69
PS # Pashto,valley,1,0.69
PS # Pashto,east,1,0.69
PS # Pashto,snake,1,0.69
PS # Pashto,rain,1,0.69
PS # Pashto,تاج,1,0.69
PS # Pashto,writer,1,0.69
PS # Pashto,honesty,1,0.69
PS # Pashto,earth,1,0.69
PS # Pashto,mountain,1,0.69
PS # Pashto,evening,1,0.69
PT # Portuguese,courage,3,2.08
PT # Portuguese,stranger,3,2.08
PT # Portuguese,bridge,3,2.08
PT # Portuguese,lock,3,2.08
PT # Portuguese,cat,3,2.08
PT # Portuguese,elephant,3,2.08
PT # Portuguese,monkey,3,2.08
PT # Portuguese,dog,3,2.08
PT # Portuguese,lake,3,2.08
PT # Portuguese,ocean,3,2.08
PT # Portuguese,island,3,2.08
PT # Portuguese,cactus,3,2.08
PT # Portuguese,above,3,2.08
PT # Portuguese,grass,3,2.08
PT # Portuguese,potato,3,2.08
PT # Portuguese,outside,3,2.08
PT # Portuguese,rival,3,2.08
PT # Portuguese,book,3,2.08
PT # Portuguese,farmer,3,2.08
PT # Portuguese,teacher,3,2.08
PT # Portuguese,volcano,3,2.08
PT # Portuguese,wisdom,3,2.08
PT # Portuguese,candle,3,2.08
PT # Portuguese,flag,3,2.08
PT # Portuguese,painting,3,2.08
PT # Portuguese,crown,3,2.08
PT # Portuguese,soldier,3,2.08
PT # Portuguese,century,3,2.08
PT # Portuguese,fog,3,2.08
PT # Portuguese,banana,3,2.08
PT # Portuguese,soup,3,2.08
PT # Portuguese,beef,3,2.08
PT # Portuguese,second,3,2.08
PT # Portuguese,artist,3,2.08
PT # Portuguese,inside,3,2.08
PT # Portuguese,morning,2,1.39
PT # Portuguese,rice,2,1.39
PT # Portuguese,night,2,1.39
PT # Portuguese,front,2,1.39
PT # Portuguese,forest,2,1.39
PT # Portuguese,brother,2,1.39
PT # Portuguese,rose,2,1.39
PT # Portuguese,justice,2,1.39
PT # Portuguese,moon,2,1.39
PT # Portuguese,rainbow,2,1.39
PT # Portuguese,freedom,2,1.39
PT # Portuguese,father,2,1.39
PT # Portuguese,earthquake,2,1.39
PT # Portuguese,east,1,0.69
PT # Portuguese,valley,1,0.69
PT # Portuguese,year,1,0.69
PT # Portuguese,leader,1,0.69
PT # Portuguese,friend,1,0.69
PT # Portuguese,flower,1,0.69
PT # Portuguese,lightning,1,0.69
PT # Portuguese,earth,1,0.69
PT # Portuguese,rain,1,0.69
PT # Portuguese,justiça,1,0.69
PT # Portuguese,honesty,1,0.69
PT # Portuguese,bread,1,0.69
PT # Portuguese,evening,1,0.69
RU # Russian,courage,3,2.08
RU # Russian,farmer,3,2.08
RU # Russian,bridge,3,2.08
RU # Russian,moon,3,2.08
RU # Russian,lock,3,2.08
RU # Russian,cat,3,2.08
RU # Russian,elephant,3,2.08
RU # Russian,dog,3,2.08
RU # Russian,lake,3,2.08
RU # Russian,ocean,3,2.08
RU # Russian,grass,3,2.08
RU # Russian,potato,3,2.08
RU # Russian,stranger,3,2.08
RU # Russian,inside,3,2.08
RU # Russian,above,3,2.08
RU # Russian,second,3,2.08
RU # Russian,century,3,2.08
RU # Russian,book,3,2.08
RU # Russian,cactus,3,2.08
RU # Russian,teacher,3,2.08
RU # Russian,fog,3,2.08
RU # Russian,wisdom,3,2.08
RU # Russian,candle,3,2.08
RU # Russian,soldier,3,2.08
RU # Russian,painting,3,2.08
RU # Russian,crown,3,2.08
RU # Russian,flag,3,2.08
RU # Russian,artist,3,2.08
RU # Russian,banana,3,2.08
RU # Russian,bread,3,2.08
RU # Russian,beef,3,2.08
RU # Russian,soup,3,2.08
RU # Russian,night,2,1.39
RU # Russian,island,2,1.39
RU # Russian,brother,2,1.39
RU # Russian,earthquake,2,1.39
RU # Russian,freedom,2,1.39
RU # Russian,volcano,2,1.39
RU # Russian,morning,2,1.39
RU # Russian,outside,2,1.39
RU # Russian,east,2,1.39
RU # Russian,father,2,1.39
RU # Russian,rival,2,1.39
RU # Russian,rose,2,1.39
RU # Russian,justice,2,1.39
RU # Russian,forest,2,1.39
RU # Russian,rainbow,2,1.39
RU # Russian,snake,2,1.39
RU # Russian,front,1,0.69
RU # Russian,year,1,0.69
RU # Russian,leader,1,0.69
RU # Russian,enemy,1,0.69
RU # Russian,west,1,0.69
RU # Russian,flower,1,0.69
RU # Russian,monkey,1,0.69
RU # Russian,valley,1,0.69
RU # Russian,thunder,1,0.69
RU # Russian,rain,1,0.69
RU # Russian,свобода,1,0.69
RU # Russian,honesty,1,0.69
RU # Russian,friend,1,0.69
RU # Russian,lightning,1,0.69
RU # Russian,river,1,0.69
RU # Russian,evening,1,0.69
SQ # Albanian,bread,6,4.17
SQ # Albanian,dog,4,2.78
SQ # Albanian,courage,3,2.08
SQ # Albanian,grass,3,2.08
SQ # Albanian,moon,3,2.08
SQ # Albanian,lock,3,2.08
SQ # Albanian,cat,3,2.08
SQ # Albanian,lake,3,2.08
SQ # Albanian,ocean,3,2.08
SQ # Albanian,potato,3,2.08
SQ # Albanian,book,3,2.08
SQ # Albanian,father,3,2.08
SQ # Albanian,stranger,3,2.08
SQ # Albanian,inside,3,2.08
SQ # Albanian,outside,3,2.08
SQ # Albanian,above,3,2.08
SQ # Albanian,second,3,2.08
SQ # Albanian,century,3,2.08
SQ # Albanian,bridge,3,2.08
SQ # Albanian,cactus,3,2.08
SQ # Albanian,farmer,3,2.08
SQ # Albanian,rainbow,3,2.08
SQ # Albanian,wisdom,3,2.08
SQ # Albanian,candle,3,2.08
SQ # Albanian,teacher,3,2.08
SQ # Albanian,painting,3,2.08
SQ # Albanian,crown,3,2.08
SQ # Albanian,flag,3,2.08
SQ # Albanian,beef,3,2.08
SQ # Albanian,soldier,3,2.08
SQ # Albanian,fog,3,2.08
SQ # Albanian,banana,3,2.08
SQ # Albanian,artist,3,2.08
SQ # Albanian,monkey,2,1.39
SQ # Albanian,elephant,2,1.39
SQ # Albanian,earthquake,2,1.39
SQ # Albanian,forest,2,1.39
SQ # Albanian,night,2,1.39
SQ # Albanian,morning,2,1.39
SQ # Albanian,freedom,2,1.39
SQ # Albanian,front,2,1.39
SQ # Albanian,rival,2,1.39
SQ # Albanian,brother,2,1.39
SQ # Albanian,volcano,2,1.39
SQ # Albanian,rose,2,1.39
SQ # Albanian,justice,2,1.39
SQ # Albanian,island,2,1.39
SQ # Albanian,valley,1,0.69
SQ # Albanian,year,1,0.69
SQ # Albanian,enemy,1,0.69
SQ # Albanian,friend,1,0.69
SQ # Albanian,flower,1,0.69
SQ # Albanian,river,1,0.69
SQ # Albanian,snake,1,0.69
SQ # Albanian,thunder,1,0.69
SQ # Albanian,drejtësia,1,0.69
SQ # Albanian,honesty,1,0.69
SQ # Albanian,east,1,0.69
SQ # Albanian,lightning,1,0.69
SQ # Albanian,evening,1,0.69
SW # Swahili,flag,4,2.78
SW # Swahili,island,4,2.78
SW # Swahili,courage,3,2.08
SW # Swahili,rival,3,2.08
SW # Swahili,elephant,3,2.08
SW # Swahili,dog,3,2.08
SW # Swahili,ocean,3,2.08
SW # Swahili,justice,3,2.08
SW # Swahili,grass,3,2.08
SW # Swahili,potato,3,2.08
SW # Swahili,father,3,2.08
SW # Swahili,lock,3,2.08
SW # Swahili,stranger,3,2.08
SW # Swahili,inside,3,2.08
SW # Swahili,outside,3,2.08
SW # Swahili,above,3,2.08
SW # Swahili,morning,3,2.08
SW # Swahili,second,3,2.08
SW # Swahili,century,3,2.08
SW # Swahili,cat,3,2.08
SW # Swahili,cactus,3,2.08
SW # Swahili,moon,3,2.08
SW # Swahili,painting,3,2.08
SW # Swahili,banana,3,2.08
SW # Swahili,soup,3,2.08
SW # Swahili,bridge,3,2.08
SW # Swahili,beef,3,2.08
SW # Swahili,rice,3,2.08
SW # Swahili,soldier,3,2.08
SW # Swahili,candle,3,2.08
SW # Swahili,teacher,3,2.08
SW # Swahili,wisdom,3,2.08
SW # Swahili,farmer,3,2.08
SW # Swahili,book,3,2.08
SW # Swahili,fog,3,2.08
SW # Swahili,rain,2,1.39
SW # Swahili,night,2,1.39
SW # Swahili,crown,2,1.39
SW # Swahili,lightning,2,1.39
SW # Swahili,brother,2,1.39
SW # Swahili,rose,2,1.39
SW # Swahili,artist,2,1.39
SW # Swahili,river,2,1.39
SW # Swahili,lake,2,1.39
SW # Swahili,monkey,2,1.39
SW # Swahili,east,2,1.39
SW # Swahili,volcano,1,0.69
SW # Swahili,friend,1,0.69
SW # Swahili,thunder,1,0.69
SW # Swahili,rainbow,1,0.69
SW # Swahili,earthquake,1,0.69
SW # Swahili,freedom,1,0.69
SW # Swahili,front,1,0.69
SW # Swahili,msanii,1,0.69
SW # Swahili,flower,1,0.69
SW # Swahili,valley,1,0.69
SW # Swahili,nyani,1,0.69
SW # Swahili,radi,1,0.69
SW # Swahili,haki,1,0.69
SW # Swahili,honesty,1,0.69
SW # Swahili,evening,1,0.69
TH # Thai,courage,3,2.08
TH # Thai,justice,3,2.08
TH # Thai,lock,3,2.08
TH # Thai,cat,3,2.08
TH # Thai,elephant,3,2.08
TH # Thai,monkey,3,2.08
TH # Thai,dog,3,2.08
TH # Thai,island,3,2.08
TH # Thai,ocean,3,2.08
TH # Thai,second,3,2.08
TH # Thai,outside,3,2.08
TH # Thai,cactus,3,2.08
TH # Thai,grass,3,2.08
TH # Thai,potato,3,2.08
TH # Thai,rival,3,2.08
TH # Thai,father,3,2.08
TH # Thai,stranger,3,2.08
TH # Thai,above,3,2.08
TH # Thai,moon,3,2.08
TH # Thai,bridge,3,2.08
TH # Thai,book,3,2.08
TH # Thai,fog,3,2.08
TH # Thai,wisdom,3,2.08
TH # Thai,candle,3,2.08
TH # Thai,flag,3,2.08
TH # Thai,painting,3,2.08
TH # Thai,crown,3,2.08
TH # Thai,farmer,3,2.08
TH # Thai,century,3,2.08
TH # Thai,banana,3,2.08
TH # Thai,soup,3,2.08
TH # Thai,fish,3,2.08
TH # Thai,rice,3,2.08
TH # Thai,artist,3,2.08
TH # Thai,soldier,3,2.08
TH # Thai,teacher,3,2.08
TH # Thai,inside,3,2.08
TH # Thai,honesty,2,1.39
TH # Thai,night,2,1.39
TH # Thai,lake,2,1.39
TH # Thai,morning,2,1.39
TH # Thai,river,2,1.39
TH # Thai,east,2,1.39
TH # Thai,brother,2,1.39
TH # Thai,rose,2,1.39
TH # Thai,forest,2,1.39
TH # Thai,volcano,2,1.39
TH # Thai,rainbow,2,1.39
TH # Thai,earthquake,2,1.39
TH # Thai,lightning,1,0.69
TH # Thai,rain,1,0.69
TH # Thai,thunder,1,0.69
TH # Thai,flower,1,0.69
TH # Thai,เพื่อน,1,0.69
TH # Thai,front,1,0.69
TH # Thai,year,1,0.69
TH # Thai,freedom,1,0.69
TH # Thai,evening,1,0.69
TR # Turkish,bread,4,2.78
TR # Turkish,courage,3,2.08
TR # Turkish,father,3,2.08
TR # Turkish,book,3,2.08
TR # Turkish,bridge,3,2.08
TR # Turkish,moon,3,2.08
TR # Turkish,lock,3,2.08
TR # Turkish,cat,3,2.08
TR # Turkish,elephant,3,2.08
TR # Turkish,dog,3,2.08
TR # Turkish,lake,3,2.08
TR # Turkish,ocean,3,2.08
TR # Turkish,above,3,2.08
TR # Turkish,cactus,3,2.08
TR # Turkish,inside,3,2.08
TR # Turkish,grass,3,2.08
TR # Turkish,potato,3,2.08
TR # Turkish,farmer,3,2.08
TR # Turkish,teacher,3,2.08
TR # Turkish,soldier,3,2.08
TR # Turkish,second,3,2.08
TR # Turkish,wisdom,3,2.08
TR # Turkish,candle,3,2.08
TR # Turkish,flag,3,2.08
TR # Turkish,painting,3,2.08
TR # Turkish,century,3,2.08
TR # Turkish,artist,3,2.08
TR # Turkish,earthquake,3,2.08
TR # Turkish,volcano,3,2.08
TR # Turkish,fog,3,2.08
TR # Turkish,banana,3,2.08
TR # Turkish,beef,3,2.08
TR # Turkish,stranger,3,2.08
TR # Turkish,morning,2,1.39
TR # Turkish,outside,2,1.39
TR # Turkish,night,2,1.39
TR # Turkish,front,2,1.39
TR # Turkish,monkey,2,1.39
TR # Turkish,rival,2,1.39
TR # Turkish,brother,2,1.39
TR # Turkish,rose,2,1.39
TR # Turkish,justice,2,1.39
TR # Turkish,island,2,1.39
TR # Turkish,soup,2,1.39
TR # Turkish,rainbow,2,1.39
TR # Turkish,crown,2,1.39
TR # Turkish,freedom,2,1.39
TR # Turkish,forest,1,0.69
TR # Turkish,west,1,0.69
TR # Turkish,year,1,0.69
TR # Turkish,enemy,1,0.69
TR # Turkish,arkadaş,1,0.69
TR # Turkish,flower,1,0.69
TR # Turkish,desert,1,0.69
TR # Turkish,valley,1,0.69
TR # Turkish,tilki,1,0.69
TR # Turkish,rain,1,0.69
TR # Turkish,taç,1,0.69
TR # Turkish,adalet,1,0.69
TR # Turkish,honesty,1,0.69
TR # Turkish,east,1,0.69
TR # Turkish,river,1,0.69
TR # Turkish,evening,1,0.69
UR # Urdu,justice,4,2.78
UR # Urdu,book,3,2.08
UR # Urdu,moon,3,2.08
UR # Urdu,lock,3,2.08
UR # Urdu,elephant,3,2.08
UR # Urdu,dog,3,2.08
UR # Urdu,ocean,3,2.08
UR # Urdu,cactus,3,2.08
UR # Urdu,grass,3,2.08
UR # Urdu,courage,3,2.08
UR # Urdu,brother,3,2.08
UR # Urdu,rival,3,2.08
UR # Urdu,stranger,3,2.08
UR # Urdu,inside,3,2.08
UR # Urdu,above,3,2.08
UR # Urdu,second,3,2.08
UR # Urdu,century,3,2.08
UR # Urdu,bridge,3,2.08
UR # Urdu,potato,3,2.08
UR # Urdu,farmer,3,2.08
UR # Urdu,crown,3,2.08
UR # Urdu,painting,3,2.08
UR # Urdu,fog,3,2.08
UR # Urdu,flag,3,2.08
UR # Urdu,banana,3,2.08
UR # Urdu,teacher,3,2.08
UR # Urdu,wisdom,3,2.08
UR # Urdu,rice,3,2.08
UR # Urdu,soldier,3,2.08
UR # Urdu,candle,2,1.39
UR # Urdu,thunder,2,1.39
UR # Urdu,night,2,1.39
UR # Urdu,artist,2,1.39
UR # Urdu,cat,2,1.39
UR # Urdu,lake,2,1.39
UR # Urdu,outside,2,1.39
UR # Urdu,east,2,1.39
UR # Urdu,morning,2,1.39
UR # Urdu,father,2,1.39
UR # Urdu,rainbow,2,1.39
UR # Urdu,monkey,2,1.39
UR # Urdu,rose,2,1.39
UR # Urdu,desert,2,1.39
UR # Urdu,river,2,1.39
UR # Urdu,earthquake,2,1.39
UR # Urdu,bread,2,1.39
UR # Urdu,leader,1,0.69
UR # Urdu,island,1,0.69
UR # Urdu,flower,1,0.69
UR # Urdu,freedom,1,0.69
UR # Urdu,front,1,0.69
UR # Urdu,year,1,0.69
UR # Urdu,writer,1,0.69
UR # Urdu,fish,1,0.69
UR # Urdu,west,1,0.69
UR # Urdu,valley,1,0.69
UR # Urdu,chicken,1,0.69
UR # Urdu,snake,1,0.69
UR # Urdu,peacock,1,0.69
UR # Urdu,soup,1,0.69
UR # Urdu,beef,1,0.69
UR # Urdu,rain,1,0.69
UR # Urdu,lightning,1,0.69
UR # Urdu,village,1,0.69
UR # Urdu,honesty,1,0.69
UR # Urdu,carpet,1,0.69
UR # Urdu,volcano,1,0.69
UR # Urdu,evening,1,0.69
VI # Vietnamese,courage,4,2.78
VI # Vietnamese,brother,3,2.08
VI # Vietnamese,lock,3,2.08
VI # Vietnamese,cat,3,2.08
VI # Vietnamese,elephant,3,2.08
VI # Vietnamese,monkey,3,2.08
VI # Vietnamese,dog,3,2.08
VI # Vietnamese,cactus,3,2.08
VI # Vietnamese,grass,3,2.08
VI # Vietnamese,potato,3,2.08
VI # Vietnamese,rival,3,2.08
VI # Vietnamese,bridge,3,2.08
VI # Vietnamese,father,3,2.08
VI # Vietnamese,stranger,3,2.08
VI # Vietnamese,east,3,2.08
VI # Vietnamese,inside,3,2.08
VI # Vietnamese,outside,3,2.08
VI # Vietnamese,above,3,2.08
VI # Vietnamese,second,3,2.08
VI # Vietnamese,century,3,2.08
VI # Vietnamese,moon,3,2.08
VI # Vietnamese,ocean,3,2.08
VI # Vietnamese,book,3,2.08
VI # Vietnamese,farmer,3,2.08
VI # Vietnamese,flag,3,2.08
VI # Vietnamese,candle,3,2.08
VI # Vietnamese,fog,3,2.08
VI # Vietnamese,banana,3,2.08
VI # Vietnamese,soup,3,2.08
VI # Vietnamese,fish,3,2.08
VI # Vietnamese,painting,3,2.08
VI # Vietnamese,wisdom,3,2.08
VI # Vietnamese,rice,3,2.08
VI # Vietnamese,artist,3,2.08
VI # Vietnamese,soldier,3,2.08
VI # Vietnamese,teacher,3,2.08
VI # Vietnamese,freedom,2,1.39
VI # Vietnamese,morning,2,1.39
VI # Vietnamese,island,2,1.39
VI # Vietnamese,night,2,1.39
VI # Vietnamese,crown,2,1.39
VI # Vietnamese,lightning,2,1.39
VI # Vietnamese,village,2,1.39
VI # Vietnamese,volcano,2,1.39
VI # Vietnamese,rose,2,1.39
VI # Vietnamese,river,2,1.39
VI # Vietnamese,justice,2,1.39
VI # Vietnamese,rainbow,2,1.39
VI # Vietnamese,lake,1,0.69
VI # Vietnamese,earthquake,1,0.69
VI # Vietnamese,year,1,0.69
VI # Vietnamese,flower,1,0.69
VI # Vietnamese,rain,1,0.69
VI # Vietnamese,valley,1,0.69
VI # Vietnamese,thunder,1,0.69
VI # Vietnamese,cờ,1,0.69
VI # Vietnamese,honesty,1,0.69
VI # Vietnamese,forest,1,0.69
VI # Vietnamese,evening,1,0.69
ZH # Mandarin,courage,3,2.08
ZH # Mandarin,justice,3,2.08
ZH # Mandarin,lock,3,2.08
ZH # Mandarin,cat,3,2.08
ZH # Mandarin,elephant,3,2.08
ZH # Mandarin,monkey,3,2.08
ZH # Mandarin,dog,3,2.08
ZH # Mandarin,lake,3,2.08
ZH # Mandarin,ocean,3,2.08
ZH # Mandarin,island,3,2.08
ZH # Mandarin,above,3,2.08
ZH # Mandarin,cactus,3,2.08
ZH # Mandarin,century,3,2.08
ZH # Mandarin,grass,3,2.08
ZH # Mandarin,potato,3,2.08
ZH # Mandarin,second,3,2.08
ZH # Mandarin,stranger,3,2.08
ZH # Mandarin,east,3,2.08
ZH # Mandarin,moon,3,2.08
ZH # Mandarin,bridge,3,2.08
ZH # Mandarin,book,3,2.08
ZH # Mandarin,fog,3,2.08
ZH # Mandarin,wisdom,3,2.08
ZH # Mandarin,candle,3,2.08
ZH # Mandarin,flag,3,2.08
ZH # Mandarin,painting,3,2.08
ZH # Mandarin,crown,3,2.08
ZH # Mandarin,rainbow,3,2.08
ZH # Mandarin,farmer,3,2.08
ZH # Mandarin,inside,3,2.08
ZH # Mandarin,banana,3,2.08
ZH # Mandarin,soup,3,2.08
ZH # Mandarin,fish,3,2.08
ZH # Mandarin,rice,3,2.08
ZH # Mandarin,artist,3,2.08
ZH # Mandarin,soldier,3,2.08
ZH # Mandarin,teacher,3,2.08
ZH # Mandarin,rival,2,1.39
ZH # Mandarin,night,2,1.39
ZH # Mandarin,year,2,1.39
ZH # Mandarin,honesty,2,1.39
ZH # Mandarin,river,2,1.39
ZH # Mandarin,outside,2,1.39
ZH # Mandarin,brother,2,1.39
ZH # Mandarin,rose,2,1.39
ZH # Mandarin,volcano,2,1.39
ZH # Mandarin,father,2,1.39
ZH # Mandarin,lightning,2,1.39
ZH # Mandarin,leader,1,0.69
ZH # Mandarin,morning,1,0.69
ZH # Mandarin,west,1,0.69
ZH # Mandarin,earthquake,1,0.69
ZH # Mandarin,freedom,1,0.69
ZH # Mandarin,flower,1,0.69
ZH # Mandarin,朋友,1,0.69
ZH # Mandarin,forest,1,0.69
ZH # Mandarin,thunder,1,0.69
ZH # Mandarin,enemy,1,0.69
ZH # Mandarin,evening,1,0.69
