Language1,Language2,Language1 Gender System,Language2 Gender System,Gender Pairing,Average Noun Distance,NounCategory,Noun
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017293600272387223,Food Items,cheese
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020673199929296917,Food Items,chicken
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019573399797081895,Food Items,egg
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025665999948978377,Food Items,fish
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03212080020457504,Food Items,pasta
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.026681200042366942,Food Items,rice
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.038174599967896884,Food Items,soup
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00954200010746714,Human Roles,artist
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01616639979183668,Human Roles,athlete
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020365799963474242,Human Roles,chef
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024969399906694816,Human Roles,doctor
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.037713400460779624,Human Roles,engineer
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04261960107833143,Human Roles,farmer
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023579600267112196,Human Roles,lawyer
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02256000004708762,Human Roles,musician
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025381799973547396,Human Roles,scientist
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021726800128817544,Human Roles,soldier
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.027462999895214984,Human Roles,teacher
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019903999939560837,Human Roles,writer
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017958600167185017,Inanimate Objects,book
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00728580020368096,Inanimate Objects,bridge
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03900220021605487,Inanimate Objects,drums
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03337599970400328,Inanimate Objects,earth
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01683579972013826,Inanimate Objects,flute
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024149799905717344,Inanimate Objects,key
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01682580001652236,Inanimate Objects,knife
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021034399558197917,Inanimate Objects,lock
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014503000304102854,Inanimate Objects,moon
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00921039991080758,Inanimate Objects,pen
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01916320007294412,Inanimate Objects,sun
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0084023999050259,Inanimate Objects,sword
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0134819999337196,Neutral Animals,cat
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010753200016915761,Neutral Animals,dog
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.007355600222945182,Neutral Animals,dolphin
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010548200085759138,Neutral Animals,elephant
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014389200136065438,Neutral Animals,hamster
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00940200015902516,Neutral Animals,monkey
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.032526399381458695,Neutral Animals,mouse
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023773800209164576,Neutral Animals,peacock
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03293180000036953,Neutral Animals,rabbit
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.009317000024020661,Neutral Animals,shark
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023463599942624504,Neutral Animals,snake
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012181799858808502,Neutral Animals,whale
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019067200459539836,Places,city
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017106599919497922,Places,desert
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.011550999991595702,Places,forest
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0212798001244664,Places,island
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.026781200617551737,Places,lake
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.016363599617034142,Places,mountain
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0331671997904777,Places,ocean
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01064020022749898,Places,plain
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03072319999337192,Places,plateau
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02533360049128528,Places,river
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010929399915039521,Places,valley
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.030290199816226923,Places,village
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012099800024520815,Plants,cactus
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019123400188982443,Plants,eggplant
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018711399286985342,Plants,flower
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.007755600054156235,Plants,grass
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0254666002467274,Plants,lettuce
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0205535992980003,Plants,mushroom
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012447999790310839,Plants,onion
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.009531600028276419,Plants,pepper
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03082799948751924,Plants,potato
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013781799748539877,Plants,rose
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014852800220251039,Plants,tomato
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018766799941658918,Plants,tree
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00812079999595876,Social Relationships,ally
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03594620060175651,Social Relationships,brother
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014047000184655163,Social Relationships,enemy
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01255300026386972,Social Relationships,father
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0188130000606179,Social Relationships,follower
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01037499979138372,Social Relationships,friend
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.015240599960088684,Social Relationships,leader
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014716000482439984,Social Relationships,mother
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.006490799922835275,Social Relationships,partner
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014518000185489599,Social Relationships,rival
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02986900042742486,Social Relationships,sister
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013482399936765399,Social Relationships,stranger
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01719059981405732,Spatial Concepts,above
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018205399625003293,Spatial Concepts,back
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01564819999039168,Spatial Concepts,below
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019201200082898075,Spatial Concepts,east
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02235440053045746,Spatial Concepts,front
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012325400114059418,Spatial Concepts,inside
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017376000061631182,Spatial Concepts,left
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0192870002239942,Spatial Concepts,north
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.030054199323058053,Spatial Concepts,outside
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018275400437414623,Spatial Concepts,right
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0314671996980905,Spatial Concepts,south
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019822599738836245,Spatial Concepts,west
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01293719988316294,Time Concepts,century
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.028267599456012225,Time Concepts,day
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023594400100409967,Time Concepts,evening
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020460600405931416,Time Concepts,hour
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020460600405931416,Time Concepts,minute
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.029200800415128424,Time Concepts,month
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04582179971039287,Time Concepts,morning
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02243280019611116,Time Concepts,night
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04779459964483974,Time Concepts,season
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.022371200285851923,Time Concepts,second
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01926060002297158,Time Concepts,week
SQ,JA,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02489759977906938,Time Concepts,year
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019375200197100602,Abstract Concepts,anger
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00863419994711872,Abstract Concepts,courage
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012832199595868538,Abstract Concepts,fear
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00365300001576542,Abstract Concepts,freedom
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00387019999325274,Abstract Concepts,happiness
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.029678600281476928,Abstract Concepts,hate
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00931920008733866,Abstract Concepts,honesty
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020492000132799115,Abstract Concepts,justice
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01084239985793826,Abstract Concepts,knowledge
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0087976000271737,Abstract Concepts,love
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013028400018811183,Abstract Concepts,peace
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020407400280237156,Abstract Concepts,wisdom
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018582399562001205,Cultural Artifacts,bell
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012998599510979135,Cultural Artifacts,candle
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01599300019443034,Cultural Artifacts,carpet
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01308440007269376,Cultural Artifacts,coin
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00930280014872546,Cultural Artifacts,crown
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01786719970405094,Cultural Artifacts,flag
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02085679988224452,Cultural Artifacts,mask
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012401600182056402,Cultural Artifacts,necklace
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01826060004532332,Cultural Artifacts,painting
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00641380008310078,Cultural Artifacts,ring
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019282599911093656,Cultural Artifacts,statue
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024563400447368565,Cultural Artifacts,vase
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0088471999391913,Environmental Phenomena,cloud
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01923259980976578,Environmental Phenomena,earthquake
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.008681199885904762,Environmental Phenomena,fog
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01366779990494246,Environmental Phenomena,lightning
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01156060006469484,Environmental Phenomena,rain
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014972200058400602,Environmental Phenomena,rainbow
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010703600104898202,Environmental Phenomena,snow
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023812399618327557,Environmental Phenomena,storm
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00954459998756644,Environmental Phenomena,thunder
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024234599992632815,Environmental Phenomena,tide
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024520800262689563,Environmental Phenomena,volcano
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021313800103962357,Environmental Phenomena,wind
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01018260009586808,Food Items,apple
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013030400127172461,Food Items,banana
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02743960022926326,Food Items,beef
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00907559990882872,Food Items,bread
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.014390400003981018,Food Items,broccoli
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01570480018854138,Food Items,cheese
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.015471599996089899,Food Items,chicken
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017520799860358198,Food Items,egg
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019807799905538524,Food Items,fish
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.029599399864673564,Food Items,pasta
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.026309800148010203,Food Items,rice
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.026438000053167324,Food Items,soup
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013707999791949959,Human Roles,artist
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0123917998746037,Human Roles,athlete
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02884260062128302,Human Roles,chef
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.022252599895000395,Human Roles,doctor
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019289199821650914,Human Roles,engineer
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02847479991614816,Human Roles,farmer
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019702000170946064,Human Roles,lawyer
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0240043994039297,Human Roles,musician
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020340599864721247,Human Roles,scientist
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021990600693970873,Human Roles,soldier
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023284799978136976,Human Roles,teacher
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01916159978136416,Human Roles,writer
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.007249799929559201,Inanimate Objects,book
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00816619992256162,Inanimate Objects,bridge
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04250359944999214,Inanimate Objects,drums
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03700119927525516,Inanimate Objects,earth
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017017200030386377,Inanimate Objects,flute
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012584399804472901,Inanimate Objects,key
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013343999721109839,Inanimate Objects,knife
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01558379959315056,Inanimate Objects,lock
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018705199845135165,Inanimate Objects,moon
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01024279985576866,Inanimate Objects,pen
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02920799963176246,Inanimate Objects,sun
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01176899988204236,Inanimate Objects,sword
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.008765999786555718,Neutral Animals,cat
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.009870200231671301,Neutral Animals,dog
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00979580022394656,Neutral Animals,dolphin
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01234940011054274,Neutral Animals,elephant
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.007502599852159599,Neutral Animals,hamster
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.011277400143444501,Neutral Animals,monkey
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024761599488556354,Neutral Animals,mouse
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019040399976074682,Neutral Animals,peacock
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.016388599760830357,Neutral Animals,rabbit
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00929979998618362,Neutral Animals,shark
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013543399935588177,Neutral Animals,snake
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0140815999358892,Neutral Animals,whale
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023318399861454897,Places,city
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013635800033807703,Places,desert
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.008433599908244075,Places,forest
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.032138799689710104,Places,island
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02463959977030748,Places,lake
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03417780026793475,Places,mountain
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023624400235712495,Places,ocean
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.012988599948585,Places,plain
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02132060043513772,Places,plateau
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013218199834227538,Places,river
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.00633679982274768,Places,valley
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0387157995253801,Places,village
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021217600069940057,Plants,cactus
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02749439980834716,Plants,eggplant
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010046800039708582,Plants,flower
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.011390000209212237,Plants,grass
SQ,KO,Tri-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02787259984761472,Plants,lettuce
