Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,strong;hot;blind;sudden;deep;intense;quick;bitter;raw;explosive
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Food Items,fish,fresh;cooked;small;big;wild;fried;tasty;frozen;salty;caught
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Food Items,pasta,cooked;soft;dry;fresh;Italian;cheap;boiled;tasty;long;colored
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Food Items,rice,white;cooked;dry;steamed;brown;cheap;sticky;fresh;boiled;wild
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Food Items,soup,hot;tasty;vegetable;chicken;thick;fresh;cold;simple;creamy;spicy
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,artist,talented;young;famous;creative;skilled;local;modern;dedicated;poor;inspired
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,athlete,strong;fast;young;professional;skilled;dedicated;famous;fit;competitive;injured
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,chef,skilled;famous;young;talented;busy;creative;professional;local;experienced;passionate
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,doctor,skilled;busy;young;experienced;professional;local;dedicated;famous;caring;qualified
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,engineer,skilled;young;professional;experienced;creative;local;dedicated;famous;busy;qualified
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,farmer,hard-working;local;old;young;poor;skilled;dedicated;organic;rural;experienced
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,lawyer,skilled;busy;professional;experienced;local;famous;young;dedicated;honest;qualified
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,musician,talented;young;famous;skilled;local;creative;dedicated;professional;passionate;experienced
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,scientist,skilled;young;famous;dedicated;professional;creative;local;experienced;brilliant;qualified
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,soldier,brave;strong;young;trained;dedicated;professional;experienced;local;injured;heroic
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,teacher,dedicated;young;experienced;skilled;local;patient;professional;famous;creative;qualified
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Human Roles,writer,talented;young;famous;creative;skilled;dedicated;local;experienced;passionate;prolific
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;popular;educational;fictional;cheap;colorful
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,bridge,old;long;strong;wooden;stone;modern;high;busy;broken;simple
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,drums,loud;big;small;wooden;modern;rhythmic;old;simple;electronic;colorful
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,earth,green;round;old;vast;beautiful;dry;wet;fertile;distant;solid
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,flute,wooden;small;old;simple;musical;shiny;modern;light;ancient;silver
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,key,small;metal;old;simple;rusty;modern;spare;locked;shiny;important
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,knife,sharp;small;metal;old;simple;rusty;kitchen;wooden;clean;dangerous
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,lock,old;metal;simple;broken;secure;modern;small;rusty;electronic;strong
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,moon,bright;full;round;distant;beautiful;dark;crescent;old;glowing;silver
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,pen,black;simple;old;cheap;modern;ink;broken;colorful;plastic;metal
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,sun,bright;hot;yellow;rising;setting;distant;warm;powerful;golden;daily
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,sword,sharp;old;metal;long;ancient;simple;heavy;shiny;wooden;dangerous
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,cat,black;small;wild;domestic;lazy;playful;old;young;furry;clever
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,dog,big;small;loyal;wild;friendly;old;young;furry;trained;barking
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,dolphin,smart;big;wild;friendly;fast;playful;marine;gray;young;swimming
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,elephant,big;gray;wild;strong;old;young;gentle;intelligent;heavy;African
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,hamster,small;furry;cute;wild;domestic;fast;young;playful;brown;active
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,monkey,small;wild;clever;playful;young;noisy;brown;fast;climbing;funny
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,mouse,small;gray;wild;fast;domestic;quiet;young;furry;scared;simple
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,peacock,colorful;wild;beautiful;large;proud;young;noisy;exotic;feathered;striking
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,rabbit,small;white;wild;fast;domestic;fluffy;young;playful;cute;hopping
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,shark,big;dangerous;wild;fast;gray;marine;hungry;sharp-toothed;solitary;powerful
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,snake,long;dangerous;wild;small;poisonous;green;slithering;fast;hidden;scary
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Neutral Animals,whale,big;wild;marine;gray;massive;swimming;old;gentle;deep-diving;rare
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,city,big;busy;modern;old;crowded;beautiful;noisy;clean;dirty;historic
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,desert,hot;dry;vast;sandy;empty;remote;beautiful;harsh;golden;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,forest,green;dense;wild;dark;beautiful;old;quiet;wet;vast;mysterious
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,island,small;tropical;remote;beautiful;green;sandy;isolated;volcanic;sunny;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,lake,blue;deep;calm;large;small;frozen;clear;fresh;quiet;scenic
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,mountain,high;tall;snowy;green;rugged;old;beautiful;steep;remote;majestic
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,ocean,vast;blue;deep;stormy;calm;salty;wide;cold;warm;endless
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,plain,flat;wide;green;dry;vast;empty;fertile;simple;open;rural
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,plateau,high;flat;rocky;vast;dry;green;remote;ancient;scenic;elevated
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,river,wide;deep;fast;slow;clean;dirty;long;winding;fresh;scenic
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,valley,deep;green;narrow;wide;beautiful;fertile;remote;quiet;sunny;hidden
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Places,village,small;quiet;rural;old;simple;green;remote;peaceful;traditional;friendly
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,cactus,spiky;green;tall;small;dry;wild;desert;hardy;simple;flowering
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,eggplant,purple;fresh;large;small;raw;cooked;shiny;organic;soft;healthy
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,flower,beautiful;colorful;fresh;small;wild;red;blooming;fragrant;simple;garden
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,grass,green;fresh;short;long;wet;dry;soft;wild;growing;thick
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,lettuce,green;fresh;crisp;raw;organic;small;leafy;healthy;wet;simple
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,mushroom,small;wild;fresh;edible;poisonous;brown;cooked;organic;soft;hidden
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,onion,white;fresh;small;raw;cooked;strong-smelling;organic;spicy;dry;layered
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,pepper,red;green;fresh;hot;small;raw;cooked;spicy;organic;crunchy
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,potato,big;small;fresh;raw;cooked;organic;brown;soft;boiled;healthy
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,rose,red;beautiful;fresh;thorny;blooming;fragrant;wild;simple;garden;pink
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,tomato,red;fresh;ripe;small;raw;cooked;juicy;organic;round;healthy
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Plants,tree,tall;green;old;big;small;leafy;fruit-bearing;wild;strong;shady
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,ally,strong;reliable;true;foreign;helpful;loyal;strategic;close;powerful;trusted
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,brother,older;younger;loving;protective;close;funny;helpful;strong;smart;caring
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,enemy,dangerous;strong;old;foreign;bitter;powerful;hidden;sworn;fierce;common
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,father,loving;strong;old;wise;busy;caring;strict;supportive;hardworking;proud
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,follower,loyal;dedicated;faithful;strong;young;blind;active;committed;enthusiastic;simple
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,friend,close;loyal;true;old;young;helpful;funny;reliable;caring;best
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,leader,strong;wise;great;young;powerful;charismatic;dedicated;effective;inspiring;respected
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,mother,loving;caring;strong;busy;wise;supportive;strict;patient;hardworking;gentle
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,partner,reliable;close;business;strong;helpful;equal;trusted;committed;supportive;loyal
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,rival,strong;fierce;old;new;competitive;dangerous;bitter;skilled;direct;main
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,sister,younger;older;loving;close;funny;helpful;smart;caring;protective;playful
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Social Relationships,stranger,unknown;mysterious;foreign;dangerous;friendly;odd;new;suspicious;quiet;tall
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,above,high;clear;bright;distant;open;vast;blue;empty;visible;direct
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,back,strong;straight;wide;sore;muscular;flat;hidden;rear;simple;old
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,below,deep;dark;hidden;low;underground;quiet;cold;secret;simple;vast
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,east,distant;sunny;rising;coastal;ancient;modern;flat;green;busy;warm
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,front,wide;clean;busy;open;simple;direct;visible;strong;flat;modern
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,inside,warm;dark;hidden;safe;quiet;empty;full;secret;comfortable;deep
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,left,free;open;empty;dark;hidden;simple;quiet;cold;distant;narrow
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,north,cold;distant;wild;green;busy;ancient;modern;flat;high;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,outside,cold;bright;open;empty;noisy;wet;dry;vast;simple;free
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,right,correct;strong;direct;clear;proper;true;simple;obvious;fair;absolute
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,south,warm;sunny;distant;coastal;green;busy;ancient;modern;flat;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Spatial Concepts,west,distant;wild;sunny;coastal;ancient;modern;flat;green;busy;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,century,long;past;modern;ancient;full;short;golden;dark;recent;early
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;hot;cold;clear;ordinary
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,evening,quiet;long;cool;dark;peaceful;busy;warm;short;relaxing;golden
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;full;empty;golden;dark
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,minute,short;quick;last;first;busy;quiet;final;initial;simple;exact
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,month,long;short;busy;quiet;warm;cold;full;empty;early;late
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,morning,fresh;early;bright;cool;busy;quiet;sunny;foggy;peaceful;new
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,night,dark;long;quiet;cold;starry;busy;warm;short;mysterious;peaceful
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;busy;quiet;changing;full
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,second,short;last;first;quick;final;initial;simple;exact;busy;quiet
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,week,long;short;busy;quiet;full;empty;early;late;working;relaxing
grok-3-mini,think-in-native,0.0,AR # Arabic,B2,most frequent,Time Concepts,year,long;short;busy;quiet;full;empty;new;old;good;bad
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;explosive;quiet;righteous;simmering
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,courage,bold;unwavering;heroic;quiet;fierce;innate;moral;reckless;inspiring;steadfast
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,fear,overwhelming;sudden;deep;irrational;primal;constant;hidden;paralyzing;instinctive;creeping
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,freedom,absolute;hard-won;true;limited;personal;political;joyful;fragile;expansive;basic
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,happiness,pure;lasting;simple;overwhelming;quiet;shared;fleeting;genuine;inner;radiant
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,hate,bitter;intense;deep-rooted;blind;irrational;growing;mutual;cold;destructive;unspoken
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,honesty,brutal;complete;straightforward;rare;refreshing;painful;absolute;unwavering;simple;heartfelt
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,justice,fair;swift;blind;social;true;delayed;equal;moral;imperfect;ultimate
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,knowledge,vast;practical;ancient;hidden;shared;basic;profound;useful;forbidden;growing
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,love,unconditional;passionate;enduring;pure;forbidden;gentle;intense;selfless;fleeting;deep
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,peace,lasting;fragile;inner;global;quiet;temporary;perfect;spiritual;hard-won;serene
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Abstract Concepts,wisdom,ancient;practical;profound;simple;timeless;earned;intuitive;quiet;worldly;sharp
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,bell,loud;clear;ringing;ancient;small;golden;cracked;festive;distant;melodic
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,candle,flickering;scented;tall;warm;melted;decorative;simple;colored;dim;elegant
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,carpet,soft;colorful;thick;woven;old;patterned;dirty;luxurious;faded;large
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,coin,shiny;old;rare;small;gold;counterfeit;heavy;foreign;valuable;worn
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,crown,golden;royal;heavy;jeweled;ancient;symbolic;ornate;simple;ceremonial;stolen
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,flag,national;waving;torn;colorful;proud;faded;symbolic;large;foreign;historic
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,mask,mysterious;protective;colorful;fake;tight;decorative;hidden;simple;scary;elegant
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,necklace,shiny;delicate;gold;beaded;long;antique;simple;expensive;colorful;broken
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,painting,beautiful;abstract;old;vibrant;detailed;famous;simple;dark;modern;faded
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,ring,shiny;gold;engraved;small;antique;simple;valuable;broken;decorative;tight
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,statue,grand;ancient;stone;imposing;broken;modern;detailed;forgotten;heroic;small
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Cultural Artifacts,vase,elegant;fragile;decorative;old;colorful;simple;broken;tall;patterned;empty
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,cloud,fluffy;dark;drifting;high;stormy;white;thin;massive;gray;fast-moving
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,earthquake,violent;sudden;massive;destructive;shallow;deep;rare;powerful;unexpected;minor
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,fog,thick;dense;mysterious;cold;lingering;light;early;wet;eerie;rolling
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,lightning,bright;sudden;striking;dangerous;forked;distant;powerful;quick;electric;silent
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,rain,heavy;light;steady;cold;warm;pouring;gentle;seasonal;relentless;fresh
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;fleeting;beautiful;double;faint;wide;natural;arched;rare
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,snow,fresh;deep;light;fluffy;cold;melting;heavy;pure;wet;drifting
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,storm,fierce;raging;sudden;powerful;tropical;wild;dark;endless;approaching;mild
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;explosive;constant;faint;crashing;ominous;rolling;sharp
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,tide,high;low;rising;falling;strong;gentle;incoming;outgoing;dangerous;calm
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;smoking;ancient;dangerous;hidden;fiery;tall
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Environmental Phenomena,wind,strong;gentle;howling;cold;warm;gusty;steady;biting;fresh;shifting
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,apple,red;juicy;fresh;sweet;crisp;green;ripe;sour;small;shiny
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,banana,yellow;ripe;soft;sweet;long;green;peeled;fresh;spotted;curved
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,beef,tender;juicy;lean;grilled;fresh;tough;spicy;rare;cooked;ground
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,bread,fresh;warm;soft;crusty;sliced;whole-grain;stale;sweet;plain;toasted
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,broccoli,fresh;green;crisp;steamed;raw;frozen;tender;organic;bitter;chopped
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,cheese,sharp;creamy;soft;hard;melted;aged;mild;grated;fresh;spicy
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,chicken,grilled;fresh;tender;roasted;spicy;fried;organic;boneless;raw;seasoned
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,egg,fresh;boiled;fried;large;cracked;organic;white;brown;runny;hard
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;flaky;small;large;salted
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;cheesy;spicy;simple;stuffed;long;twisted
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,rice,cooked;steamed;white;brown;fluffy;sticky;plain;spiced;hot;raw
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Food Items,soup,hot;creamy;spicy;vegetable;thick;clear;homemade;cold;hearty;flavorful
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,artist,talented;creative;dedicated;famous;struggling;visionary;skilled;young;established;passionate
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;injured;skilled;young;competitive;fit;determined
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,chef,skilled;creative;experienced;famous;busy;talented;young;innovative;passionate;professional
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,doctor,skilled;caring;experienced;busy;young;dedicated;respected;specialist;kind;knowledgeable
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,engineer,skilled;innovative;experienced;creative;young;dedicated;practical;technical;reliable;smart
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,farmer,hardworking;experienced;local;organic;dedicated;poor;skilled;young;traditional;resilient
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,lawyer,sharp;experienced;ethical;busy;successful;young;dedicated;aggressive;honest;knowledgeable
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,musician,talented;passionate;experienced;famous;young;creative;skilled;dedicated;versatile;inspiring
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;experienced;young;curious;knowledgeable;practical;ethical;persistent
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,soldier,brave;trained;disciplined;young;experienced;loyal;strong;dedicated;heroic;weary
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,teacher,dedicated;patient;experienced;inspiring;young;knowledgeable;strict;creative;supportive;effective
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Human Roles,writer,talented;prolific;experienced;young;creative;dedicated;famous;insightful;imaginative;thoughtful
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,book,old;new;thick;interesting;popular;educational;fictional;hardcover;cheap;rare
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,bridge,old;strong;wooden;modern;long;high;broken;elegant;busy;narrow
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;large;small;electronic;traditional;shiny;old;fast
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,earth,green;vast;ancient;fertile;dry;round;living;fragile;solid;warm
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,flute,wooden;sweet-sounding;small;ancient;shiny;simple;modern;melodic;light;carved
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,key,small;metal;rusty;shiny;old;spare;modern;locked;simple;electronic
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,knife,sharp;old;rusty;clean;small;large;wooden-handled;dangerous;useful;dull
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,lock,old;rusty;secure;broken;small;electronic;modern;simple;heavy;hidden
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;pale;glowing;hidden;large;mysterious;dark
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,pen,black;smooth;old;cheap;fancy;broken;colorful;simple;reliable;ink-filled
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;warm;distant;golden;powerful;hidden;midday
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;shiny;decorative;broken;long;magical;simple;deadly
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,cat,playful;lazy;black;fluffy;wild;tame;small;curious;affectionate;stray
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,dog,loyal;energetic;big;small;friendly;trained;wild;fluffy;old;protective
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,dolphin,intelligent;playful;graceful;wild;large;friendly;fast;marine;curious;social
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,elephant,massive;gentle;wild;gray;intelligent;old;strong;endangered;playful;majestic
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,hamster,small;furry;playful;tame;quick;cute;nocturnal;active;brown;friendly
grok-3-mini,think-in-native,0.0,AR # Arabic,C1,most frequent,Neutral Animals,monkey,playful;clever;wild;small;noisy;agile;curious;brown;social;mischievous
