Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,strong;hot;blind;sudden;deep;intense;quick;bitter;raw;explosive
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Food Items,fish,fresh;big;small;silver;colorful;wild;cooked;raw;tasty;slippery
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Food Items,fish,fresh;cooked;big;small;salty;grilled;wild;fried;tasty;frozen
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;tasty;small;large;salted
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Food Items,fish,fresh;grilled;smoked;wild;farmed;salty;flaky;frozen;oily;raw
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;raw;frozen;oily;wild;farmed;small;tasty
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Food Items,pasta,hot;cold;soft;hard;fresh;dry;simple;tasty;long;short
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Food Items,pasta,cooked;hot;soft;dry;Italian;cheap;tasty;long;short;simple
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;cheesy;spicy;simple;homemade;Italian;twisted
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Food Items,pasta,cooked;al dente;homemade;dried;cheesy;spicy;simple;Italian;stuffed;sauced
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;homemade;spicy;cheesy;simple;Italian;stuffed
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Food Items,rice,white;brown;cooked;raw;soft;hard;hot;cold;simple;sticky
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Food Items,rice,white;cooked;hot;sticky;dry;brown;steamed;cheap;tasty;fluffy
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;raw;spiced;long-grain
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Food Items,rice,steamed;white;brown;cooked;sticky;wild;fluffy;fried;raw;aromatic
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;wild;fluffy;sticky;raw;fried;organic
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Food Items,soup,hot;cold;thick;thin;tasty;simple;fresh;creamy;spicy;clear
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Food Items,soup,hot;tasty;thick;clear;vegetable;chicken;cold;spicy;fresh;simple
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Food Items,soup,hot;creamy;vegetable;spicy;clear;homemade;thick;cold;flavorful;hearty
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;thick;clear;homemade;cold;hearty
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;thick;clear;homemade;cold;hearty
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,artist,creative;talented;young;old;famous;good;skilled;busy;happy;quiet
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,artist,talented;creative;young;famous;skilled;poor;dedicated;modern;old;inspired
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,artist,talented;creative;famous;struggling;dedicated;young;visionary;skilled;eccentric;inspiring
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,artist,talented;creative;struggling;famous;dedicated;visionary;young;established;inspired;eccentric
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,artist,talented;creative;famous;struggling;young;established;visionary;dedicated;eccentric;skilled
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,athlete,strong;fast;young;old;skilled;fit;active;competitive;tall;quick
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,athlete,strong;fast;young;skilled;professional;dedicated;fit;famous;injured;competitive
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;young;injured;competitive;skilled;fit;determined
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,athlete,strong;dedicated;professional;Olympic;injured;fast;skilled;young;competitive;fit
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;young;injured;Olympic;skilled;competitive;fit
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,chef,good;skilled;busy;young;old;creative;famous;clean;happy;quick
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,chef,skilled;famous;young;creative;busy;talented;experienced;good;professional;passionate
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,chef,skilled;creative;famous;busy;talented;professional;young;innovative;passionate;experienced
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,chef,skilled;famous;innovative;busy;professional;passionate;young;experienced;creative;demanding
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;experienced;innovative;busy;talented;passionate
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,doctor,good;skilled;busy;young;old;kind;helpful;smart;careful;tired
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,doctor,skilled;busy;young;experienced;kind;professional;famous;dedicated;smart;caring
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,doctor,skilled;caring;busy;experienced;young;dedicated;professional;respected;emergency;specialist
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,doctor,skilled;dedicated;busy;senior;young;compassionate;experienced;hospital;private;caring
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;busy;specialist;caring;retired;emergency;trusted
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,engineer,smart;skilled;busy;young;old;creative;good;careful;technical;hard
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,engineer,skilled;smart;young;experienced;creative;professional;busy;dedicated;innovative;practical
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,engineer,skilled;innovative;busy;experienced;young;creative;professional;practical;dedicated;technical
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,engineer,skilled;innovative;mechanical;electrical;busy;young;experienced;creative;practical;dedicated
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,engineer,skilled;innovative;experienced;young;mechanical;electrical;creative;dedicated;professional;talented
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,farmer,hard;busy;strong;young;old;simple;kind;patient;tired;good
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,farmer,hard-working;old;young;skilled;poor;dedicated;local;strong;experienced;simple
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,farmer,hardworking;experienced;local;organic;dedicated;rural;young;skilled;traditional;independent
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,farmer,hardworking;local;organic;experienced;young;dedicated;rural;skilled;independent;seasonal
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,farmer,hardworking;experienced;local;organic;young;dedicated;rural;successful;struggling;skilled
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,lawyer,smart;busy;good;young;old;careful;professional;honest;skilled;tough
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,lawyer,smart;experienced;busy;professional;young;successful;dedicated;honest;skilled;tough
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,lawyer,sharp;experienced;busy;successful;young;ethical;corporate;dedicated;professional;aggressive
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,lawyer,sharp;experienced;corporate;defense;busy;young;ethical;successful;dedicated;criminal
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;corporate;young;dedicated;successful;ethical;busy;criminal;trusted
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,musician,talented;good;young;old;creative;busy;famous;skilled;happy;quiet
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,musician,talented;young;famous;skilled;creative;dedicated;old;passionate;professional;energetic
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,musician,talented;passionate;famous;young;skilled;creative;dedicated;classical;rock;independent
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,musician,talented;classical;rock;dedicated;young;famous;struggling;skilled;passionate;jazz
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,musician,talented;famous;young;dedicated;classical;rock;skilled;passionate;struggling;innovative
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,scientist,smart;curious;busy;young;old;skilled;careful;creative;good;patient
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,scientist,smart;dedicated;young;experienced;creative;professional;famous;innovative;curious;skilled
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,scientist,brilliant;dedicated;experienced;young;innovative;curious;professional;theoretical;experimental;respected
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,scientist,brilliant;dedicated;research;environmental;young;experienced;innovative;theoretical;practical;curious
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;theoretical;practical;famous;curious;skilled
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,soldier,strong;brave;young;old;trained;tough;loyal;fit;quiet
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,soldier,brave;strong;young;trained;dedicated;experienced;loyal;tough;professional;heroic
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,soldier,brave;trained;dedicated;young;experienced;disciplined;heroic;loyal;combat;elite
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,soldier,brave;trained;elite;young;veteran;disciplined;combat;loyal;injured;heroic
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,soldier,brave;trained;young;veteran;disciplined;elite;wounded;loyal;combat;heroic
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,teacher,good;kind;busy;young;old;patient;helpful;smart;creative;tired
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,teacher,kind;experienced;young;dedicated;patient;good;professional;smart;passionate;helpful
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;patient;skilled;creative;strict;passionate;knowledgeable
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;strict;patient;creative;elementary;high-school;knowledgeable
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;strict;patient;creative;effective;retired;passionate
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Human Roles,writer,creative;good;busy;young;old;talented;quiet;skilled;famous;thoughtful
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Human Roles,writer,talented;creative;young;famous;dedicated;experienced;skilled;passionate;old;imaginative
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Human Roles,writer,talented;creative;famous;young;dedicated;prolific;mysterious;skilled;imaginative;struggling
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Human Roles,writer,talented;prolific;famous;struggling;young;experienced;creative;fictional;journalistic;dedicated
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Human Roles,writer,talented;famous;young;dedicated;prolific;struggling;creative;skilled;mystery;poetic
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,book,old;new;big;small;interesting;boring;thick;thin;colorful;simple
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,book,old;new;thick;interesting;big;small;colorful;educational;boring;popular
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,book,old;new;thick;interesting;popular;fictional;educational;hardcover;cheap;colorful
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,book,old;new;thick;paperback;hardcover;interesting;educational;fictional;dusty;popular
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;educational;fictional
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,bridge,old;new;big;strong;high;long;metal;stone;busy;safe
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,bridge,old;big;strong;wooden;metal;high;long;broken;modern;safe
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,bridge,old;long;strong;wooden;modern;high;busy;broken;elegant;historic
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,bridge,old;wooden;stone;modern;high;narrow;busy;collapsed;elegant;long
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,bridge,old;new;long;wooden;stone;modern;broken;high;famous;narrow
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,drums,big;small;loud;wooden;metal;old;new;shiny;simple;broken
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,drums,loud;big;wooden;old;new;shiny;rhythmic;simple;electronic;fast
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;electronic;large;small;professional;beginner;shiny;traditional
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;electronic;small;professional;tribal;shiny;broken;acoustic
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;small;large;electronic;traditional;broken;shiny;acoustic
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,earth,big;round;green;blue;old;beautiful;dry;wet;hot;cold
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,earth,green;big;round;beautiful;old;fertile;dry;warm;vast;changing
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,earth,green;vast;ancient;fertile;dry;spinning;beautiful;polluted;solid;mysterious
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,earth,fertile;dry;green;vast;ancient;spinning;blue;rocky;flat;sacred
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,earth,green;vast;fertile;dry;round;ancient;living;barren;spinning;beautiful
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,flute,small;wooden;metal;old;new;shiny;simple;clear;soft;broken
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,flute,wooden;small;shiny;old;new;sweet-sounding;simple;metal;quiet;elegant
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,flute,wooden;silver;sweet-sounding;small;ancient;modern;professional;simple;shiny;melodic
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,flute,wooden;silver;melodic;ancient;small;professional;handmade;shiny;broken;sweet-sounding
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;melodic;ancient;shiny;broken;traditional;sweet;modern
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,key,small;metal;old;new;shiny;rusty;simple;broken;important;secret
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,key,small;metal;old;new;shiny;rusty;simple;broken;spare;important
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,key,small;metal;rusty;modern;spare;locked;golden;simple;electronic;heavy
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,key,small;metal;rusty;spare;golden;locked;modern;antique;electronic;lost
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;shiny;spare;locked;golden;old;modern;secret
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,knife,sharp;small;big;metal;old;new;shiny;rusty;simple;dangerous
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,knife,sharp;small;metal;old;new;rusty;simple;kitchen;dangerous;clean
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,knife,sharp;small;metal;rusty;kitchen;pocket;dull;clean;ancient;dangerous
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,knife,sharp;kitchen;rusty;pocket;silver;dull;ceremonial;wooden-handled;dangerous;clean
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;metal;kitchen;pocket;rusty;clean;old;new;dangerous
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,lock,small;metal;old;new;strong;broken;simple;rusty;secure;hidden
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,lock,old;metal;strong;broken;simple;electronic;small;rusty;secure;new
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,lock,old;secure;broken;modern;electronic;simple;rusty;strong;small;combination
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,lock,rusty;secure;electronic;old;broken;modern;small;padlock;door;combination
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,lock,old;new;broken;secure;metal;electronic;rusty;simple;complex;hidden
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,moon,big;small;bright;dark;full;new;old;beautiful;cold;quiet
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,moon,bright;full;round;dark;distant;beautiful;silver;new;old;mysterious
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;mysterious;glowing;dark;waxing;waning;beautiful
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,moon,full;crescent;bright;waxing;waning;distant;silvery;new;glowing;mysterious
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;dark;distant;glowing;waxing;waning;mysterious;silver
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,pen,small;black;blue;old;new;simple;broken;cheap;good;colorful
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,pen,black;small;cheap;new;old;ink;simple;colorful;broken;smooth
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,pen,black;cheap;fancy;broken;smooth-writing;colorful;metal;plastic;old;reliable
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,pen,black;ink;fountain;ballpoint;cheap;expensive;broken;colorful;ergonomic;leaking
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,pen,black;blue;cheap;fancy;broken;new;ink;ballpoint;wooden;metal
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,sun,big;bright;hot;yellow;warm;strong;beautiful;high;daily;clear
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,sun,bright;hot;big;yellow;warm;rising;setting;powerful;distant;golden
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;distant;powerful;yellow;warm;blinding;life-giving
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,sun,bright;setting;rising;hot;golden;midday;distant;summer;warm;blinding
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;distant;warm;burning;midday;eternal
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Inanimate Objects,sword,sharp;big;small;metal;old;new;shiny;heavy;simple;dangerous
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Inanimate Objects,sword,sharp;old;metal;long;heavy;shiny;ancient;simple;broken;powerful
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;shiny;magical;broken;ceremonial;steel;long;deadly
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Inanimate Objects,sword,sharp;ancient;ceremonial;heavy;silver;wooden;rusty;magical;long;decorative
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;heavy;ceremonial;broken;magical;shiny;long;royal
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,cat,small;big;black;white;soft;playful;lazy;wild;cute;old
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,cat,black;small;playful;lazy;wild;cute;old;young;furry;independent
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,cat,black;fluffy;playful;lazy;wild;domestic;small;curious;affectionate;stray
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,cat,black;playful;stray;domestic;fluffy;wild;sleeping;curious;old;young
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,cat,black;white;fluffy;stray;domestic;wild;playful;lazy;old;young
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,dog,big;small;friendly;wild;strong;fast;loyal;old;young;smart
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,dog,big;small;friendly;loyal;wild;old;young;furry;playful;trained
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,dog,loyal;big;small;friendly;trained;wild;energetic;old;protective;stray
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,dog,loyal;big;small;trained;stray;playful;barking;old;young;friendly
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;stray;trained;wild;old;young;barking
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,dolphin,big;smart;fast;playful;wild;gray;friendly;aquatic;rare;beautiful
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,dolphin,smart;fast;playful;big;wild;friendly;gray;aquatic;graceful;curious
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,dolphin,intelligent;playful;graceful;wild;marine;large;friendly;fast-swimming;curious;endangered
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;marine;gray;jumping;social;endangered;fast;curious
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;graceful;marine;large;friendly;jumping;endangered;social
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,elephant,big;strong;gray;wild;smart;old;young;heavy;gentle;rare
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,elephant,big;gray;strong;wild;old;young;gentle;heavy;intelligent;majestic
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;strong;intelligent;old;majestic;trunked
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,elephant,large;gray;wild;tame;endangered;strong;gentle;old;young;majestic
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;strong;old;young;majestic;trunked
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,hamster,small;cute;furry;fast;playful;wild;tame;brown;white;active
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,hamster,small;cute;furry;fast;wild;tame;young;playful;brown;active
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,hamster,small;furry;playful;cute;domestic;fast;nocturnal;brown;tame;active
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,hamster,small;furry;pet;active;caged;brown;playful;nocturnal;young;tame
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,hamster,small;furry;cute;pet;wild;fast;nocturnal;young;old;playful
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,monkey,small;smart;playful;wild;funny;brown;fast;noisy;curious;agile
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,monkey,small;playful;wild;smart;brown;young;noisy;agile;funny;curious
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,monkey,playful;wild;clever;small;noisy;agile;furry;curious;tree-dwelling;mischievous
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,monkey,playful;wild;small;curious;agile;noisy;tree-dwelling;young;trained;mischievous
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;clever;noisy;young;old;tree-dwelling;mischievous;furry
grok-3-mini,think-in-native,0.0,HE # Hebrew,B1,most frequent,Neutral Animals,mouse,small;gray;fast;shy;wild;tame;quiet;clever;weak;simple
grok-3-mini,think-in-native,0.0,HE # Hebrew,B2,most frequent,Neutral Animals,mouse,small;gray;fast;wild;cute;quiet;young;sneaky;furry;timid
grok-3-mini,think-in-native,0.0,HE # Hebrew,C1,most frequent,Neutral Animals,mouse,small;gray;timid;fast;wild;domestic;sneaky;cute;nocturnal;quiet
grok-3-mini,think-in-native,0.0,HE # Hebrew,C2,most frequent,Neutral Animals,mouse,small;gray;wild;pet;timid;fast;nocturnal;white;laboratory;sneaky
grok-3-mini,think-in-native,0.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;pet;fast;timid;young;old;sneaky;furry
