language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
GA # Irish,LV # Latvian,2.2516291665222057,2.3553885413419167,0.10375937481971098,0.044051914577370316,Negligible,0.5128205128205128,0.4418604651162791,0.0709600477042337,0.13837209302325573,Small,Indo-European,Indo-European,True
GA # Irish,PL # Polish,2.2516291665222057,2.3553885413419167,0.10375937481971098,0.044051914577370316,Negligible,0.5128205128205128,0.425531914893617,0.08728859792689575,0.17021276595744672,Small,Indo-European,Indo-European,True
GA # Irish,PS # Pashto,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5128205128205128,0.5,0.012820512820512775,0.024999999999999915,Negligible,Indo-European,Indo-European,True
GA # Irish,PT # Portuguese,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5128205128205128,0.525,0.012179487179487247,0.023199023199023328,Negligible,Indo-European,Indo-European,True
GA # Irish,RU # Russian,2.2516291665222057,2.2212518351388493,0.03037733138335641,0.013491267494227863,Negligible,0.5128205128205128,0.5,0.012820512820512775,0.024999999999999915,Negligible,Indo-European,Indo-European,True
GA # Irish,SQ # Albanian,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.5128205128205128,0.46153846153846156,0.05128205128205121,0.09999999999999987,Negligible,Indo-European,Indo-European-Albanian,False
GA # Irish,SW # Swahili,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5128205128205128,0.4888888888888889,0.023931623931623902,0.04666666666666661,Negligible,Indo-European,Niger-Congo,False
GA # Irish,TH # Thai,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5128205128205128,0.4666666666666667,0.0461538461538461,0.0899999999999999,Negligible,Indo-European,Tai-Kadai,False
GA # Irish,TR # Turkish,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5128205128205128,0.4772727272727273,0.03554778554778548,0.0693181818181817,Negligible,Indo-European,Turkic,False
GA # Irish,UR # Urdu,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5128205128205128,0.4444444444444444,0.06837606837606836,0.1333333333333333,Small,Indo-European,Indo-European,True
GA # Irish,VI # Vietnamese,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5128205128205128,0.4594594594594595,0.05336105336105329,0.10405405405405392,Small,Indo-European,Austro-Asiatic,False
GA # Irish,ZH # Mandarin,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.5128205128205128,0.4318181818181818,0.08100233100233095,0.15795454545454538,Small,Indo-European,Sino-Tibetan,False
HE # Hebrew,HI # Hindi,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.48717948717948717,0.425,0.06217948717948718,0.12763157894736843,Small,Semitic,Indo-European,False
HE # Hebrew,IT # Italian,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.48717948717948717,0.5,0.01282051282051283,0.02564102564102566,Negligible,Semitic,Indo-European,False
HE # Hebrew,JA # Japanese,2.5220552078643137,2.284159126985805,0.2378960808785089,0.09432627808332564,Negligible,0.48717948717948717,0.4418604651162791,0.04531902206320809,0.09302325581395346,Negligible,Semitic,Japonic,False
HE # Hebrew,KO # Korean,2.5220552078643137,2.8553885410533777,0.333333333189064,0.11673834520120839,Small,0.48717948717948717,0.4888888888888889,0.0017094017094017033,0.0034965034965034844,Negligible,Semitic,Koreanic,False
HE # Hebrew,LV # Latvian,2.5220552078643137,2.3553885413419167,0.16666666652239703,0.06608367096909469,Negligible,0.48717948717948717,0.4418604651162791,0.04531902206320809,0.09302325581395346,Negligible,Semitic,Indo-European,False
HE # Hebrew,PL # Polish,2.5220552078643137,2.3553885413419167,0.16666666652239703,0.06608367096909469,Negligible,0.48717948717948717,0.425531914893617,0.061647572285870145,0.12653975363941766,Small,Semitic,Indo-European,False
HE # Hebrew,PS # Pashto,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.48717948717948717,0.5,0.01282051282051283,0.02564102564102566,Negligible,Semitic,Indo-European,False
HE # Hebrew,PT # Portuguese,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.48717948717948717,0.525,0.03782051282051285,0.0720390720390721,Negligible,Semitic,Indo-European,False
HE # Hebrew,RU # Russian,2.5220552078643137,2.2212518351388493,0.3008033727254644,0.11926914676074277,Small,0.48717948717948717,0.5,0.01282051282051283,0.02564102564102566,Negligible,Semitic,Indo-European,False
HE # Hebrew,SQ # Albanian,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.48717948717948717,0.46153846153846156,0.025641025641025605,0.05263157894736835,Negligible,Semitic,Indo-European-Albanian,False
HE # Hebrew,SW # Swahili,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.48717948717948717,0.4888888888888889,0.0017094017094017033,0.0034965034965034844,Negligible,Semitic,Niger-Congo,False
HE # Hebrew,TH # Thai,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.48717948717948717,0.4666666666666667,0.020512820512820495,0.0421052631578947,Negligible,Semitic,Tai-Kadai,False
HE # Hebrew,TR # Turkish,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.48717948717948717,0.4772727272727273,0.009906759906759877,0.02033492822966501,Negligible,Semitic,Turkic,False
HE # Hebrew,UR # Urdu,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.48717948717948717,0.4444444444444444,0.04273504273504275,0.08771929824561407,Negligible,Semitic,Indo-European,False
HE # Hebrew,VI # Vietnamese,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.48717948717948717,0.4594594594594595,0.027720027720027685,0.05689900426742525,Negligible,Semitic,Austro-Asiatic,False
HE # Hebrew,ZH # Mandarin,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.48717948717948717,0.4318181818181818,0.055361305361305346,0.1136363636363636,Small,Semitic,Sino-Tibetan,False
HI # Hindi,IT # Italian,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.425,0.5,0.07500000000000001,0.15000000000000002,Small,Indo-European,Indo-European,True
HI # Hindi,JA # Japanese,2.6258145826840247,2.284159126985805,0.34165545569821987,0.13011408267410507,Small,0.425,0.4418604651162791,0.01686046511627909,0.03815789473684215,Negligible,Indo-European,Japonic,False
HI # Hindi,KO # Korean,2.6258145826840247,2.8553885410533777,0.22957395836935302,0.08040025203878601,Negligible,0.425,0.4888888888888889,0.06388888888888888,0.13068181818181818,Small,Indo-European,Koreanic,False
HI # Hindi,LV # Latvian,2.6258145826840247,2.3553885413419167,0.270426041342108,0.10298748553132303,Small,0.425,0.4418604651162791,0.01686046511627909,0.03815789473684215,Negligible,Indo-European,Indo-European,True
HI # Hindi,PL # Polish,2.6258145826840247,2.3553885413419167,0.270426041342108,0.10298748553132303,Small,0.425,0.425531914893617,0.0005319148936170359,0.0012500000000000345,Negligible,Indo-European,Indo-European,True
HI # Hindi,PS # Pashto,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.425,0.5,0.07500000000000001,0.15000000000000002,Small,Indo-European,Indo-European,True
HI # Hindi,PT # Portuguese,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.425,0.525,0.10000000000000003,0.19047619047619052,Small,Indo-European,Indo-European,True
HI # Hindi,RU # Russian,2.6258145826840247,2.2212518351388493,0.4045627475451754,0.15407133093595823,Small,0.425,0.5,0.07500000000000001,0.15000000000000002,Small,Indo-European,Indo-European,True
HI # Hindi,SQ # Albanian,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.425,0.46153846153846156,0.036538461538461575,0.07916666666666675,Negligible,Indo-European,Indo-European-Albanian,False
HI # Hindi,SW # Swahili,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.425,0.4888888888888889,0.06388888888888888,0.13068181818181818,Small,Indo-European,Niger-Congo,False
HI # Hindi,TH # Thai,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.425,0.4666666666666667,0.041666666666666685,0.08928571428571433,Negligible,Indo-European,Tai-Kadai,False
HI # Hindi,TR # Turkish,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.425,0.4772727272727273,0.052272727272727304,0.10952380952380958,Small,Indo-European,Turkic,False
HI # Hindi,UR # Urdu,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.425,0.4444444444444444,0.01944444444444443,0.04374999999999997,Negligible,Indo-European,Indo-European,True
HI # Hindi,VI # Vietnamese,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.425,0.4594594594594595,0.034459459459459496,0.07500000000000008,Negligible,Indo-European,Austro-Asiatic,False
HI # Hindi,ZH # Mandarin,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.425,0.4318181818181818,0.006818181818181834,0.015789473684210565,Negligible,Indo-European,Sino-Tibetan,False
IT # Italian,JA # Japanese,2.6258145826840247,2.284159126985805,0.34165545569821987,0.13011408267410507,Small,0.5,0.4418604651162791,0.05813953488372092,0.11627906976744184,Small,Indo-European,Japonic,False
IT # Italian,KO # Korean,2.6258145826840247,2.8553885410533777,0.22957395836935302,0.08040025203878601,Negligible,0.5,0.4888888888888889,0.011111111111111127,0.022222222222222254,Negligible,Indo-European,Koreanic,False
IT # Italian,LV # Latvian,2.6258145826840247,2.3553885413419167,0.270426041342108,0.10298748553132303,Small,0.5,0.4418604651162791,0.05813953488372092,0.11627906976744184,Small,Indo-European,Indo-European,True
IT # Italian,PL # Polish,2.6258145826840247,2.3553885413419167,0.270426041342108,0.10298748553132303,Small,0.5,0.425531914893617,0.07446808510638298,0.14893617021276595,Small,Indo-European,Indo-European,True
IT # Italian,PS # Pashto,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.5,0.5,0.0,0.0,Negligible,Indo-European,Indo-European,True
IT # Italian,PT # Portuguese,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.5,0.525,0.025000000000000022,0.04761904761904766,Negligible,Indo-European,Indo-European,True
IT # Italian,RU # Russian,2.6258145826840247,2.2212518351388493,0.4045627475451754,0.15407133093595823,Small,0.5,0.5,0.0,0.0,Negligible,Indo-European,Indo-European,True
IT # Italian,SQ # Albanian,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.5,0.46153846153846156,0.038461538461538436,0.07692307692307687,Negligible,Indo-European,Indo-European-Albanian,False
IT # Italian,SW # Swahili,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.5,0.4888888888888889,0.011111111111111127,0.022222222222222254,Negligible,Indo-European,Niger-Congo,False
IT # Italian,TH # Thai,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.5,0.4666666666666667,0.033333333333333326,0.06666666666666665,Negligible,Indo-European,Tai-Kadai,False
IT # Italian,TR # Turkish,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.5,0.4772727272727273,0.022727272727272707,0.045454545454545414,Negligible,Indo-European,Turkic,False
IT # Italian,UR # Urdu,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.5,0.4444444444444444,0.05555555555555558,0.11111111111111116,Small,Indo-European,Indo-European,True
IT # Italian,VI # Vietnamese,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.5,0.4594594594594595,0.040540540540540515,0.08108108108108103,Negligible,Indo-European,Austro-Asiatic,False
IT # Italian,ZH # Mandarin,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.5,0.4318181818181818,0.06818181818181818,0.13636363636363635,Small,Indo-European,Sino-Tibetan,False
JA # Japanese,KO # Korean,2.284159126985805,2.8553885410533777,0.5712294140675729,0.20005312967209757,Small,0.4418604651162791,0.4888888888888889,0.047028423772609795,0.09619450317124731,Negligible,Japonic,Koreanic,False
JA # Japanese,LV # Latvian,2.284159126985805,2.3553885413419167,0.07122941435611185,0.03024104647954638,Negligible,0.4418604651162791,0.4418604651162791,0.0,0.0,Negligible,Japonic,Indo-European,False
JA # Japanese,PL # Polish,2.284159126985805,2.3553885413419167,0.07122941435611185,0.03024104647954638,Negligible,0.4418604651162791,0.425531914893617,0.016328550222662053,0.03695408734602464,Negligible,Japonic,Indo-European,False
JA # Japanese,PS # Pashto,2.284159126985805,2.2516291665222057,0.03252996046359913,0.014241547394522347,Negligible,0.4418604651162791,0.5,0.05813953488372092,0.11627906976744184,Small,Japonic,Indo-European,False
JA # Japanese,PT # Portuguese,2.284159126985805,2.5220552078643137,0.2378960808785089,0.09432627808332564,Negligible,0.4418604651162791,0.525,0.08313953488372094,0.15836101882613512,Small,Japonic,Indo-European,False
JA # Japanese,RU # Russian,2.284159126985805,2.2212518351388493,0.06290729184695554,0.027540678363318985,Negligible,0.4418604651162791,0.5,0.05813953488372092,0.11627906976744184,Small,Japonic,Indo-European,False
JA # Japanese,SQ # Albanian,2.284159126985805,2.6258145826840247,0.34165545569821987,0.13011408267410507,Small,0.4418604651162791,0.46153846153846156,0.019677996422182487,0.042635658914728716,Negligible,Japonic,Indo-European-Albanian,False
JA # Japanese,SW # Swahili,2.284159126985805,2.5220552078643137,0.2378960808785089,0.09432627808332564,Negligible,0.4418604651162791,0.4888888888888889,0.047028423772609795,0.09619450317124731,Negligible,Japonic,Niger-Congo,False
JA # Japanese,TH # Thai,2.284159126985805,2.5220552078643137,0.2378960808785089,0.09432627808332564,Negligible,0.4418604651162791,0.4666666666666667,0.024806201550387597,0.053156146179401995,Negligible,Japonic,Tai-Kadai,False
JA # Japanese,TR # Turkish,2.284159126985805,2.2516291665222057,0.03252996046359913,0.014241547394522347,Negligible,0.4418604651162791,0.4772727272727273,0.035412262156448215,0.07419712070874863,Negligible,Japonic,Turkic,False
JA # Japanese,UR # Urdu,2.284159126985805,2.2516291665222057,0.03252996046359913,0.014241547394522347,Negligible,0.4418604651162791,0.4444444444444444,0.0025839793281653423,0.00581395348837202,Negligible,Japonic,Indo-European,False
JA # Japanese,VI # Vietnamese,2.284159126985805,2.2516291665222057,0.03252996046359913,0.014241547394522347,Negligible,0.4418604651162791,0.4594594594594595,0.017598994343180407,0.03830369357045147,Negligible,Japonic,Austro-Asiatic,False
JA # Japanese,ZH # Mandarin,2.284159126985805,2.6258145826840247,0.34165545569821987,0.13011408267410507,Small,0.4418604651162791,0.4318181818181818,0.010042283298097254,0.02272727272727273,Negligible,Japonic,Sino-Tibetan,False
KO # Korean,LV # Latvian,2.8553885410533777,2.3553885413419167,0.49999999971146103,0.17510751777654984,Small,0.4888888888888889,0.4418604651162791,0.047028423772609795,0.09619450317124731,Negligible,Koreanic,Indo-European,False
KO # Korean,PL # Polish,2.8553885410533777,2.3553885413419167,0.49999999971146103,0.17510751777654984,Small,0.4888888888888889,0.425531914893617,0.06335697399527185,0.12959381044487425,Small,Koreanic,Indo-European,False
KO # Korean,PS # Pashto,2.8553885410533777,2.2516291665222057,0.603759374531172,0.2114456109389722,Small,0.4888888888888889,0.5,0.011111111111111127,0.022222222222222254,Negligible,Koreanic,Indo-European,False
KO # Korean,PT # Portuguese,2.8553885410533777,2.5220552078643137,0.333333333189064,0.11673834520120839,Small,0.4888888888888889,0.525,0.03611111111111115,0.06878306878306885,Negligible,Koreanic,Indo-European,False
KO # Korean,RU # Russian,2.8553885410533777,2.2212518351388493,0.6341367059145284,0.22208420913554197,Small,0.4888888888888889,0.5,0.011111111111111127,0.022222222222222254,Negligible,Koreanic,Indo-European,False
KO # Korean,SQ # Albanian,2.8553885410533777,2.6258145826840247,0.22957395836935302,0.08040025203878601,Negligible,0.4888888888888889,0.46153846153846156,0.02735042735042731,0.05594405594405586,Negligible,Koreanic,Indo-European-Albanian,False
KO # Korean,SW # Swahili,2.8553885410533777,2.5220552078643137,0.333333333189064,0.11673834520120839,Small,0.4888888888888889,0.4888888888888889,0.0,0.0,Negligible,Koreanic,Niger-Congo,False
KO # Korean,TH # Thai,2.8553885410533777,2.5220552078643137,0.333333333189064,0.11673834520120839,Small,0.4888888888888889,0.4666666666666667,0.0222222222222222,0.04545454545454541,Negligible,Koreanic,Tai-Kadai,False
KO # Korean,TR # Turkish,2.8553885410533777,2.2516291665222057,0.603759374531172,0.2114456109389722,Small,0.4888888888888889,0.4772727272727273,0.01161616161616158,0.023760330578512324,Negligible,Koreanic,Turkic,False
KO # Korean,UR # Urdu,2.8553885410533777,2.2516291665222057,0.603759374531172,0.2114456109389722,Small,0.4888888888888889,0.4444444444444444,0.04444444444444445,0.09090909090909093,Negligible,Koreanic,Indo-European,False
KO # Korean,VI # Vietnamese,2.8553885410533777,2.2516291665222057,0.603759374531172,0.2114456109389722,Small,0.4888888888888889,0.4594594594594595,0.029429429429429388,0.06019656019656011,Negligible,Koreanic,Austro-Asiatic,False
KO # Korean,ZH # Mandarin,2.8553885410533777,2.6258145826840247,0.22957395836935302,0.08040025203878601,Negligible,0.4888888888888889,0.4318181818181818,0.05707070707070705,0.1167355371900826,Small,Koreanic,Sino-Tibetan,False
LV # Latvian,PL # Polish,2.3553885413419167,2.3553885413419167,0.0,0.0,Negligible,0.4418604651162791,0.425531914893617,0.016328550222662053,0.03695408734602464,Negligible,Indo-European,Indo-European,True
LV # Latvian,PS # Pashto,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.4418604651162791,0.5,0.05813953488372092,0.11627906976744184,Small,Indo-European,Indo-European,True
LV # Latvian,PT # Portuguese,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.4418604651162791,0.525,0.08313953488372094,0.15836101882613512,Small,Indo-European,Indo-European,True
LV # Latvian,RU # Russian,2.3553885413419167,2.2212518351388493,0.1341367062030674,0.056948865908402,Negligible,0.4418604651162791,0.5,0.05813953488372092,0.11627906976744184,Small,Indo-European,Indo-European,True
LV # Latvian,SQ # Albanian,2.3553885413419167,2.6258145826840247,0.270426041342108,0.10298748553132303,Small,0.4418604651162791,0.46153846153846156,0.019677996422182487,0.042635658914728716,Negligible,Indo-European,Indo-European-Albanian,False
LV # Latvian,SW # Swahili,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.4418604651162791,0.4888888888888889,0.047028423772609795,0.09619450317124731,Negligible,Indo-European,Niger-Congo,False
LV # Latvian,TH # Thai,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.4418604651162791,0.4666666666666667,0.024806201550387597,0.053156146179401995,Negligible,Indo-European,Tai-Kadai,False
LV # Latvian,TR # Turkish,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.4418604651162791,0.4772727272727273,0.035412262156448215,0.07419712070874863,Negligible,Indo-European,Turkic,False
LV # Latvian,UR # Urdu,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.4418604651162791,0.4444444444444444,0.0025839793281653423,0.00581395348837202,Negligible,Indo-European,Indo-European,True
LV # Latvian,VI # Vietnamese,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.4418604651162791,0.4594594594594595,0.017598994343180407,0.03830369357045147,Negligible,Indo-European,Austro-Asiatic,False
LV # Latvian,ZH # Mandarin,2.3553885413419167,2.6258145826840247,0.270426041342108,0.10298748553132303,Small,0.4418604651162791,0.4318181818181818,0.010042283298097254,0.02272727272727273,Negligible,Indo-European,Sino-Tibetan,False
PL # Polish,PS # Pashto,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.425531914893617,0.5,0.07446808510638298,0.14893617021276595,Small,Indo-European,Indo-European,True
PL # Polish,PT # Portuguese,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.425531914893617,0.525,0.099468085106383,0.18946301925025333,Small,Indo-European,Indo-European,True
PL # Polish,RU # Russian,2.3553885413419167,2.2212518351388493,0.1341367062030674,0.056948865908402,Negligible,0.425531914893617,0.5,0.07446808510638298,0.14893617021276595,Small,Indo-European,Indo-European,True
PL # Polish,SQ # Albanian,2.3553885413419167,2.6258145826840247,0.270426041342108,0.10298748553132303,Small,0.425531914893617,0.46153846153846156,0.03600654664484454,0.07801418439716316,Negligible,Indo-European,Indo-European-Albanian,False
PL # Polish,SW # Swahili,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.425531914893617,0.4888888888888889,0.06335697399527185,0.12959381044487425,Small,Indo-European,Niger-Congo,False
PL # Polish,TH # Thai,2.3553885413419167,2.5220552078643137,0.16666666652239703,0.06608367096909469,Negligible,0.425531914893617,0.4666666666666667,0.04113475177304965,0.08814589665653497,Negligible,Indo-European,Tai-Kadai,False
PL # Polish,TR # Turkish,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.425531914893617,0.4772727272727273,0.05174081237911027,0.10840932117527866,Small,Indo-European,Turkic,False
PL # Polish,UR # Urdu,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.425531914893617,0.4444444444444444,0.018912529550827395,0.04255319148936164,Negligible,Indo-European,Indo-European,True
PL # Polish,VI # Vietnamese,2.3553885413419167,2.2516291665222057,0.10375937481971098,0.044051914577370316,Negligible,0.425531914893617,0.4594594594594595,0.03392754456584246,0.07384230287859829,Negligible,Indo-European,Austro-Asiatic,False
PL # Polish,ZH # Mandarin,2.3553885413419167,2.6258145826840247,0.270426041342108,0.10298748553132303,Small,0.425531914893617,0.4318181818181818,0.006286266924564798,0.014557670772676374,Negligible,Indo-European,Sino-Tibetan,False
PS # Pashto,PT # Portuguese,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5,0.525,0.025000000000000022,0.04761904761904766,Negligible,Indo-European,Indo-European,True
PS # Pashto,RU # Russian,2.2516291665222057,2.2212518351388493,0.03037733138335641,0.013491267494227863,Negligible,0.5,0.5,0.0,0.0,Negligible,Indo-European,Indo-European,True
PS # Pashto,SQ # Albanian,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.5,0.46153846153846156,0.038461538461538436,0.07692307692307687,Negligible,Indo-European,Indo-European-Albanian,False
PS # Pashto,SW # Swahili,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5,0.4888888888888889,0.011111111111111127,0.022222222222222254,Negligible,Indo-European,Niger-Congo,False
PS # Pashto,TH # Thai,2.2516291665222057,2.5220552078643137,0.270426041342108,0.10722447331797541,Small,0.5,0.4666666666666667,0.033333333333333326,0.06666666666666665,Negligible,Indo-European,Tai-Kadai,False
PS # Pashto,TR # Turkish,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5,0.4772727272727273,0.022727272727272707,0.045454545454545414,Negligible,Indo-European,Turkic,False
PS # Pashto,UR # Urdu,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5,0.4444444444444444,0.05555555555555558,0.11111111111111116,Small,Indo-European,Indo-European,True
PS # Pashto,VI # Vietnamese,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.5,0.4594594594594595,0.040540540540540515,0.08108108108108103,Negligible,Indo-European,Austro-Asiatic,False
PS # Pashto,ZH # Mandarin,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.5,0.4318181818181818,0.06818181818181818,0.13636363636363635,Small,Indo-European,Sino-Tibetan,False
PT # Portuguese,RU # Russian,2.5220552078643137,2.2212518351388493,0.3008033727254644,0.11926914676074277,Small,0.525,0.5,0.025000000000000022,0.04761904761904766,Negligible,Indo-European,Indo-European,True
PT # Portuguese,SQ # Albanian,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.525,0.46153846153846156,0.06346153846153846,0.12087912087912087,Small,Indo-European,Indo-European-Albanian,False
PT # Portuguese,SW # Swahili,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.525,0.4888888888888889,0.03611111111111115,0.06878306878306885,Negligible,Indo-European,Niger-Congo,False
PT # Portuguese,TH # Thai,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.525,0.4666666666666667,0.05833333333333335,0.11111111111111113,Small,Indo-European,Tai-Kadai,False
PT # Portuguese,TR # Turkish,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.525,0.4772727272727273,0.04772727272727273,0.09090909090909091,Negligible,Indo-European,Turkic,False
PT # Portuguese,UR # Urdu,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.525,0.4444444444444444,0.0805555555555556,0.15343915343915351,Small,Indo-European,Indo-European,True
PT # Portuguese,VI # Vietnamese,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.525,0.4594594594594595,0.06554054054054054,0.12483912483912482,Small,Indo-European,Austro-Asiatic,False
PT # Portuguese,ZH # Mandarin,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.525,0.4318181818181818,0.0931818181818182,0.1774891774891775,Small,Indo-European,Sino-Tibetan,False
RU # Russian,SQ # Albanian,2.2212518351388493,2.6258145826840247,0.4045627475451754,0.15407133093595823,Small,0.5,0.46153846153846156,0.038461538461538436,0.07692307692307687,Negligible,Indo-European,Indo-European-Albanian,False
RU # Russian,SW # Swahili,2.2212518351388493,2.5220552078643137,0.3008033727254644,0.11926914676074277,Small,0.5,0.4888888888888889,0.011111111111111127,0.022222222222222254,Negligible,Indo-European,Niger-Congo,False
RU # Russian,TH # Thai,2.2212518351388493,2.5220552078643137,0.3008033727254644,0.11926914676074277,Small,0.5,0.4666666666666667,0.033333333333333326,0.06666666666666665,Negligible,Indo-European,Tai-Kadai,False
RU # Russian,TR # Turkish,2.2212518351388493,2.2516291665222057,0.03037733138335641,0.013491267494227863,Negligible,0.5,0.4772727272727273,0.022727272727272707,0.045454545454545414,Negligible,Indo-European,Turkic,False
RU # Russian,UR # Urdu,2.2212518351388493,2.2516291665222057,0.03037733138335641,0.013491267494227863,Negligible,0.5,0.4444444444444444,0.05555555555555558,0.11111111111111116,Small,Indo-European,Indo-European,True
RU # Russian,VI # Vietnamese,2.2212518351388493,2.2516291665222057,0.03037733138335641,0.013491267494227863,Negligible,0.5,0.4594594594594595,0.040540540540540515,0.08108108108108103,Negligible,Indo-European,Austro-Asiatic,False
RU # Russian,ZH # Mandarin,2.2212518351388493,2.6258145826840247,0.4045627475451754,0.15407133093595823,Small,0.5,0.4318181818181818,0.06818181818181818,0.13636363636363635,Small,Indo-European,Sino-Tibetan,False
SQ # Albanian,SW # Swahili,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.46153846153846156,0.4888888888888889,0.02735042735042731,0.05594405594405586,Negligible,Indo-European-Albanian,Niger-Congo,False
SQ # Albanian,TH # Thai,2.6258145826840247,2.5220552078643137,0.10375937481971098,0.03951511866220631,Negligible,0.46153846153846156,0.4666666666666667,0.00512820512820511,0.01098901098901095,Negligible,Indo-European-Albanian,Tai-Kadai,False
SQ # Albanian,TR # Turkish,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.46153846153846156,0.4772727272727273,0.01573426573426573,0.032967032967032954,Negligible,Indo-European-Albanian,Turkic,False
