language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
GA # Irish,IT # Italian,5.297003656694579,5.19242356438474,0.10458009230983922,0.01974325469412626,Negligible,0.17670682730923695,0.1862348178137652,0.009527990504528239,0.05116116640474945,Negligible,Indo-European,Indo-European,True
GA # Irish,JA # Japanese,5.297003656694579,5.347643951333662,0.05064029463908337,0.009469645903866517,Negligible,0.17670682730923695,0.17695473251028807,0.0002479052010511129,0.0014009526478004754,Negligible,Indo-European,Japonic,False
GA # Irish,KO # Korean,5.297003656694579,5.2464859060379885,0.050517750656590366,0.009537042813392035,Negligible,0.17670682730923695,0.18875502008032127,0.01204819277108432,0.06382978723404246,Negligible,Indo-European,Koreanic,False
GA # Irish,LV # Latvian,5.297003656694579,5.155005023042669,0.14199863365190968,0.0268073505051192,Negligible,0.17670682730923695,0.1728395061728395,0.0038673211363974558,0.021885521885521966,Negligible,Indo-European,Indo-European,True
GA # Irish,PL # Polish,5.297003656694579,5.259922443013784,0.037081213680794534,0.007000413079558614,Negligible,0.17670682730923695,0.17695473251028807,0.0002479052010511129,0.0014009526478004754,Negligible,Indo-European,Indo-European,True
GA # Irish,PS # Pashto,5.297003656694579,5.333374722877709,0.03637106618313002,0.006819521986166654,Negligible,0.17670682730923695,0.20816326530612245,0.031456437996885495,0.15111426096543032,Small,Indo-European,Indo-European,True
GA # Irish,PT # Portuguese,5.297003656694579,5.188821868216788,0.1081817884777907,0.02042320441690954,Negligible,0.17670682730923695,0.2,0.02329317269076306,0.1164658634538153,Small,Indo-European,Indo-European,True
GA # Irish,RU # Russian,5.297003656694579,5.198078706969961,0.0989249497246174,0.01867564308731255,Negligible,0.17670682730923695,0.18699186991869918,0.010285042609462225,0.05500261917234146,Negligible,Indo-European,Indo-European,True
GA # Irish,SQ # Albanian,5.297003656694579,5.203067751088011,0.09393590560656762,0.017733781529081526,Negligible,0.17670682730923695,0.17928286852589642,0.0025760412166594693,0.014368585452922817,Negligible,Indo-European,Indo-European-Albanian,False
GA # Irish,SW # Swahili,5.297003656694579,5.3634208219259545,0.06641716523137564,0.012383358948799742,Negligible,0.17670682730923695,0.18032786885245902,0.00362104154322207,0.02008032128514057,Negligible,Indo-European,Niger-Congo,False
GA # Irish,TH # Thai,5.297003656694579,5.131506530949991,0.16549712574458741,0.031243536246274836,Negligible,0.17670682730923695,0.18518518518518517,0.008478357875948223,0.0457831325301204,Negligible,Indo-European,Tai-Kadai,False
GA # Irish,TR # Turkish,5.297003656694579,5.236401084565614,0.060602572128964916,0.01144091566793102,Negligible,0.17670682730923695,0.17721518987341772,0.0005083625641807699,0.00286861732644863,Negligible,Indo-European,Turkic,False
GA # Irish,UR # Urdu,5.297003656694579,5.372749284104717,0.07574562741013846,0.014098113164191739,Negligible,0.17670682730923695,0.19540229885057472,0.01869547154133777,0.09567682494684623,Negligible,Indo-European,Indo-European,True
GA # Irish,VI # Vietnamese,5.297003656694579,5.200332985360289,0.09667067133428997,0.01825006694343385,Negligible,0.17670682730923695,0.17427385892116182,0.002432968388075135,0.01376838928706156,Negligible,Indo-European,Austro-Asiatic,False
GA # Irish,ZH # Mandarin,5.297003656694579,5.262320360598009,0.03468329609656973,0.006547719870409283,Negligible,0.17670682730923695,0.20080321285140562,0.02409638554216867,0.11999999999999997,Small,Indo-European,Sino-Tibetan,False
HE # Hebrew,HI # Hindi,5.233578614191033,5.328230667682524,0.0946520534914912,0.017764255978178104,Negligible,0.19421487603305784,0.18823529411764706,0.0059795819154107865,0.030788485607008732,Negligible,Semitic,Indo-European,False
HE # Hebrew,IT # Italian,5.233578614191033,5.19242356438474,0.04115504980629314,0.007863653694758645,Negligible,0.19421487603305784,0.1862348178137652,0.007980058219292652,0.041088810405719614,Negligible,Semitic,Indo-European,False
HE # Hebrew,JA # Japanese,5.233578614191033,5.347643951333662,0.11406533714262945,0.02133001714038617,Negligible,0.19421487603305784,0.17695473251028807,0.017260143522769777,0.0888713772874529,Negligible,Semitic,Japonic,False
HE # Hebrew,KO # Korean,5.233578614191033,5.2464859060379885,0.012907291846955715,0.0024601785038822245,Negligible,0.19421487603305784,0.18875502008032127,0.00545985595273657,0.028112449799196807,Negligible,Semitic,Koreanic,False
HE # Hebrew,LV # Latvian,5.233578614191033,5.155005023042669,0.0785735911483636,0.015013358342474982,Negligible,0.19421487603305784,0.1728395061728395,0.021375369860218346,0.11006041502495405,Small,Semitic,Indo-European,False
HE # Hebrew,PL # Polish,5.233578614191033,5.259922443013784,0.026343828822751547,0.005008406323127702,Negligible,0.19421487603305784,0.17695473251028807,0.017260143522769777,0.0888713772874529,Negligible,Semitic,Indo-European,False
HE # Hebrew,PS # Pashto,5.233578614191033,5.333374722877709,0.0997961086866761,0.01871162516644424,Negligible,0.19421487603305784,0.20816326530612245,0.013948389273064604,0.06700696807648683,Negligible,Semitic,Indo-European,False
HE # Hebrew,PT # Portuguese,5.233578614191033,5.188821868216788,0.044756745974244616,0.008551843637713805,Negligible,0.19421487603305784,0.2,0.005785123966942168,0.028925619834710842,Negligible,Semitic,Indo-European,False
HE # Hebrew,RU # Russian,5.233578614191033,5.198078706969961,0.035499907221071325,0.006783103845008093,Negligible,0.19421487603305784,0.18699186991869918,0.0072230061143586655,0.0371907974398893,Negligible,Semitic,Indo-European,False
HE # Hebrew,SQ # Albanian,5.233578614191033,5.203067751088011,0.030510863103021535,0.00582982799193849,Negligible,0.19421487603305784,0.17928286852589642,0.014932007507161421,0.076883953547512,Negligible,Semitic,Indo-European-Albanian,False
HE # Hebrew,SW # Swahili,5.233578614191033,5.3634208219259545,0.12984220773492172,0.024208842089011504,Negligible,0.19421487603305784,0.18032786885245902,0.01388700718059882,0.07150331356818967,Negligible,Semitic,Niger-Congo,False
HE # Hebrew,TH # Thai,5.233578614191033,5.131506530949991,0.10207208324104133,0.019503305628059027,Negligible,0.19421487603305784,0.18518518518518517,0.009029690847872668,0.04649330181245076,Negligible,Semitic,Tai-Kadai,False
HE # Hebrew,TR # Turkish,5.233578614191033,5.236401084565614,0.0028224703745811652,0.000539009584827344,Negligible,0.19421487603305784,0.17721518987341772,0.01699968615964012,0.08753029894963638,Negligible,Semitic,Turkic,False
HE # Hebrew,UR # Urdu,5.233578614191033,5.372749284104717,0.13917066991368454,0.025903064251559454,Negligible,0.19421487603305784,0.19540229885057472,0.001187422817516881,0.0060768108896452145,Negligible,Semitic,Indo-European,False
HE # Hebrew,VI # Vietnamese,5.233578614191033,5.200332985360289,0.03324562883074389,0.006352370200496692,Negligible,0.19421487603305784,0.17427385892116182,0.019941017111896026,0.10267502427827316,Small,Semitic,Austro-Asiatic,False
HE # Hebrew,ZH # Mandarin,5.233578614191033,5.262320360598009,0.028741746406976354,0.005461800961830866,Negligible,0.19421487603305784,0.20080321285140562,0.006588336818347779,0.03280991735537194,Negligible,Semitic,Sino-Tibetan,False
HI # Hindi,IT # Italian,5.328230667682524,5.19242356438474,0.13580710329778434,0.02548821771577931,Negligible,0.18823529411764706,0.1862348178137652,0.002000476303881865,0.010627530364372409,Negligible,Indo-European,Indo-European,True
HI # Hindi,JA # Japanese,5.328230667682524,5.347643951333662,0.019413283651138258,0.003630249849804741,Negligible,0.18823529411764706,0.17695473251028807,0.011280561607358991,0.05992798353909464,Negligible,Indo-European,Japonic,False
HI # Hindi,KO # Korean,5.328230667682524,5.2464859060379885,0.08174476164453548,0.015341821092758693,Negligible,0.18823529411764706,0.18875502008032127,0.0005197259626742168,0.0027534418022527657,Negligible,Indo-European,Koreanic,False
HI # Hindi,LV # Latvian,5.328230667682524,5.155005023042669,0.1732256446398548,0.032510913179965246,Negligible,0.18823529411764706,0.1728395061728395,0.01539578794480756,0.08179012345679017,Negligible,Indo-European,Indo-European,True
HI # Hindi,PL # Polish,5.328230667682524,5.259922443013784,0.06830822466873965,0.012820057713163876,Negligible,0.18823529411764706,0.17695473251028807,0.011280561607358991,0.05992798353909464,Negligible,Indo-European,Indo-European,True
HI # Hindi,PS # Pashto,5.328230667682524,5.333374722877709,0.0051440551951849045,0.0009645028640345275,Negligible,0.18823529411764706,0.20816326530612245,0.01992797118847539,0.09573241061130335,Negligible,Indo-European,Indo-European,True
HI # Hindi,PT # Portuguese,5.328230667682524,5.188821868216788,0.1394087994657358,0.02616418247642621,Negligible,0.18823529411764706,0.2,0.011764705882352955,0.058823529411764774,Negligible,Indo-European,Indo-European,True
HI # Hindi,RU # Russian,5.328230667682524,5.198078706969961,0.13015196071256252,0.024426863030156912,Negligible,0.18823529411764706,0.18699186991869918,0.001243424198947879,0.006605691056910607,Negligible,Indo-European,Indo-European,True
HI # Hindi,SQ # Albanian,5.328230667682524,5.203067751088011,0.12516291659451273,0.023490521413359052,Negligible,0.18823529411764706,0.17928286852589642,0.008952425591750635,0.04755976095617525,Negligible,Indo-European,Indo-European-Albanian,False
HI # Hindi,SW # Swahili,5.328230667682524,5.3634208219259545,0.03519015424343053,0.006561139879155346,Negligible,0.18823529411764706,0.18032786885245902,0.007907425265188034,0.04200819672131143,Negligible,Indo-European,Niger-Congo,False
HI # Hindi,TH # Thai,5.328230667682524,5.131506530949991,0.19672413673253253,0.03692109989263965,Negligible,0.18823529411764706,0.18518518518518517,0.0030501089324618813,0.016203703703703744,Negligible,Indo-European,Tai-Kadai,False
HI # Hindi,TR # Turkish,5.328230667682524,5.236401084565614,0.09182958311691003,0.01723453597343049,Negligible,0.18823529411764706,0.17721518987341772,0.011020104244229334,0.05854430379746834,Negligible,Indo-European,Turkic,False
HI # Hindi,UR # Urdu,5.328230667682524,5.372749284104717,0.04451861642219335,0.008286002950835935,Negligible,0.18823529411764706,0.19540229885057472,0.007167004732927668,0.03667820069204159,Negligible,Indo-European,Indo-European,True
HI # Hindi,VI # Vietnamese,5.328230667682524,5.200332985360289,0.12789768232223508,0.024003781048365022,Negligible,0.18823529411764706,0.17427385892116182,0.013961435196485239,0.07417012448132783,Negligible,Indo-European,Austro-Asiatic,False
HI # Hindi,ZH # Mandarin,5.328230667682524,5.262320360598009,0.06591030708451484,0.012370017590319913,Negligible,0.18823529411764706,0.20080321285140562,0.012567918733758565,0.06258823529411765,Negligible,Indo-European,Sino-Tibetan,False
IT # Italian,JA # Japanese,5.19242356438474,5.347643951333662,0.1552203869489226,0.029025938967049553,Negligible,0.1862348178137652,0.17695473251028807,0.009280085303477126,0.049830023259975,Negligible,Indo-European,Japonic,False
IT # Italian,KO # Korean,5.19242356438474,5.2464859060379885,0.05406234165324886,0.01030448620685905,Negligible,0.1862348178137652,0.18875502008032127,0.002520202266556082,0.0133517098802652,Negligible,Indo-European,Koreanic,False
IT # Italian,LV # Latvian,5.19242356438474,5.155005023042669,0.037418541342070455,0.00720637306993353,Negligible,0.1862348178137652,0.1728395061728395,0.013395311640925694,0.07192699946323144,Negligible,Indo-European,Indo-European,True
IT # Italian,PL # Polish,5.19242356438474,5.259922443013784,0.06749887862904469,0.012832675644998631,Negligible,0.1862348178137652,0.17695473251028807,0.009280085303477126,0.049830023259975,Negligible,Indo-European,Indo-European,True
IT # Italian,PS # Pashto,5.19242356438474,5.333374722877709,0.14095115849296924,0.026428137120827835,Negligible,0.1862348178137652,0.20816326530612245,0.021928447492357256,0.10534254187504956,Small,Indo-European,Indo-European,True
IT # Italian,PT # Portuguese,5.19242356438474,5.188821868216788,0.0036016961679514736,0.0006936445232734486,Negligible,0.1862348178137652,0.2,0.01376518218623482,0.0688259109311741,Negligible,Indo-European,Indo-European,True
IT # Italian,RU # Russian,5.19242356438474,5.198078706969961,0.005655142585221817,0.0010879293877637888,Negligible,0.1862348178137652,0.18699186991869918,0.0007570521049339862,0.004048582995951318,Negligible,Indo-European,Indo-European,True
IT # Italian,SQ # Albanian,5.19242356438474,5.203067751088011,0.010644186703271608,0.002045752085593313,Negligible,0.1862348178137652,0.17928286852589642,0.006951949287868769,0.03732894508920839,Negligible,Indo-European,Indo-European-Albanian,False
IT # Italian,SW # Swahili,5.19242356438474,5.3634208219259545,0.17099725754121486,0.031882125833231065,Negligible,0.1862348178137652,0.18032786885245902,0.005906948961306169,0.031717747683535295,Negligible,Indo-European,Niger-Congo,False
IT # Italian,TH # Thai,5.19242356438474,5.131506530949991,0.06091703343474819,0.011731907591781058,Negligible,0.1862348178137652,0.18518518518518517,0.0010496326285800162,0.00563607085346226,Negligible,Indo-European,Tai-Kadai,False
IT # Italian,TR # Turkish,5.19242356438474,5.236401084565614,0.04397752018087431,0.008398424694872751,Negligible,0.1862348178137652,0.17721518987341772,0.009019627940347469,0.04843148046230054,Negligible,Indo-European,Turkic,False
IT # Italian,UR # Urdu,5.19242356438474,5.372749284104717,0.18032571971997768,0.03356302521941075,Negligible,0.1862348178137652,0.19540229885057472,0.009167481036809533,0.046915932364848784,Negligible,Indo-European,Indo-European,True
IT # Italian,VI # Vietnamese,5.19242356438474,5.200332985360289,0.007909420975549253,0.0015209451005955676,Negligible,0.1862348178137652,0.17427385892116182,0.011960958892603374,0.06422514883637029,Negligible,Indo-European,Austro-Asiatic,False
IT # Italian,ZH # Mandarin,5.19242356438474,5.262320360598009,0.0698967962132695,0.013282504945275973,Negligible,0.1862348178137652,0.20080321285140562,0.01456839503764043,0.07255060728744935,Negligible,Indo-European,Sino-Tibetan,False
JA # Japanese,KO # Korean,5.347643951333662,5.2464859060379885,0.10115804529567374,0.018916376298845714,Negligible,0.17695473251028807,0.18875502008032127,0.011800287570033208,0.06251641712634615,Negligible,Japonic,Koreanic,False
JA # Japanese,LV # Latvian,5.347643951333662,5.155005023042669,0.19263892829099305,0.0360231402920814,Negligible,0.17695473251028807,0.1728395061728395,0.004115226337448569,0.023255813953488424,Negligible,Japonic,Indo-European,False
JA # Japanese,PL # Polish,5.347643951333662,5.259922443013784,0.0877215083198779,0.016403767550380914,Negligible,0.17695473251028807,0.17695473251028807,0.0,0.0,Negligible,Japonic,Indo-European,False
JA # Japanese,PS # Pashto,5.347643951333662,5.333374722877709,0.014269228455953353,0.0026683205886200998,Negligible,0.17695473251028807,0.20816326530612245,0.03120853279583438,0.14992334382312594,Small,Japonic,Indo-European,False
JA # Japanese,PT # Portuguese,5.347643951333662,5.188821868216788,0.15882208311687407,0.02969944980672564,Negligible,0.17695473251028807,0.2,0.023045267489711946,0.11522633744855973,Small,Japonic,Indo-European,False
JA # Japanese,RU # Russian,5.347643951333662,5.198078706969961,0.14956524436370078,0.027968437264115225,Negligible,0.17695473251028807,0.18699186991869918,0.010037137408411112,0.053676865271068123,Negligible,Japonic,Indo-European,False
JA # Japanese,SQ # Albanian,5.347643951333662,5.203067751088011,0.144576200245651,0.027035494801331113,Negligible,0.17695473251028807,0.17928286852589642,0.0023281360156083564,0.012985825331504388,Negligible,Japonic,Indo-European-Albanian,False
JA # Japanese,SW # Swahili,5.347643951333662,5.3634208219259545,0.01577687059229227,0.0029415686585314298,Negligible,0.17695473251028807,0.18032786885245902,0.003373136342170957,0.018705574261129853,Negligible,Japonic,Niger-Congo,False
JA # Japanese,TH # Thai,5.347643951333662,5.131506530949991,0.2161374203836708,0.04041731692510451,Negligible,0.17695473251028807,0.18518518518518517,0.00823045267489711,0.0444444444444444,Negligible,Japonic,Tai-Kadai,False
JA # Japanese,TR # Turkish,5.347643951333662,5.236401084565614,0.11124286676804829,0.020802220151606234,Negligible,0.17695473251028807,0.17721518987341772,0.00026045736312965695,0.0014697236919459214,Negligible,Japonic,Turkic,False
JA # Japanese,UR # Urdu,5.347643951333662,5.372749284104717,0.02510533277105509,0.004672716228417587,Negligible,0.17695473251028807,0.19540229885057472,0.01844756634028666,0.09440813362381996,Negligible,Japonic,Indo-European,False
JA # Japanese,VI # Vietnamese,5.347643951333662,5.200332985360289,0.14731096597337334,0.027546891175624193,Negligible,0.17695473251028807,0.17427385892116182,0.002680873589126248,0.015150053073434379,Negligible,Japonic,Austro-Asiatic,False
JA # Japanese,ZH # Mandarin,5.347643951333662,5.262320360598009,0.0853235907356531,0.015955361185625315,Negligible,0.17695473251028807,0.20080321285140562,0.023848480341117556,0.11876543209876543,Small,Japonic,Sino-Tibetan,False
KO # Korean,LV # Latvian,5.2464859060379885,5.155005023042669,0.09148088299531931,0.01743660130489197,Negligible,0.18875502008032127,0.1728395061728395,0.015915513907481776,0.08431836091410559,Negligible,Koreanic,Indo-European,False
KO # Korean,PL # Polish,5.2464859060379885,5.259922443013784,0.013436536975795832,0.0025545123756800267,Negligible,0.18875502008032127,0.17695473251028807,0.011800287570033208,0.06251641712634615,Negligible,Koreanic,Indo-European,False
KO # Korean,PS # Pashto,5.2464859060379885,5.333374722877709,0.08688881683972038,0.01629152672640975,Negligible,0.18875502008032127,0.20816326530612245,0.019408245225801174,0.09323568784943702,Negligible,Koreanic,Indo-European,False
KO # Korean,PT # Portuguese,5.2464859060379885,5.188821868216788,0.05766403782120033,0.010990983079709964,Negligible,0.18875502008032127,0.2,0.011244979919678738,0.05622489959839369,Negligible,Koreanic,Indo-European,False
KO # Korean,RU # Russian,5.2464859060379885,5.198078706969961,0.04840719906802704,0.009226594702621228,Negligible,0.18875502008032127,0.18699186991869918,0.0017631501616220957,0.009340944473274508,Negligible,Koreanic,Indo-European,False
KO # Korean,SQ # Albanian,5.2464859060379885,5.203067751088011,0.04341815494997725,0.008275664078313616,Negligible,0.18875502008032127,0.17928286852589642,0.009472151554424851,0.050182249724506134,Negligible,Koreanic,Indo-European-Albanian,False
KO # Korean,SW # Swahili,5.2464859060379885,5.3634208219259545,0.116934915887966,0.021802301137723475,Negligible,0.18875502008032127,0.18032786885245902,0.00842715122786225,0.04464597139867448,Negligible,Koreanic,Niger-Congo,False
KO # Korean,TH # Thai,5.2464859060379885,5.131506530949991,0.11497937508799705,0.021915502518680456,Negligible,0.18875502008032127,0.18518518518518517,0.003569834895136098,0.018912529550827416,Negligible,Koreanic,Tai-Kadai,False
KO # Korean,TR # Turkish,5.2464859060379885,5.236401084565614,0.01008482147237455,0.0019222050059771053,Negligible,0.18875502008032127,0.17721518987341772,0.01153983020690355,0.06113654726636137,Negligible,Koreanic,Turkic,False
KO # Korean,UR # Urdu,5.2464859060379885,5.372749284104717,0.12626337806672883,0.023500701668748833,Negligible,0.18875502008032127,0.19540229885057472,0.006647278770253451,0.034018426647767656,Negligible,Koreanic,Indo-European,False
KO # Korean,VI # Vietnamese,5.2464859060379885,5.200332985360289,0.046152920677699605,0.008796920739762952,Negligible,0.18875502008032127,0.17427385892116182,0.014481161159159456,0.07671934316235542,Negligible,Koreanic,Austro-Asiatic,False
KO # Korean,ZH # Mandarin,5.2464859060379885,5.262320360598009,0.01583445456002064,0.0030090251970560787,Negligible,0.18875502008032127,0.20080321285140562,0.012048192771084348,0.06000000000000005,Negligible,Koreanic,Sino-Tibetan,False
LV # Latvian,PL # Polish,5.155005023042669,5.259922443013784,0.10491741997111514,0.01994657166674885,Negligible,0.1728395061728395,0.17695473251028807,0.004115226337448569,0.023255813953488424,Negligible,Indo-European,Indo-European,True
LV # Latvian,PS # Pashto,5.155005023042669,5.333374722877709,0.1783696998350397,0.03344405917512532,Negligible,0.1728395061728395,0.20816326530612245,0.03532375913328295,0.16969256838537888,Small,Indo-European,Indo-European,True
LV # Latvian,PT # Portuguese,5.155005023042669,5.188821868216788,0.03381684517411898,0.006517249200875076,Negligible,0.1728395061728395,0.2,0.027160493827160515,0.13580246913580257,Small,Indo-European,Indo-European,True
LV # Latvian,RU # Russian,5.155005023042669,5.198078706969961,0.04307368392729227,0.008286462432655349,Negligible,0.1728395061728395,0.18699186991869918,0.01415236374585968,0.07568438003220612,Negligible,Indo-European,Indo-European,True
LV # Latvian,SQ # Albanian,5.155005023042669,5.203067751088011,0.04806272804534206,0.009237382702789463,Negligible,0.1728395061728395,0.17928286852589642,0.006443362353056925,0.03593964334705085,Negligible,Indo-European,Indo-European-Albanian,False
LV # Latvian,SW # Swahili,5.155005023042669,5.3634208219259545,0.20841579888328532,0.038858744410147764,Negligible,0.1728395061728395,0.18032786885245902,0.007488362679619526,0.041526374859708275,Negligible,Indo-European,Niger-Congo,False
LV # Latvian,TH # Thai,5.155005023042669,5.131506530949991,0.023498492092677736,0.004558383937094223,Negligible,0.1728395061728395,0.18518518518518517,0.012345679012345678,0.06666666666666667,Negligible,Indo-European,Tai-Kadai,False
LV # Latvian,TR # Turkish,5.155005023042669,5.236401084565614,0.08139606152294476,0.015544275583255284,Negligible,0.1728395061728395,0.17721518987341772,0.004375683700578226,0.024691358024691416,Negligible,Indo-European,Turkic,False
LV # Latvian,UR # Urdu,5.155005023042669,5.372749284104717,0.21774426106204814,0.04052753060825762,Negligible,0.1728395061728395,0.19540229885057472,0.022562792677735227,0.11546840958605674,Small,Indo-European,Indo-European,True
LV # Latvian,VI # Vietnamese,5.155005023042669,5.200332985360289,0.04532796231761971,0.008716357672715318,Negligible,0.1728395061728395,0.17427385892116182,0.0014343527483223206,0.008230452674897125,Negligible,Indo-European,Austro-Asiatic,False
LV # Latvian,ZH # Mandarin,5.155005023042669,5.262320360598009,0.10731533755533995,0.020393159329270605,Negligible,0.1728395061728395,0.20080321285140562,0.027963706678566125,0.1392592592592593,Small,Indo-European,Sino-Tibetan,False
PL # Polish,PS # Pashto,5.259922443013784,5.333374722877709,0.07345227986392455,0.01377219559481697,Negligible,0.17695473251028807,0.20816326530612245,0.03120853279583438,0.14992334382312594,Small,Indo-European,Indo-European,True
PL # Polish,PT # Portuguese,5.259922443013784,5.188821868216788,0.07110057479699616,0.013517418853091982,Negligible,0.17695473251028807,0.2,0.023045267489711946,0.11522633744855973,Small,Indo-European,Indo-European,True
PL # Polish,RU # Russian,5.259922443013784,5.198078706969961,0.06184373604382287,0.011757537627948025,Negligible,0.17695473251028807,0.18699186991869918,0.010037137408411112,0.053676865271068123,Negligible,Indo-European,Indo-European,True
PL # Polish,SQ # Albanian,5.259922443013784,5.203067751088011,0.05685469192577308,0.010809036167688621,Negligible,0.17695473251028807,0.17928286852589642,0.0023281360156083564,0.012985825331504388,Negligible,Indo-European,Indo-European-Albanian,False
PL # Polish,SW # Swahili,5.259922443013784,5.3634208219259545,0.10349837891217017,0.01929708340040431,Negligible,0.17695473251028807,0.18032786885245902,0.003373136342170957,0.018705574261129853,Negligible,Indo-European,Niger-Congo,False
PL # Polish,TH # Thai,5.259922443013784,5.131506530949991,0.12841591206379288,0.024414031471957268,Negligible,0.17695473251028807,0.18518518518518517,0.00823045267489711,0.0444444444444444,Negligible,Indo-European,Tai-Kadai,False
PL # Polish,TR # Turkish,5.259922443013784,5.236401084565614,0.023521358448170382,0.004471807085180769,Negligible,0.17695473251028807,0.17721518987341772,0.00026045736312965695,0.0014697236919459214,Negligible,Indo-European,Turkic,False
PL # Polish,UR # Urdu,5.259922443013784,5.372749284104717,0.112826841090933,0.02099983362795865,Negligible,0.17695473251028807,0.19540229885057472,0.01844756634028666,0.09440813362381996,Negligible,Indo-European,Indo-European,True
PL # Polish,VI # Vietnamese,5.259922443013784,5.200332985360289,0.05958945765349544,0.011328961272545379,Negligible,0.17695473251028807,0.17427385892116182,0.002680873589126248,0.015150053073434379,Negligible,Indo-European,Austro-Asiatic,False
PL # Polish,ZH # Mandarin,5.259922443013784,5.262320360598009,0.002397917584224807,0.00045567685353772495,Negligible,0.17695473251028807,0.20080321285140562,0.023848480341117556,0.11876543209876543,Small,Indo-European,Sino-Tibetan,False
PS # Pashto,PT # Portuguese,5.333374722877709,5.188821868216788,0.14455285466092072,0.027103449911527102,Negligible,0.20816326530612245,0.2,0.008163265306122436,0.03921568627450974,Negligible,Indo-European,Indo-European,True
PS # Pashto,RU # Russian,5.333374722877709,5.198078706969961,0.13529601590774742,0.025367806114839474,Negligible,0.20816326530612245,0.18699186991869918,0.02117139538742327,0.10170572293958237,Small,Indo-European,Indo-European,True
PS # Pashto,SQ # Albanian,5.333374722877709,5.203067751088011,0.13030697178969763,0.02443236760221273,Negligible,0.20816326530612245,0.17928286852589642,0.028880396780226025,0.1387391610030466,Small,Indo-European,Indo-European-Albanian,False
PS # Pashto,SW # Swahili,5.333374722877709,5.3634208219259545,0.030046099048245622,0.005602040198937131,Negligible,0.20816326530612245,0.18032786885245902,0.027835396453663425,0.1337190613950498,Small,Indo-European,Niger-Congo,False
PS # Pashto,TH # Thai,5.333374722877709,5.131506530949991,0.20186819192771743,0.037849992250084424,Negligible,0.20816326530612245,0.18518518518518517,0.022978080120937272,0.11038489469862023,Small,Indo-European,Tai-Kadai,False
PS # Pashto,TR # Turkish,5.333374722877709,5.236401084565614,0.09697363831209493,0.01818241607815834,Negligible,0.20816326530612245,0.17721518987341772,0.030948075432704725,0.14867212707867955,Small,Indo-European,Turkic,False
PS # Pashto,UR # Urdu,5.333374722877709,5.372749284104717,0.03937456122700844,0.007328568512120622,Negligible,0.20816326530612245,0.19540229885057472,0.012760966455547723,0.0613026819923371,Negligible,Indo-European,Indo-European,True
PS # Pashto,VI # Vietnamese,5.333374722877709,5.200332985360289,0.13304173751742,0.024945132196830744,Negligible,0.20816326530612245,0.17427385892116182,0.03388940638496063,0.16280205028069322,Small,Indo-European,Austro-Asiatic,False
PS # Pashto,ZH # Mandarin,5.333374722877709,5.262320360598009,0.07105436227969975,0.01332258953696042,Negligible,0.20816326530612245,0.20080321285140562,0.0073600524547168256,0.03535711473344357,Negligible,Indo-European,Sino-Tibetan,False
PT # Portuguese,RU # Russian,5.188821868216788,5.198078706969961,0.009256838753173291,0.0017808192747757069,Negligible,0.2,0.18699186991869918,0.013008130081300834,0.06504065040650417,Negligible,Indo-European,Indo-European,True
PT # Portuguese,SQ # Albanian,5.188821868216788,5.203067751088011,0.014245882871223081,0.0027379775841366145,Negligible,0.2,0.17928286852589642,0.02071713147410359,0.10358565737051795,Small,Indo-European,Indo-European-Albanian,False
PT # Portuguese,SW # Swahili,5.188821868216788,5.3634208219259545,0.17459895370916634,0.03255365549452998,Negligible,0.2,0.18032786885245902,0.01967213114754099,0.09836065573770494,Negligible,Indo-European,Niger-Congo,False
PT # Portuguese,TH # Thai,5.188821868216788,5.131506530949991,0.05731533726679672,0.01104592501389799,Negligible,0.2,0.18518518518518517,0.014814814814814836,0.07407407407407418,Negligible,Indo-European,Tai-Kadai,False
PT # Portuguese,TR # Turkish,5.188821868216788,5.236401084565614,0.04757921634882578,0.009086243696852476,Negligible,0.2,0.17721518987341772,0.02278481012658229,0.11392405063291144,Small,Indo-European,Turkic,False
PT # Portuguese,UR # Urdu,5.188821868216788,5.372749284104717,0.18392741588792916,0.034233388934056266,Negligible,0.2,0.19540229885057472,0.004597701149425287,0.022988505747126436,Negligible,Indo-European,Indo-European,True
PT # Portuguese,VI # Vietnamese,5.188821868216788,5.200332985360289,0.011511117143500726,0.0022135346286297885,Negligible,0.2,0.17427385892116182,0.025726141078838194,0.12863070539419097,Small,Indo-European,Austro-Asiatic,False
PT # Portuguese,ZH # Mandarin,5.188821868216788,5.262320360598009,0.07349849238122097,0.013966936131738779,Negligible,0.2,0.20080321285140562,0.0008032128514056103,0.003999999999999939,Negligible,Indo-European,Sino-Tibetan,False
RU # Russian,SQ # Albanian,5.198078706969961,5.203067751088011,0.00498904411804979,0.0009588658761951607,Negligible,0.18699186991869918,0.17928286852589642,0.007709001392802756,0.04122639875281474,Negligible,Indo-European,Indo-European-Albanian,False
RU # Russian,SW # Swahili,5.198078706969961,5.3634208219259545,0.16534211495599305,0.03082773484416243,Negligible,0.18699186991869918,0.18032786885245902,0.006664001066240155,0.03563791874554518,Negligible,Indo-European,Niger-Congo,False
